Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,6,Antigua and Barbuda,,4,,-,95,  ,,,2017,95
0.03,0,0,4,Argentina,0,4,1,4,44271,"DEN 1,3",0,12,2017,44271
0,,,6,Bahamas,0,4,0,4,395,  ,0,0,2017,395
17.47,0,0,6,Barbados,0,4,15,4,292,DEN,0,51,2017,292
0,,,6,Bermuda,0,4,0,4,71,  ,0,0,2017,71
11.47,0.47318612,0,3,Bolivia,0,4,158,4,11052,"DEN 1,4",6,1268,2017,11052
10.44,0.164812526,0.073,4,Brazil,16,4,3498,4,209288,"DEN 1,2,3,4",36,21843,2017,209288
87.47,0.304878049,0,2,Belize,0,4,3,4,375,DEN,1,328,2017,375
20,0,0,6,Virgin Islands (UK),0,4,7,4,35,DEN,0,7,2017,35
,,,1,Canada,0,4,0,4,0,  ,0,0,2017,0
,,,6,Cayman Islands,,4,,-,58,  ,,,2017,58
,,,4,Chile,,4,,-,18055,  ,,,2017,18055
6.9,1.211225997,0,3,Colombia,0,4,888,4,49066,"DEN 1,2,3,4",41,3385,2017,49066
12.27,0,0,2,Costa Rica,0,4,,4,4906,"DEN 1,2",0,602,2017,4906
,,,5,Cuba,,4,,-,11485,  ,,,2017,11485
,,,6,Dominica,,4,,-,74,  ,,,2017,74
0.76,6.097560976,0,5,Dominican Republic,0,4,0,4,10767,DEN,5,82,2017,10767
3.46,0.173913043,0,3,Ecuador,0,4,575,4,16625,DEN,1,575,2017,16625
1.24,0,0,2,El Salvador,0,4,2,4,6378,DEN 2,0,79,2017,6378
,,,6,French Guiana,,4,,-,283,  ,,,2017,283
,,,6,Grenada,,4,,-,112,  ,,,2017,112
3.33,0,0,6,Guadeloupe,0,4,0,4,450,DEN,0,15,2017,450
0.88,0,0,2,Guatemala,0,4,,4,16914,"DEN 1,2,3,4",0,148,2017,16914
,,,6,Guyana,,4,,-,778,  ,,,2017,778
,,,6,Haiti,,4,,-,10981,  ,,,2017,10981
4.86,0.888888889,0,2,Honduras,0,4,,4,9265,"DEN 1,2,3",4,450,2017,9265
0.28,0,0,6,Jamaica,0,4,0,4,2890,DEN,0,8,2017,2890
3.9,0,0,6,Martinique,0,4,0,4,385,  ,0,15,2017,385
1.53,0.303951368,0,2,Mexico,0,4,154,4,129163,DEN 3,6,1974,2017,129163
0,,,6,Montserrat,0,4,0,4,5,  ,0,0,2017,5
,,,6,Curaçao,,4,,-,150,  ,,,2017,150
0,,,6,Aruba,,4,,4,115,  ,0,0,2017,115
,,,6,"Bonaire, Saint Eustatius and Saba",,4,,-,26,  ,,,2017,26
69.96,,0,2,Nicaragua,0,4,287,4,6218,DEN 2,,4350,2017,6218
9.73,0.250626566,0,2,Panama,0,4,181,4,4099,"DEN 1,2",1,399,2017,4099
1.22,0,0,4,Paraguay,0,4,16,4,6811,DEN 1,0,83,2017,6811
4.8,0.453074434,0.065,3,Peru,1,4,426,4,32165,"DEN 2,3",7,1545,2017,32165
0,,,5,Puerto Rico,,4,0,4,3663,  ,,0,2017,3663
44.44,0,0,6,Saint Barthelemy,0,4,0,4,9,DEN,0,4,2017,9
,,,6,Saint Kitts and Nevis,,4,,-,53,  ,,,2017,53
0,,,6,Anguilla,0,4,0,4,17,  ,0,0,2017,17
0,,,6,Saint Lucia,0,4,0,4,165,  ,0,0,2017,165
66.67,0,0,6,Saint Martin,0,4,0,4,42,DEN,0,28,2017,42
,,,6,Saint Vincent and the Grenadines,,4,,-,102,  ,,,2017,102
,,,6,Suriname,,4,,-,563,  ,,,2017,563
,,,6,Trinidad and Tobago,,4,,-,1369,  ,,,2017,1369
,,,6,Turks and Caicos Islands,,4,,-,53,  ,,,2017,53
0,0,0,1,United States of America,0,4,3,4,324460,DEN,0,3,2017,324460
0.98,0,0,6,Virgin Islands (US),0,4,1,4,102,DEN,0,1,2017,102
0,,,4,Uruguay,0,4,0,4,3457,  ,0,0,2017,3457
2.04,3.981623277,0,3,Venezuela,0,4,,4,31977,DEN 1,26,653,2017,31977
0,0,0,1,North America,0,4,3,-,324460,  ,0,3,2017,324460
0.57,6.097560976,0,5,Latin Caribbean,0,4,0,-,14430,  ,5,82,2017,25915
2.59,0,0,6,Non-Latin Caribbean,0,4,23,-,4973,  ,0,129,2017,19670
8.32,0.164098824,0.073,4,Southern Cone,16,4,3515,-,263827,  ,36,21938,2017,281882
4.7,0.144057623,0,2,Central America Ithsmus and Mexico,0,4,627,-,177318,  ,12,8330,2017,177318
5.27,1.090762187,0.013,3,Andean Subregion,1,4,2047,-,140885,  ,81,7426,2017,140885
4.09,0.353487391,0.045,7,The Americas,17,4,6215,-,925893,  ,134,37908,2017,970130
