Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,16,0,16,0,  ,0,0,2017,0
0.01,0,0,1,United States of America,0,16,23,16,324460,DEN,0,23,2017,324460
27.52,0,0,2,Costa Rica,0,16,,16,4906,"DEN 1,2",0,1350,2017,4906
17.81,0,0,2,El Salvador,0,16,33,16,6378,DEN 2,0,1136,2017,6378
4.23,0,0,2,Guatemala,0,16,,16,16914,"DEN 1,2,3,4",0,716,2017,16914
16.89,1.916932907,0,2,Honduras,0,16,,16,9265,"DEN 1,2,3",30,1565,2017,9265
6.74,0.448224342,0.011,2,Mexico,1,16,902,16,129163,"DEN 1,2,3",39,8701,2017,129163
294.19,,0.005,2,Nicaragua,1,16,952,16,6218,DEN 2,,18293,2017,6218
53.7,0.318037256,0,2,Panama,0,16,877,16,4099,"DEN 1,2",7,2201,2017,4099
65.78,0.45392022,0.028,3,Bolivia,2,16,779,16,11052,"DEN 1,4",33,7270,2017,11052
21.19,1.077441077,0,3,Colombia,0,16,2962,16,49066,"DEN 1,2,3,4",112,10395,2017,49066
34.77,0.08650519,0.035,3,Ecuador,2,16,5780,16,16625,DEN,5,5780,2017,16625
61.62,0.312799556,0.086,3,Peru,17,16,5924,16,32165,"DEN 2,3",62,19821,2017,32165
8.19,3.893129771,0,3,Venezuela,0,16,400,16,31977,DEN 1,102,2620,2017,31977
0.63,0,0,4,Argentina,0,16,112,16,44271,"DEN 1,3",0,280,2017,44271
5.3,0.27700831,0,4,Paraguay,0,16,175,16,6811,DEN 1,1,361,2017,6811
393.6,0.135501355,0,2,Belize,0,16,15,16,375,DEN,2,1476,2017,375
0,,,4,Uruguay,0,16,0,16,3457,  ,0,0,2017,3457
2.78,4.347826087,0,5,Dominican Republic,0,16,3,16,10767,DEN,13,299,2017,10767
0.25,0,0,5,Puerto Rico,0,16,9,16,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,16,1,16,102,DEN,0,1,2017,102
88.24,0,,6,Anguilla,,16,2,12,17,DEN,0,15,2017,17
1.05,0,0,6,Antigua and Barbuda,0,16,0,16,95,DEN,0,1,2017,95
138.26,0,,6,Aruba,,16,16,16,115,DEN,0,159,2017,115
0,,,6,Bahamas,0,16,0,12,395,  ,0,0,2017,395
32.88,0,0,6,Barbados,0,16,21,12,292,DEN,0,96,2017,292
0,,,6,Bermuda,0,16,0,16,71,  ,0,0,2017,71
45.71,0,0,6,Virgin Islands (UK),0,16,16,12,35,DEN,0,16,2017,35
12.07,0,0,6,Cayman Islands,0,16,0,16,58,DEN,0,7,2017,58
13.51,0,0,6,Dominica,0,16,0,8,74,DEN,0,10,2017,74
33.04,0,0,6,Grenada,0,16,37,16,112,DEN,0,37,2017,112
10,0,0,6,Guadeloupe,0,16,0,14,450,DEN,0,45,2017,450
1,0,0,6,Jamaica,0,16,0,16,2890,DEN,0,29,2017,2890
13.51,0,0,6,Martinique,0,16,0,16,385,  ,0,52,2017,385
0,,,6,Montserrat,0,16,0,16,5,  ,0,0,2017,5
177.78,0,0,6,Saint Barthelemy,0,16,0,16,9,DEN,0,16,2017,9
6.67,0,0,6,Saint Lucia,0,16,11,12,165,DEN,0,11,2017,165
147.62,0,0,6,Saint Martin,0,16,0,16,42,DEN,0,62,2017,42
1.96,0,0,6,Saint Vincent and the Grenadines,0,16,0,16,102,DEN,0,2,2017,102
4.46,0,0,6,Trinidad and Tobago,0,16,0,15,1369,DEN,0,61,2017,1369
233.96,0,0,6,Turks and Caicos Islands,0,16,124,16,53,DEN,0,124,2017,53
59.49,0.117273786,0.042,4,Brazil,52,16,18839,16,209288,"DEN 1,2,3,4",146,124495,2017,209288
,,,6,"Bonaire, Saint Eustatius and Saba",,16,,-,26,  ,,,2017,26
,,,4,Chile,,16,,-,18055,  ,,,2017,18055
,,,6,Guyana,,16,,-,778,  ,,,2017,778
,,,6,Haiti,,16,,-,10981,  ,,,2017,10981
,,,5,Cuba,,16,,-,11485,  ,,,2017,11485
,,,6,French Guiana,,16,,-,283,  ,,,2017,283
,,,6,Saint Kitts and Nevis,,16,,-,53,  ,,,2017,53
,,,6,Suriname,,16,,-,563,  ,,,2017,563
,,,6,Curaçao,,16,,-,150,  ,,,2017,150
0.01,0,0,1,North America,0,16,23,-,324460,  ,0,23,2017,324460
2.13,4.220779221,0,5,Latin Caribbean,0,16,12,-,14430,  ,13,308,2017,25915
10.88,0,0,6,Non-Latin Caribbean,0,16,228,-,6836,  ,0,744,2017,19670
47.43,0.11747219,0.042,4,Southern Cone,52,16,19126,-,263827,  ,147,125136,2017,281882
19.99,0.220102715,0.006,2,Central America Ithsmus and Mexico,2,16,2779,-,177318,  ,78,35438,2017,177318
32.57,0.684304581,0.046,3,Andean Subregion,21,16,15845,-,140885,  ,314,45886,2017,140885
22.37,0.265979232,0.036,7,The Americas,75,16,38013,-,927756,  ,552,207535,2017,970130
