Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,46,0,46,0,  ,0,0,2017,0
0.08,0,0,1,United States of America,0,46,271,46,324460,DEN,0,271,2017,324460
109.34,0,0,2,Costa Rica,0,46,,46,4906,"DEN 1,2",0,5364,2017,4906
61.74,0.152361605,0,2,El Salvador,0,46,184,46,6378,DEN 2,6,3938,2017,6378
23.06,1.820512821,0.359,2,Guatemala,14,46,1378,46,16914,"DEN 1,2,3,4",71,3900,2017,16914
53.19,2.130681818,0,2,Honduras,0,46,0,45,9265,"DEN 1,2,3",105,4928,2017,9265
63.23,0.401611343,0.033,2,Mexico,27,46,12469,46,129163,"DEN 1,2,3",328,81671,2017,129163
973.66,,0.003,2,Nicaragua,2,46,2376,46,6218,DEN 2,,60542,2017,6218
189.36,0.219015718,0.013,2,Panama,1,46,3740,46,4099,"DEN 1,2,3",17,7762,2017,4099
86.23,0.482686254,0.021,3,Bolivia,2,46,887,46,11052,"DEN 1,4",46,9530,2017,11052
48.91,1.175,0.058,3,Colombia,14,46,6784,46,49066,"DEN 1,2,3,4",282,24000,2017,49066
66.66,0.162425555,0.036,3,Ecuador,4,46,11082,45,16625,DEN,18,11082,2017,16625
231.87,0.325820249,0.094,3,Peru,70,46,25131,46,32165,"DEN 2,3",243,74581,2017,32165
24.7,4.025826054,,3,Venezuela,,46,,46,31977,DEN 1,318,7899,2017,31977
1.24,0,0,4,Argentina,0,46,253,46,44271,"DEN 1,3",0,551,2017,44271
0.06,0,0,4,Chile,0,46,10,38,18055,"DEN 1,3",0,10,2017,18055
113.64,0.144637481,0.054,4,Brazil,128,46,40309,46,209288,"DEN 1,2,3,4",344,237836,2017,209288
24.28,0,0,4,Paraguay,0,46,361,46,6811,DEN 1,0,1654,2017,6811
0,,,4,Uruguay,0,46,0,46,3457,  ,0,0,2017,3457
2.35,0,0,5,Cuba,0,46,270,25,11485,"DEN 2,3",0,270,2017,11485
11.37,6.617647059,0.082,5,Dominican Republic,1,46,18,46,10767,DEN,81,1224,2017,10767
0.25,0,0,5,Puerto Rico,0,46,9,46,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,46,1,46,102,DEN,0,1,2017,102
129.41,0,,6,Anguilla,,46,2,40,17,DEN,0,22,2017,17
1.05,0,0,6,Antigua and Barbuda,0,46,0,46,95,DEN,0,1,2017,95
581.74,0,,6,Aruba,,46,401,32,115,DEN,0,669,2017,115
3.54,0,0,6,Bahamas,0,46,0,46,395,DEN,0,14,2017,395
136.3,0,0,6,Barbados,0,46,85,40,292,DEN,0,398,2017,292
0,,,6,Bermuda,0,46,0,46,71,  ,0,0,2017,71
120,0,0,6,Virgin Islands (UK),0,46,42,32,35,DEN,0,42,2017,35
39.66,0,0,6,Cayman Islands,0,46,0,40,58,DEN,0,23,2017,58
44.59,0,0,6,Dominica,0,46,0,28,74,DEN,0,33,2017,74
220.85,0,0,6,French Guiana,0,46,0,37,283,DEN,0,625,2017,283
174.11,0,0,6,Grenada,0,46,195,44,112,DEN,0,195,2017,112
120,0,0,6,Guadeloupe,0,46,1,46,450,DEN,0,540,2017,450
0.64,0,0,6,Guyana,0,46,0,38,778,DEN,0,5,2017,778
2.42,0,0,6,Jamaica,0,46,14,46,2890,DEN 3,0,70,2017,2890
29.35,0,0,6,Martinique,0,46,8,46,385,DEN 2,0,113,2017,385
0,,,6,Montserrat,0,46,0,46,5,  ,0,0,2017,5
611.11,0,0,6,Saint Barthelemy,0,46,0,46,9,DEN,0,55,2017,9
16.98,0,0,6,Saint Kitts and Nevis,0,46,0,46,53,DEN,0,9,2017,53
23.03,0,0,6,Saint Lucia,0,46,38,40,165,DEN,0,38,2017,165
373.81,0,0,6,Saint Martin,0,46,0,30,42,DEN,0,157,2017,42
2.94,0,0,6,Saint Vincent and the Grenadines,0,46,0,46,102,DEN,0,3,2017,102
15.05,0,0,6,Trinidad and Tobago,0,46,3,35,1369,DEN,0,206,2017,1369
379.25,0,0,6,Turks and Caicos Islands,0,46,201,40,53,DEN,0,201,2017,53
769.33,0.06932409,0,2,Belize,0,46,47,46,375,DEN,2,2885,2017,375
,,,6,"Bonaire, Saint Eustatius and Saba",,46,,-,26,  ,,,2017,26
,,,6,Haiti,,46,,-,10981,  ,,,2017,10981
,,,6,Suriname,,46,,-,563,  ,,,2017,563
,,,6,Curaçao,,46,,-,150,  ,,,2017,150
0.08,0,0,1,North America,0,46,271,-,324460,  ,0,271,2017,324460
5.8,5.389221557,0.067,5,Latin Caribbean,1,46,297,-,25915,  ,81,1503,2017,25915
43.02,0,0,6,Non-Latin Caribbean,0,46,991,-,7950,  ,0,3420,2017,19670
85.16,0.143302881,0.053,4,Southern Cone,128,46,40933,-,281882,  ,344,240051,2017,281882
96.43,0.309374817,0.026,2,Central America Ithsmus and Mexico,44,46,20194,-,177318,  ,529,170990,2017,177318
90.21,0.713656249,0.071,3,Andean Subregion,90,46,43884,-,140885,  ,907,127092,2017,140885
56.69,0.34251933,0.048,7,The Americas,263,46,106570,-,958410,  ,1861,543327,2017,970130
