Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,47,0,47,0,  ,0,0,2017,0
0.09,0,0,1,United States of America,0,47,288,47,324460,DEN,0,288,2017,324460
110.62,0,0,2,Costa Rica,0,47,,47,4906,"DEN 1,2",0,5427,2017,4906
63.03,0.149253731,0,2,El Salvador,0,47,214,47,6378,DEN 2,6,4020,2017,6378
23.06,1.820512821,0.359,2,Guatemala,14,47,1378,46,16914,"DEN 1,2,3,4",71,3900,2017,16914
53.19,2.130681818,0,2,Honduras,0,47,0,45,9265,"DEN 1,2,3",105,4928,2017,9265
65.35,0.408743558,0.038,2,Mexico,32,47,12987,47,129163,"DEN 1,2,3",345,84405,2017,129163
990.05,,0.003,2,Nicaragua,2,47,2416,47,6218,DEN 2,,61561,2017,6218
195.54,0.237055521,0.012,2,Panama,1,47,3881,47,4099,"DEN 1,2,3",19,8015,2017,4099
86.86,0.479166667,0.021,3,Bolivia,2,47,889,47,11052,"DEN 1,4",46,9600,2017,11052
49.62,1.088519203,0.058,3,Colombia,14,47,6784,47,49066,"DEN 1,2,3,4",265,24345,2017,49066
67.34,0.133988388,0.036,3,Ecuador,4,47,11195,47,16625,DEN,15,11195,2017,16625
232.91,0.32169363,0.093,3,Peru,70,47,25131,47,32165,"DEN 2,3",241,74916,2017,32165
25.15,3.966674956,,3,Venezuela,,47,,47,31977,DEN 1,319,8042,2017,31977
1.25,0,0,4,Argentina,0,47,254,47,44271,"DEN 1,3",0,552,2017,44271
0.06,0,0,4,Chile,0,47,10,38,18055,"DEN 1,3",0,10,2017,18055
114.86,0.14477078,0.053,4,Brazil,128,47,40698,47,209288,"DEN 1,2,3,4",348,240380,2017,209288
24.64,0,0,4,Paraguay,0,47,369,47,6811,DEN 1,0,1678,2017,6811
0,,,4,Uruguay,0,47,0,47,3457,  ,0,0,2017,3457
2.35,0,0,5,Cuba,0,47,270,25,11485,"DEN 2,3",0,270,2017,11485
11.66,6.693227092,0.08,5,Dominican Republic,1,47,18,47,10767,DEN,84,1255,2017,10767
0.25,0,0,5,Puerto Rico,0,47,9,47,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,47,1,47,102,DEN,0,1,2017,102
129.41,0,,6,Anguilla,,47,2,40,17,DEN,0,22,2017,17
1.05,0,0,6,Antigua and Barbuda,0,47,0,47,95,DEN,0,1,2017,95
581.74,0,,6,Aruba,,47,401,32,115,DEN,0,669,2017,115
3.54,0,0,6,Bahamas,0,47,0,47,395,DEN,0,14,2017,395
136.3,0,0,6,Barbados,0,47,85,40,292,DEN,0,398,2017,292
0,,,6,Bermuda,0,47,0,47,71,  ,0,0,2017,71
120,0,0,6,Virgin Islands (UK),0,47,42,32,35,DEN,0,42,2017,35
39.66,0,0,6,Cayman Islands,0,47,0,40,58,DEN,0,23,2017,58
44.59,0,0,6,Dominica,0,47,0,28,74,DEN,0,33,2017,74
220.85,0,0,6,French Guiana,0,47,0,37,283,DEN,0,625,2017,283
174.11,0,0,6,Grenada,0,47,195,44,112,DEN,0,195,2017,112
120,0,0,6,Guadeloupe,0,47,1,46,450,DEN,0,540,2017,450
0.64,0,0,6,Guyana,0,47,0,38,778,DEN,0,5,2017,778
2.42,0,0,6,Jamaica,0,47,14,47,2890,DEN 3,0,70,2017,2890
29.35,0,0,6,Martinique,0,47,8,46,385,DEN 2,0,113,2017,385
0,,,6,Montserrat,0,47,0,47,5,  ,0,0,2017,5
611.11,0,0,6,Saint Barthelemy,0,47,0,46,9,DEN,0,55,2017,9
16.98,0,0,6,Saint Kitts and Nevis,0,47,0,47,53,DEN,0,9,2017,53
23.03,0,0,6,Saint Lucia,0,47,38,40,165,DEN,0,38,2017,165
373.81,0,0,6,Saint Martin,0,47,0,30,42,DEN,0,157,2017,42
2.94,0,0,6,Saint Vincent and the Grenadines,0,47,0,47,102,DEN,0,3,2017,102
15.05,0,0,6,Trinidad and Tobago,0,47,3,35,1369,DEN,0,206,2017,1369
379.25,0,0,6,Turks and Caicos Islands,0,47,201,40,53,DEN,0,201,2017,53
774.4,0.068870523,0,2,Belize,0,47,47,47,375,DEN,2,2904,2017,375
,,,6,"Bonaire, Saint Eustatius and Saba",,47,,-,26,  ,,,2017,26
,,,6,Haiti,,47,,-,10981,  ,,,2017,10981
,,,6,Suriname,,47,,-,563,  ,,,2017,563
,,,6,Curaçao,,47,,-,150,  ,,,2017,150
0.09,0,0,1,North America,0,47,288,-,324460,  ,0,288,2017,324460
5.92,5.475880052,0.065,5,Latin Caribbean,1,47,297,-,25915,  ,84,1534,2017,25915
43.02,0,0,6,Non-Latin Caribbean,0,47,991,-,7950,  ,0,3420,2017,19670
86.07,0.143434177,0.053,4,Southern Cone,128,47,41331,-,281882,  ,348,242620,2017,281882
98.78,0.312856817,0.028,2,Central America Ithsmus and Mexico,49,47,20923,-,177318,  ,548,175160,2017,177318
90.92,0.691657949,0.07,3,Andean Subregion,90,47,43999,-,140885,  ,886,128098,2017,140885
57.5,0.338583249,0.049,7,The Americas,268,47,107829,-,958410,  ,1866,551120,2017,970130
