Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
93.91,0.725557773,0.085,3,Andean Subregion,113,53,47917,-,140885,  ,960,132312,2017,140885
129.41,0,,6,Anguilla,,53,2,52,17,DEN,0,22,2017,17
1.05,0,0,6,Antigua and Barbuda,0,53,0,52,95,DEN,0,1,2017,95
1.26,0,0,4,Argentina,0,53,254,52,44271,"DEN 1,3",0,557,2017,44271
"1,507.83",0,,6,Aruba,,53,23,52,115,DEN,0,1734,2017,115
3.54,0,0,6,Bahamas,0,53,0,52,395,DEN,0,14,2017,395
184.25,0,0,6,Barbados,0,53,85,52,292,DEN,0,538,2017,292
790.93,0.067430883,0,2,Belize,0,53,47,52,375,DEN,2,2966,2017,375
0,,,6,Bermuda,0,53,0,52,71,  ,0,0,2017,71
89.92,0.462869793,0.02,3,Bolivia,2,53,917,52,11052,"DEN 1,4",46,9938,2017,11052
,,,6,"Bonaire, Saint Eustatius and Saba",,53,,-,26,  ,,,2017,26
122.16,0.147849725,0.052,4,Brazil,133,53,42101,52,209288,"DEN 1,2,3,4",378,255665,2017,209288
,,,1,Canada,0,53,0,52,0,  ,0,0,2017,0
53.45,0,0,6,Cayman Islands,0,53,0,52,58,DEN,0,31,2017,58
104.89,0.323673316,0.027,2,Central America Ithsmus and Mexico,51,53,22796,-,177318,  ,602,185990,2017,177318
0.06,0,0,4,Chile,0,53,10,38,18055,"DEN 1,3",0,10,2017,18055
53.56,1.088321473,0.057,3,Colombia,15,53,6784,52,49066,"DEN 1,2,3,4",286,26279,2017,49066
113.35,0,0,2,Costa Rica,0,53,,52,4906,"DEN 1,2",0,5561,2017,4906
10.87,1.522435897,0,5,Cuba,0,53,1248,52,11485,"DEN 2,3",19,1248,2017,11485
,,,6,Curaçao,,53,,-,150,  ,,,2017,150
44.59,0,0,6,Dominica,0,53,0,28,74,DEN,0,33,2017,74
12.62,6.475349522,0.074,5,Dominican Republic,1,53,18,52,10767,DEN,88,1359,2017,10767
68.49,0.158074998,0.035,3,Ecuador,4,53,11387,52,16625,DEN,18,11387,2017,16625
67.42,0.162790698,0,2,El Salvador,0,53,232,52,6378,DEN 2,7,4300,2017,6378
220.85,0,0,6,French Guiana,0,53,0,37,283,DEN,0,625,2017,283
213.39,0,0,6,Grenada,0,53,239,52,112,DEN,0,239,2017,112
120,0,0,6,Guadeloupe,0,53,1,46,450,DEN,0,540,2017,450
24.33,1.724975705,0.34,2,Guatemala,14,53,1378,49,16914,"DEN 1,2,3,4",71,4116,2017,16914
0.64,0,0,6,Guyana,0,53,0,38,778,DEN,0,5,2017,778
,,,6,Haiti,,53,,-,10981,  ,,,2017,10981
56.31,2.415181139,0,2,Honduras,0,53,0,52,9265,"DEN 1,2,3",126,5217,2017,9265
2.42,0,0,6,Jamaica,0,53,14,52,2890,DEN 3,0,70,2017,2890
10.1,4.088651127,0.038,5,Latin Caribbean,1,53,1276,-,25915,  ,107,2617,2017,25915
29.35,0,0,6,Martinique,0,53,8,46,385,DEN 2,0,113,2017,385
69.6,0.417162627,0.038,2,Mexico,34,53,14138,52,129163,"DEN 1,2,3",375,89893,2017,129163
0,,,6,Montserrat,0,53,0,52,5,  ,0,0,2017,5
"1,040.72",,0.003,2,Nicaragua,2,53,2511,52,6218,DEN 2,,64712,2017,6218
60.81,0,0,6,Non-Latin Caribbean,0,53,727,-,7950,  ,0,4834,2017,19670
0.11,0,0,1,North America,0,53,348,-,324460,  ,0,348,2017,324460
225.05,0.227642276,0.011,2,Panama,1,53,4490,51,4099,"DEN 1,2,3",21,9225,2017,4099
26.9,0,0,4,Paraguay,0,53,616,52,6811,"DEN 1, 2",0,1832,2017,6811
236.57,0.329859514,0.1,3,Peru,76,53,27241,52,32165,"DEN 2,3",251,76093,2017,32165
0.27,0,0,5,Puerto Rico,0,53,10,52,3663,DEN 2,0,10,2017,3663
611.11,0,0,6,Saint Barthelemy,0,53,0,46,9,DEN,0,55,2017,9
18.87,0,0,6,Saint Kitts and Nevis,0,53,1,52,53,DEN,0,10,2017,53
40,0,0,6,Saint Lucia,0,53,66,52,165,DEN,0,66,2017,165
373.81,0,0,6,Saint Martin,0,53,0,30,42,DEN,0,157,2017,42
2.94,0,0,6,Saint Vincent and the Grenadines,0,53,2,52,102,DEN,0,3,2017,102
91.55,0.146475293,0.052,4,Southern Cone,133,53,42981,-,281882,  ,378,258064,2017,281882
,,,6,Suriname,,53,,-,563,  ,,,2017,563
60.95,0.350414694,0.051,7,The Americas,298,53,116045,-,958410,  ,2047,584165,2017,970130
21.91,0,0,6,Trinidad and Tobago,0,53,8,52,1369,DEN,0,300,2017,1369
396.23,0,0,6,Turks and Caicos Islands,0,53,210,52,53,DEN,0,210,2017,53
0.11,0,0,1,United States of America,0,53,348,52,324460,DEN,0,348,2017,324460
0,,,4,Uruguay,0,53,0,52,3457,  ,0,0,2017,3457
26.94,4.167150319,0.186,3,Venezuela,16,53,1588,52,31977,DEN 1,359,8615,2017,31977
191.43,0,0,6,Virgin Islands (UK),0,53,67,48,35,DEN,0,67,2017,35
0.98,0,0,6,Virgin Islands (US),0,53,1,52,102,DEN,0,1,2017,102
