Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,8,0,8,0,  ,0,0,2017,0
0,0,0,1,United States of America,0,8,11,8,324460,DEN,0,11,2017,324460
18.1,0,0,2,Costa Rica,0,8,,8,4906,"DEN 1,2",0,888,2017,4906
8.31,0,0,2,El Salvador,0,8,19,8,6378,DEN 2,0,530,2017,6378
2.24,0,0,2,Guatemala,0,8,,8,16914,"DEN 1,2,3,4",0,379,2017,16914
9.26,1.515151515,0,2,Honduras,0,8,,8,9265,"DEN 1,2,3",13,858,2017,9265
3.16,0.440744368,0,2,Mexico,0,8,423,8,129163,"DEN 1,2,3",18,4084,2017,129163
143.92,,0,2,Nicaragua,0,8,520,8,6218,DEN 2,,8949,2017,6218
15,0.81300813,0,2,Panama,0,8,335,8,4099,"DEN 1,2",5,615,2017,4099
27.03,0.301305658,0,3,Bolivia,0,8,417,8,11052,"DEN 1,4",9,2987,2017,11052
12.74,1.28,0,3,Colombia,0,8,1626,8,49066,"DEN 1,2,3,4",80,6250,2017,49066
10.24,0.17626322,0,3,Ecuador,0,8,1702,8,16625,DEN,3,1702,2017,16625
13.83,0.359793119,0.112,3,Peru,5,8,1465,8,32165,"DEN 2,3",16,4447,2017,32165
4.31,3.555878084,0,3,Venezuela,0,8,230,8,31977,DEN 1,49,1378,2017,31977
0.12,0,0,4,Argentina,0,8,10,8,44271,"DEN 1,3",0,52,2017,44271
2.63,0.558659218,0,4,Paraguay,0,8,36,8,6811,DEN 1,1,179,2017,6811
214.4,0.248756219,0,2,Belize,0,8,6,8,375,DEN,2,804,2017,375
0,,,4,Uruguay,0,8,0,8,3457,  ,0,0,2017,3457
1.35,4.137931034,0,5,Dominican Republic,0,8,3,8,10767,DEN,6,145,2017,10767
0.05,0,0,5,Puerto Rico,0,8,2,8,3663,DEN 2,0,2,2017,3663
0.98,0,0,6,Virgin Islands (US),0,8,1,8,102,DEN,0,1,2017,102
0,,,6,Anguilla,0,8,0,8,17,  ,0,0,2017,17
1.05,0,0,6,Antigua and Barbuda,0,8,0,8,95,DEN,0,1,2017,95
152.17,0,,6,Aruba,,8,16,8,115,DEN,0,175,2017,115
0,,,6,Bahamas,0,8,0,8,395,  ,0,0,2017,395
17.47,0,0,6,Barbados,0,8,15,4,292,DEN,0,51,2017,292
0,,,6,Bermuda,0,8,0,8,71,  ,0,0,2017,71
20,0,0,6,Virgin Islands (UK),0,8,7,4,35,DEN,0,7,2017,35
13.51,0,0,6,Dominica,0,8,0,8,74,DEN,0,10,2017,74
15.18,0,0,6,Grenada,0,8,17,8,112,DEN,0,17,2017,112
3.33,0,0,6,Guadeloupe,0,8,0,7,450,DEN,0,15,2017,450
0.66,0,0,6,Jamaica,0,8,0,8,2890,DEN,0,19,2017,2890
8.31,0,0,6,Martinique,0,8,0,8,385,  ,0,32,2017,385
0,,,6,Montserrat,0,8,0,8,5,  ,0,0,2017,5
111.11,0,0,6,Saint Barthelemy,0,8,0,8,9,DEN,0,10,2017,9
0,,,6,Saint Lucia,0,8,0,8,165,  ,0,0,2017,165
114.29,0,0,6,Saint Martin,0,8,0,8,42,DEN,0,48,2017,42
1.96,0,0,6,Saint Vincent and the Grenadines,0,8,0,8,102,DEN,0,2,2017,102
39.62,0,0,6,Turks and Caicos Islands,0,8,21,8,53,DEN,0,21,2017,53
25.44,0.123962285,0.049,4,Brazil,26,8,7997,8,209288,"DEN 1,2,3,4",66,53242,2017,209288
,,,6,Cayman Islands,,8,,-,58,  ,,,2017,58
,,,6,"Bonaire, Saint Eustatius and Saba",,8,,-,26,  ,,,2017,26
,,,4,Chile,,8,,-,18055,  ,,,2017,18055
,,,6,Guyana,,8,,-,778,  ,,,2017,778
,,,6,Haiti,,8,,-,10981,  ,,,2017,10981
,,,5,Cuba,,8,,-,11485,  ,,,2017,11485
,,,6,French Guiana,,8,,-,283,  ,,,2017,283
,,,6,Trinidad and Tobago,,8,,-,1369,  ,,,2017,1369
,,,6,Saint Kitts and Nevis,,8,,-,53,  ,,,2017,53
,,,6,Suriname,,8,,-,563,  ,,,2017,563
,,,6,Curaçao,,8,,-,150,  ,,,2017,150
0,0,0,1,North America,0,8,11,-,324460,  ,0,11,2017,324460
1.02,4.081632653,0,5,Latin Caribbean,0,8,5,-,14430,  ,6,147,2017,25915
7.56,0,0,6,Non-Latin Caribbean,0,8,77,-,5409,  ,0,409,2017,19670
20.27,0.125296879,0.049,4,Southern Cone,26,8,8043,-,263827,  ,67,53473,2017,281882
9.65,0.222131291,0,2,Central America Ithsmus and Mexico,0,8,1303,-,177318,  ,38,17107,2017,177318
11.9,0.936530661,0.03,3,Andean Subregion,5,8,5440,-,140885,  ,157,16764,2017,140885
9.49,0.304853773,0.035,7,The Americas,31,8,14879,-,926329,  ,268,87911,2017,970130
