Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,10,0,10,0,  ,0,0,2017,0
0.01,0,0,1,United States of America,0,10,17,10,324460,DEN,0,17,2017,324460
20.55,0,0,2,Costa Rica,0,10,,10,4906,"DEN 1,2",0,1008,2017,4906
10.91,0,0,2,El Salvador,0,10,28,10,6378,DEN 2,0,696,2017,6378
2.74,0,0,2,Guatemala,0,10,,10,16914,"DEN 1,2,3,4",0,463,2017,16914
11.05,1.7578125,0,2,Honduras,0,10,,10,9265,"DEN 1,2,3",18,1024,2017,9265
4.07,0.43701311,0,2,Mexico,0,10,541,10,129163,"DEN 1,2,3",23,5263,2017,129163
182.57,,0.009,2,Nicaragua,1,10,626,10,6218,DEN 2,,11352,2017,6218
18.59,0.393700787,0,2,Panama,0,10,413,10,4099,"DEN 1,2",3,762,2017,4099
36.4,0.298284862,0,3,Bolivia,0,10,573,10,11052,"DEN 1,4",12,4023,2017,11052
15.12,1.17234874,0,3,Colombia,0,10,1983,10,49066,"DEN 1,2,3,4",87,7421,2017,49066
13.77,0.087374399,0,3,Ecuador,0,10,2289,10,16625,DEN,2,2289,2017,16625
19.78,0.345803207,0.079,3,Peru,5,10,1927,10,32165,"DEN 2,3",22,6362,2017,32165
5.37,3.494467094,0,3,Venezuela,0,10,,10,31977,DEN 1,60,1717,2017,31977
0.2,0,0,4,Argentina,0,10,22,10,44271,"DEN 1,3",0,89,2017,44271
3.49,0.420168067,0,4,Paraguay,0,10,56,10,6811,DEN 1,1,238,2017,6811
276,0.193236715,0,2,Belize,0,10,11,10,375,DEN,2,1035,2017,375
0,,,4,Uruguay,0,10,0,10,3457,  ,0,0,2017,3457
1.63,4.571428571,0,5,Dominican Republic,0,10,3,10,10767,DEN,8,175,2017,10767
0.08,0,0,5,Puerto Rico,0,10,3,10,3663,DEN 2,0,3,2017,3663
0.98,0,0,6,Virgin Islands (US),0,10,1,10,102,DEN,0,1,2017,102
0,,,6,Anguilla,0,10,0,8,17,  ,0,0,2017,17
1.05,0,0,6,Antigua and Barbuda,0,10,0,10,95,DEN,0,1,2017,95
152.17,0,,6,Aruba,,10,16,8,115,DEN,0,175,2017,115
0,,,6,Bahamas,0,10,0,10,395,  ,0,0,2017,395
17.47,0,0,6,Barbados,0,10,15,4,292,DEN,0,51,2017,292
0,,,6,Bermuda,0,10,0,10,71,  ,0,0,2017,71
20,0,0,6,Virgin Islands (UK),0,10,7,4,35,DEN,0,7,2017,35
13.51,0,0,6,Dominica,0,10,0,8,74,DEN,0,10,2017,74
15.18,0,0,6,Grenada,0,10,17,8,112,DEN,0,17,2017,112
3.33,0,0,6,Guadeloupe,0,10,0,7,450,DEN,0,15,2017,450
0.66,0,0,6,Jamaica,0,10,0,10,2890,DEN,0,19,2017,2890
11.69,0,0,6,Martinique,0,10,0,10,385,  ,0,45,2017,385
0,,,6,Montserrat,0,10,0,10,5,  ,0,0,2017,5
111.11,0,0,6,Saint Barthelemy,0,10,0,10,9,DEN,0,10,2017,9
0,,,6,Saint Lucia,0,10,0,10,165,  ,0,0,2017,165
128.57,0,0,6,Saint Martin,0,10,0,10,42,DEN,0,54,2017,42
1.96,0,0,6,Saint Vincent and the Grenadines,0,10,0,10,102,DEN,0,2,2017,102
39.62,0,0,6,Turks and Caicos Islands,0,10,21,8,53,DEN,0,21,2017,53
32.61,0.118691753,0.044,4,Brazil,30,10,10030,10,209288,"DEN 1,2,3,4",81,68244,2017,209288
,,,6,Cayman Islands,,10,,-,58,  ,,,2017,58
,,,6,"Bonaire, Saint Eustatius and Saba",,10,,-,26,  ,,,2017,26
,,,4,Chile,,10,,-,18055,  ,,,2017,18055
,,,6,Guyana,,10,,-,778,  ,,,2017,778
,,,6,Haiti,,10,,-,10981,  ,,,2017,10981
,,,5,Cuba,,10,,-,11485,  ,,,2017,11485
,,,6,French Guiana,,10,,-,283,  ,,,2017,283
,,,6,Trinidad and Tobago,,10,,-,1369,  ,,,2017,1369
,,,6,Saint Kitts and Nevis,,10,,-,53,  ,,,2017,53
,,,6,Suriname,,10,,-,563,  ,,,2017,563
,,,6,Curaçao,,10,,-,150,  ,,,2017,150
0.01,0,0,1,North America,0,10,17,-,324460,  ,0,17,2017,324460
1.23,4.494382022,0,5,Latin Caribbean,0,10,6,-,14430,  ,8,178,2017,25915
7.91,0,0,6,Non-Latin Caribbean,0,10,77,-,5409,  ,0,428,2017,19670
25.99,0.119584081,0.044,4,Southern Cone,30,10,10108,-,263827,  ,82,68571,2017,281882
12.18,0.212933389,0.005,2,Central America Ithsmus and Mexico,1,10,1619,-,177318,  ,46,21603,2017,177318
15.48,0.838987713,0.023,3,Andean Subregion,5,10,6772,-,140885,  ,183,21812,2017,140885
12.16,0.283281088,0.032,7,The Americas,36,10,18599,-,926329,  ,319,112609,2017,970130
