Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,50,0,50,0,  ,0,0,2017,0
0.1,0,0,1,United States of America,0,50,336,50,324460,DEN,0,336,2017,324460
112.62,0,0,2,Costa Rica,0,50,,50,4906,"DEN 1,2",0,5525,2017,4906
65.82,0.16674607,0,2,El Salvador,0,50,228,50,6378,DEN 2,7,4198,2017,6378
24.33,1.724975705,0.34,2,Guatemala,14,50,1378,49,16914,"DEN 1,2,3,4",71,4116,2017,16914
55.36,2.417625268,0,2,Honduras,0,50,0,50,9265,"DEN 1,2,3",124,5129,2017,9265
69.1,0.405565888,0.038,2,Mexico,34,50,14019,50,129163,"DEN 1,2,3",362,89258,2017,129163
"1,025.47",,0.003,2,Nicaragua,2,50,2487,50,6218,DEN 2,,63764,2017,6218
213.69,0.228336568,0.011,2,Panama,1,50,4220,50,4099,"DEN 1,2,3",20,8759,2017,4099
88.85,0.468431772,0.02,3,Bolivia,2,50,907,50,11052,"DEN 1,4",46,9820,2017,11052
52.04,1.065329782,0.059,3,Colombia,15,50,6784,50,49066,"DEN 1,2,3,4",272,25532,2017,49066
68.04,0.150282885,0.035,3,Ecuador,4,50,11312,50,16625,DEN,17,11312,2017,16625
235.34,0.323654522,0.094,3,Peru,71,50,25131,50,32165,"DEN 2,3",245,75698,2017,32165
26.4,4.16962805,,3,Venezuela,,50,,50,31977,DEN 1,352,8442,2017,31977
1.25,0,0,4,Argentina,0,50,254,50,44271,"DEN 1,3",0,555,2017,44271
0.06,0,0,4,Chile,0,50,10,38,18055,"DEN 1,3",0,10,2017,18055
119.22,0.145881259,0.053,4,Brazil,132,50,41697,50,209288,"DEN 1,2,3,4",364,249518,2017,209288
25.96,0,0,4,Paraguay,0,50,454,50,6811,"DEN 1, 2",0,1768,2017,6811
0,,,4,Uruguay,0,50,0,50,3457,  ,0,0,2017,3457
2.35,0,0,5,Cuba,0,50,270,25,11485,"DEN 2,3",0,270,2017,11485
12.45,6.63683818,0.075,5,Dominican Republic,1,50,18,50,10767,DEN,89,1341,2017,10767
0.25,0,0,5,Puerto Rico,0,50,9,50,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,50,1,50,102,DEN,0,1,2017,102
129.41,0,,6,Anguilla,,50,2,40,17,DEN,0,22,2017,17
1.05,0,0,6,Antigua and Barbuda,0,50,0,50,95,DEN,0,1,2017,95
"1,507.83",0,,6,Aruba,,50,13,50,115,DEN,0,1734,2017,115
3.54,0,0,6,Bahamas,0,50,0,50,395,DEN,0,14,2017,395
136.3,0,0,6,Barbados,0,50,85,40,292,DEN,0,398,2017,292
0,,,6,Bermuda,0,50,0,50,71,  ,0,0,2017,71
191.43,0,0,6,Virgin Islands (UK),0,50,67,48,35,DEN,0,67,2017,35
53.45,0,0,6,Cayman Islands,0,50,0,50,58,DEN,0,31,2017,58
44.59,0,0,6,Dominica,0,50,0,28,74,DEN,0,33,2017,74
220.85,0,0,6,French Guiana,0,50,0,37,283,DEN,0,625,2017,283
174.11,0,0,6,Grenada,0,50,195,44,112,DEN,0,195,2017,112
120,0,0,6,Guadeloupe,0,50,1,46,450,DEN,0,540,2017,450
0.64,0,0,6,Guyana,0,50,0,38,778,DEN,0,5,2017,778
2.42,0,0,6,Jamaica,0,50,14,50,2890,DEN 3,0,70,2017,2890
29.35,0,0,6,Martinique,0,50,8,46,385,DEN 2,0,113,2017,385
0,,,6,Montserrat,0,50,0,50,5,  ,0,0,2017,5
611.11,0,0,6,Saint Barthelemy,0,50,0,46,9,DEN,0,55,2017,9
16.98,0,0,6,Saint Kitts and Nevis,0,50,0,48,53,DEN,0,9,2017,53
23.03,0,0,6,Saint Lucia,0,50,38,40,165,DEN,0,38,2017,165
373.81,0,0,6,Saint Martin,0,50,0,30,42,DEN,0,157,2017,42
2.94,0,0,6,Saint Vincent and the Grenadines,0,50,0,50,102,DEN,0,3,2017,102
21.91,0,0,6,Trinidad and Tobago,0,50,0,50,1369,DEN,0,300,2017,1369
379.25,0,0,6,Turks and Caicos Islands,0,50,201,40,53,DEN,0,201,2017,53
785.87,0.067865626,0,2,Belize,0,50,47,50,375,DEN,2,2947,2017,375
,,,6,"Bonaire, Saint Eustatius and Saba",,50,,-,26,  ,,,2017,26
,,,6,Haiti,,50,,-,10981,  ,,,2017,10981
,,,6,Suriname,,50,,-,563,  ,,,2017,563
,,,6,Curaçao,,50,,-,150,  ,,,2017,150
0.1,0,0,1,North America,0,50,336,-,324460,  ,0,336,2017,324460
6.25,5.49382716,0.062,5,Latin Caribbean,1,50,297,-,25915,  ,89,1620,2017,25915
58.01,0,0,6,Non-Latin Caribbean,0,50,625,-,7950,  ,0,4612,2017,19670
89.35,0.144529901,0.052,4,Southern Cone,132,50,42415,-,281882,  ,364,251851,2017,281882
103.6,0.319005313,0.028,2,Central America Ithsmus and Mexico,51,50,22379,-,177318,  ,586,183696,2017,177318
92.84,0.712516437,0.07,3,Andean Subregion,92,50,44134,-,140885,  ,932,130804,2017,140885
59.78,0.34402769,0.048,7,The Americas,276,50,110186,-,958410,  ,1971,572919,2017,970130
