Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,6,0,6,0,  ,0,0,2017,0
0,0,0,1,United States of America,0,6,7,6,324460,DEN,0,7,2017,324460
15.47,0,0,2,Costa Rica,0,6,,6,4906,"DEN 1,2",0,759,2017,4906
6.22,0,0,2,El Salvador,0,6,10,6,6378,DEN 2,0,397,2017,6378
1.33,0,0,2,Guatemala,0,6,,6,16914,"DEN 1,2,3,4",0,225,2017,16914
7.15,1.057401813,0,2,Honduras,0,6,,6,9265,"DEN 1,2,3",7,662,2017,9265
2.27,0.44353463,0,2,Mexico,0,6,312,6,129163,DEN 3,13,2931,2017,129163
105.56,,0,2,Nicaragua,0,6,374,6,6218,DEN 2,,6564,2017,6218
12.25,0.398406375,0,2,Panama,0,6,263,6,4099,"DEN 1,2",2,502,2017,4099
18.62,0.340136054,0,3,Bolivia,0,6,256,6,11052,"DEN 1,4",7,2058,2017,11052
10.2,1.318154584,0,3,Colombia,0,6,1287,6,49066,"DEN 1,2,3,4",66,5007,2017,49066
5.89,0.102040816,0,3,Ecuador,0,6,980,6,16625,DEN,1,980,2017,16625
8.95,0.347463516,0.035,3,Peru,1,6,901,6,32165,"DEN 2,3",10,2878,2017,32165
3.12,3.603603604,0,3,Venezuela,0,6,,6,31977,DEN 1,36,999,2017,31977
0.08,0,0,4,Argentina,0,6,11,6,44271,"DEN 1,3",0,37,2017,44271
1.7,0.862068966,0,4,Paraguay,0,6,23,6,6811,DEN 1,1,116,2017,6811
136,0.392156863,0,2,Belize,0,6,3,6,375,DEN,2,510,2017,375
0,,,4,Uruguay,0,6,0,6,3457,  ,0,0,2017,3457
0.99,5.607476636,0,5,Dominican Republic,0,6,3,6,10767,DEN,6,107,2017,10767
0.03,0,0,5,Puerto Rico,0,6,1,6,3663,DEN 2,0,1,2017,3663
0.98,0,0,6,Virgin Islands (US),0,6,1,6,102,DEN,0,1,2017,102
0,,,6,Anguilla,0,6,0,6,17,  ,0,0,2017,17
0,,,6,Aruba,,6,,4,115,  ,0,0,2017,115
0,,,6,Bahamas,0,6,0,6,395,  ,0,0,2017,395
17.47,0,0,6,Barbados,0,6,15,4,292,DEN,0,51,2017,292
0,,,6,Bermuda,0,6,0,6,71,  ,0,0,2017,71
20,0,0,6,Virgin Islands (UK),0,6,7,4,35,DEN,0,7,2017,35
3.33,0,0,6,Guadeloupe,0,6,0,6,450,DEN,0,15,2017,450
0.42,0,0,6,Jamaica,0,6,0,6,2890,DEN,0,12,2017,2890
3.9,0,0,6,Martinique,0,6,0,6,385,  ,0,15,2017,385
0,,,6,Montserrat,0,6,0,6,5,  ,0,0,2017,5
111.11,0,0,6,Saint Barthelemy,0,6,0,6,9,DEN,0,10,2017,9
0,,,6,Saint Lucia,0,6,0,6,165,  ,0,0,2017,165
90.48,0,0,6,Saint Martin,0,6,0,6,42,DEN,0,38,2017,42
17.65,0.151564361,0.062,4,Brazil,23,6,5730,6,209288,"DEN 1,2,3,4",56,36948,2017,209288
,,,6,Cayman Islands,,6,,-,58,  ,,,2017,58
,,,6,"Bonaire, Saint Eustatius and Saba",,6,,-,26,  ,,,2017,26
,,,6,Dominica,,6,,-,74,  ,,,2017,74
,,,6,Turks and Caicos Islands,,6,,-,53,  ,,,2017,53
,,,4,Chile,,6,,-,18055,  ,,,2017,18055
,,,6,Saint Vincent and the Grenadines,,6,,-,102,  ,,,2017,102
,,,6,Guyana,,6,,-,778,  ,,,2017,778
,,,6,Haiti,,6,,-,10981,  ,,,2017,10981
,,,5,Cuba,,6,,-,11485,  ,,,2017,11485
,,,6,Antigua and Barbuda,,6,,-,95,  ,,,2017,95
,,,6,French Guiana,,6,,-,283,  ,,,2017,283
,,,6,Trinidad and Tobago,,6,,-,1369,  ,,,2017,1369
,,,6,Saint Kitts and Nevis,,6,,-,53,  ,,,2017,53
,,,6,Suriname,,6,,-,563,  ,,,2017,563
,,,6,Curaçao,,6,,-,150,  ,,,2017,150
,,,6,Grenada,,6,,-,112,  ,,,2017,112
0,0,0,1,North America,0,6,7,-,324460,  ,0,7,2017,324460
0.75,5.555555556,0,5,Latin Caribbean,0,6,4,-,14430,  ,6,108,2017,25915
3,0,0,6,Non-Latin Caribbean,0,6,23,-,4973,  ,0,149,2017,19670
14.06,0.153634673,0.062,4,Southern Cone,23,6,5764,-,263827,  ,57,37101,2017,281882
7.08,0.19123506,0,2,Central America Ithsmus and Mexico,0,6,962,-,177318,  ,24,12550,2017,177318
8.46,1.006542526,0.008,3,Andean Subregion,1,6,3424,-,140885,  ,120,11922,2017,140885
6.68,0.334751039,0.039,7,The Americas,24,6,10184,-,925893,  ,207,61837,2017,970130
