Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,22,0,22,0,  ,0,0,2017,0
0.01,0,0,1,United States of America,0,22,42,22,324460,DEN,0,42,2017,324460
38.26,0,0,2,Costa Rica,0,22,,22,4906,"DEN 1,2",0,1877,2017,4906
25.62,0,0,2,El Salvador,0,22,39,22,6378,DEN 2,0,1634,2017,6378
6.59,0,0,2,Guatemala,0,22,,22,16914,"DEN 1,2,3,4",0,1115,2017,16914
24.73,1.833260585,0,2,Honduras,0,22,0,22,9265,"DEN 1,2,3",42,2291,2017,9265
10.07,0.530565167,0.023,2,Mexico,3,22,1474,22,129163,"DEN 1,2,3",69,13005,2017,129163
427.74,,0.004,2,Nicaragua,1,22,1177,22,6218,DEN 2,,26597,2017,6218
62.92,0.271423032,0,2,Panama,0,22,1123,22,4099,"DEN 1,2",7,2579,2017,4099
75.4,0.528021121,0.024,3,Bolivia,2,22,829,22,11052,"DEN 1,4",44,8333,2017,11052
27.9,1.037480821,0.029,3,Colombia,4,22,4084,22,49066,"DEN 1,2,3,4",142,13687,2017,49066
49.76,0.096700109,0.06,3,Ecuador,5,22,8273,22,16625,DEN,8,8273,2017,16625
180.82,0.295730816,0.086,3,Peru,50,22,16960,22,32165,"DEN 2,3",172,58161,2017,32165
11.01,4.202157865,0,3,Venezuela,0,22,,22,31977,DEN 1,148,3522,2017,31977
1.23,0,0,4,Argentina,0,22,249,22,44271,"DEN 1,3",0,546,2017,44271
0.03,0,0,4,Chile,0,22,5,22,18055,"DEN 1,3",0,5,2017,18055
21.29,0,0,4,Paraguay,0,22,274,22,6811,DEN 1,0,1450,2017,6811
461.33,0.115606936,0,2,Belize,0,22,18,22,375,DEN,2,1730,2017,375
0,,,4,Uruguay,0,22,0,22,3457,  ,0,0,2017,3457
4.42,4.411764706,0,5,Dominican Republic,0,22,16,22,10767,DEN,21,476,2017,10767
0.25,0,0,5,Puerto Rico,0,22,9,22,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,22,1,22,102,DEN,0,1,2017,102
88.24,0,,6,Anguilla,,22,2,12,17,DEN,0,15,2017,17
1.05,0,0,6,Antigua and Barbuda,0,22,0,22,95,DEN,0,1,2017,95
138.26,0,,6,Aruba,,22,16,16,115,DEN,0,159,2017,115
1.01,0,0,6,Bahamas,0,22,0,22,395,DEN,0,4,2017,395
51.71,0,0,6,Barbados,0,22,29,20,292,DEN,0,151,2017,292
0,,,6,Bermuda,0,22,0,22,71,  ,0,0,2017,71
80,0,0,6,Virgin Islands (UK),0,22,28,20,35,DEN,0,28,2017,35
12.07,0,0,6,Cayman Islands,0,22,0,16,58,DEN,0,7,2017,58
13.51,0,0,6,Dominica,0,22,0,8,74,DEN,0,10,2017,74
58.3,0,0,6,French Guiana,0,22,0,17,283,DEN,0,165,2017,283
52.68,0,0,6,Grenada,0,22,59,20,112,DEN,0,59,2017,112
14.44,0,0,6,Guadeloupe,0,22,0,22,450,DEN,0,65,2017,450
1.59,0,0,6,Jamaica,0,22,2,22,2890,DEN 3,0,46,2017,2890
16.88,0,0,6,Martinique,0,22,0,22,385,  ,0,65,2017,385
0,,,6,Montserrat,0,22,0,22,5,  ,0,0,2017,5
266.67,0,0,6,Saint Barthelemy,0,22,0,22,9,DEN,0,24,2017,9
6.67,0,0,6,Saint Lucia,0,22,11,12,165,DEN,0,11,2017,165
207.14,0,0,6,Saint Martin,0,22,0,22,42,DEN,0,87,2017,42
1.96,0,0,6,Saint Vincent and the Grenadines,0,22,0,22,102,DEN,0,2,2017,102
4.46,0,0,6,Trinidad and Tobago,0,22,0,15,1369,DEN,0,61,2017,1369
233.96,0,0,6,Turks and Caicos Islands,0,22,124,16,53,DEN,0,124,2017,53
83.75,0.119811041,0.051,4,Brazil,89,22,28054,22,209288,"DEN 1,2,3,4",210,175276,2017,209288
,,,6,"Bonaire, Saint Eustatius and Saba",,22,,-,26,  ,,,2017,26
,,,6,Guyana,,22,,-,778,  ,,,2017,778
,,,6,Haiti,,22,,-,10981,  ,,,2017,10981
,,,5,Cuba,,22,,-,11485,  ,,,2017,11485
,,,6,Saint Kitts and Nevis,,22,,-,53,  ,,,2017,53
,,,6,Suriname,,22,,-,563,  ,,,2017,563
,,,6,Curaçao,,22,,-,150,  ,,,2017,150
0.01,0,0,1,North America,0,22,42,-,324460,  ,0,42,2017,324460
3.36,4.329896907,0,5,Latin Caribbean,0,22,25,-,14430,  ,21,485,2017,25915
15.24,0,0,6,Non-Latin Caribbean,0,22,272,-,7119,  ,0,1085,2017,19670
62.89,0.118458683,0.05,4,Southern Cone,89,22,28582,-,281882,  ,210,177277,2017,281882
28.66,0.236090344,0.008,2,Central America Ithsmus and Mexico,4,22,3831,-,177318,  ,120,50828,2017,177318
65.28,0.558841437,0.066,3,Andean Subregion,61,22,30146,-,140885,  ,514,91976,2017,140885
34,0.268889904,0.048,7,The Americas,154,22,62898,-,946094,  ,865,321693,2017,970130
