Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,39,0,39,0,  ,0,0,2017,0
0.05,0,0,1,United States of America,0,39,167,39,324460,DEN,0,167,2017,324460
96.29,0,0,2,Costa Rica,0,39,,39,4906,"DEN 1,2",0,4724,2017,4906
50.22,0.124882922,0,2,El Salvador,0,39,159,39,6378,DEN 2,4,3203,2017,6378
18.22,1.071080818,0.422,2,Guatemala,13,39,1010,39,16914,"DEN 1,2,3,4",33,3081,2017,16914
48.6,1.976460138,0,2,Honduras,0,39,0,39,9265,"DEN 1,2,3",89,4503,2017,9265
38.12,0.481403993,0.035,2,Mexico,17,39,7538,39,129163,"DEN 1,2,3",237,49231,2017,129163
843.6,,0.004,2,Nicaragua,2,39,1984,39,6218,DEN 2,,52455,2017,6218
147.67,0.231290269,0,2,Panama,0,39,2806,39,4099,"DEN 1,2,3",14,6053,2017,4099
83.22,0.500108719,0.022,3,Bolivia,2,39,864,39,11052,"DEN 1,4",46,9198,2017,11052
44.12,1.030213434,0.065,3,Colombia,14,39,6784,39,49066,"DEN 1,2,3,4",223,21646,2017,49066
65.13,0.138529738,0.037,3,Ecuador,4,39,10828,39,16625,DEN,15,10828,2017,16625
227.48,0.319803198,0.092,3,Peru,67,39,24688,39,32165,"DEN 2,3",234,73170,2017,32165
21.02,4.001189945,,3,Venezuela,,39,,39,31977,DEN 1,269,6723,2017,31977
1.26,0,0,4,Argentina,0,39,253,38,44271,"DEN 1,3",0,557,2017,44271
0.06,0,0,4,Chile,0,39,10,38,18055,"DEN 1,3",0,10,2017,18055
106.88,0.13902921,0.053,4,Brazil,119,39,37662,39,209288,"DEN 1,2,3,4",311,223694,2017,209288
715.47,0.074543422,0,2,Belize,0,39,33,39,375,DEN,2,2683,2017,375
20.8,0,0,4,Paraguay,0,39,315,39,6811,DEN 1,0,1417,2017,6811
0,,,4,Uruguay,0,39,0,39,3457,  ,0,0,2017,3457
2.35,0,0,5,Cuba,0,39,270,25,11485,"DEN 2,3",0,270,2017,11485
9.09,6.230847804,0.102,5,Dominican Republic,1,39,18,39,10767,DEN,61,979,2017,10767
0.25,0,0,5,Puerto Rico,0,39,9,39,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,39,1,39,102,DEN,0,1,2017,102
111.76,0,,6,Anguilla,,39,2,36,17,DEN,0,19,2017,17
1.05,0,0,6,Antigua and Barbuda,0,39,0,39,95,DEN,0,1,2017,95
581.74,0,,6,Aruba,,39,401,32,115,DEN,0,669,2017,115
3.54,0,0,6,Bahamas,0,39,0,39,395,DEN,0,14,2017,395
105.82,0,0,6,Barbados,0,39,43,36,292,DEN,0,309,2017,292
0,,,6,Bermuda,0,39,0,39,71,  ,0,0,2017,71
120,0,0,6,Virgin Islands (UK),0,39,42,32,35,DEN,0,42,2017,35
39.66,0,0,6,Cayman Islands,0,39,0,39,58,DEN,0,23,2017,58
44.59,0,0,6,Dominica,0,39,0,28,74,DEN,0,33,2017,74
220.85,0,0,6,French Guiana,0,39,0,37,283,DEN,0,625,2017,283
107.14,0,0,6,Grenada,0,39,120,36,112,DEN,0,120,2017,112
101.11,0,0,6,Guadeloupe,0,39,0,30,450,DEN,0,455,2017,450
0.64,0,0,6,Guyana,0,39,0,38,778,DEN,0,5,2017,778
2.42,0,0,6,Jamaica,0,39,14,39,2890,DEN 3,0,70,2017,2890
21.04,0,0,6,Martinique,0,39,5,39,385,DEN 2,0,81,2017,385
0,,,6,Montserrat,0,39,0,39,5,  ,0,0,2017,5
477.78,0,0,6,Saint Barthelemy,0,39,0,39,9,DEN,0,43,2017,9
16.98,0,0,6,Saint Kitts and Nevis,0,39,0,39,53,DEN,0,9,2017,53
16.97,0,0,6,Saint Lucia,0,39,28,32,165,DEN,0,28,2017,165
373.81,0,0,6,Saint Martin,0,39,0,30,42,DEN,0,157,2017,42
2.94,0,0,6,Saint Vincent and the Grenadines,0,39,0,39,102,DEN,0,3,2017,102
15.05,0,0,6,Trinidad and Tobago,0,39,3,35,1369,DEN,0,206,2017,1369
379.25,0,0,6,Turks and Caicos Islands,0,39,201,39,53,DEN,0,201,2017,53
,,,6,"Bonaire, Saint Eustatius and Saba",,39,,-,26,  ,,,2017,26
,,,6,Haiti,,39,,-,10981,  ,,,2017,10981
,,,6,Suriname,,39,,-,563,  ,,,2017,563
,,,6,Curaçao,,39,,-,150,  ,,,2017,150
0.05,0,0,1,North America,0,39,167,-,324460,  ,0,167,2017,324460
4.85,4.848966614,0.079,5,Latin Caribbean,1,39,297,-,25915,  ,61,1258,2017,25915
39.17,0,0,6,Non-Latin Caribbean,0,39,860,-,7950,  ,0,3114,2017,19670
80.06,0.137806964,0.053,4,Southern Cone,119,39,38240,-,281882,  ,311,225678,2017,281882
71.02,0.300953682,0.025,2,Central America Ithsmus and Mexico,32,39,13530,-,177318,  ,379,125933,2017,177318
86.29,0.647390285,0.072,3,Andean Subregion,87,39,43164,-,140885,  ,787,121565,2017,140885
49.84,0.321949279,0.05,7,The Americas,239,39,96258,-,958410,  ,1538,477715,2017,970130
