Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,29,0,29,0,  ,0,0,2017,0
0.02,0,0,1,United States of America,0,29,65,29,324460,DEN,0,65,2017,324460
65.27,0,0,2,Costa Rica,0,29,,29,4906,"DEN 1,2",0,3202,2017,4906
36.56,0,0,2,El Salvador,0,29,75,29,6378,DEN 2,0,2332,2017,6378
9.76,0,0,2,Guatemala,0,29,,28,16914,"DEN 1,2,3,4",0,1651,2017,16914
38.52,1.821238442,0,2,Honduras,0,29,0,29,9265,"DEN 1,2,3",65,3569,2017,9265
17.21,0.50841357,0.04,2,Mexico,9,29,2827,29,129163,"DEN 1,2,3,4",113,22226,2017,129163
623.83,,0.005,2,Nicaragua,2,29,1538,29,6218,DEN 2,,38790,2017,6218
90.22,0.243374797,0,2,Panama,0,29,1661,29,4099,"DEN 1,2",9,3698,2017,4099
78.85,0.516351119,0.023,3,Bolivia,2,29,845,29,11052,"DEN 1,4",45,8715,2017,11052
35.14,1.084498057,0.052,3,Colombia,9,29,5470,29,49066,"DEN 1,2,3,4",187,17243,2017,49066
59.3,0.101440454,0.041,3,Ecuador,4,29,9858,29,16625,DEN,10,9858,2017,16625
217.36,0.331836256,0.09,3,Peru,63,29,22079,29,32165,"DEN 2,3",232,69914,2017,32165
14.8,4.647232784,0,3,Venezuela,0,29,,29,31977,DEN 1,220,4734,2017,31977
1.25,0,0,4,Argentina,0,29,254,28,44271,"DEN 1,3",0,553,2017,44271
0.03,0,0,4,Chile,0,29,5,26,18055,"DEN 1,3",0,5,2017,18055
569.33,0.093676815,0,2,Belize,0,29,20,29,375,DEN,2,2135,2017,375
19.47,0,0,4,Paraguay,0,29,303,29,6811,DEN 1,0,1326,2017,6811
0,,,4,Uruguay,0,29,0,29,3457,  ,0,0,2017,3457
2.35,0,0,5,Cuba,0,29,270,25,11485,"DEN 2,3",0,270,2017,11485
6.51,5.135520685,0,5,Dominican Republic,0,29,16,29,10767,DEN,36,701,2017,10767
0.25,0,0,5,Puerto Rico,0,29,9,29,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,29,1,29,102,DEN,0,1,2017,102
105.88,0,,6,Anguilla,,29,2,28,17,DEN,0,18,2017,17
1.05,0,0,6,Antigua and Barbuda,0,29,0,29,95,DEN,0,1,2017,95
598.26,0,,6,Aruba,,29,9,28,115,DEN,0,688,2017,115
1.01,0,0,6,Bahamas,0,29,0,29,395,DEN,0,4,2017,395
65.75,0,0,6,Barbados,0,29,29,28,292,DEN,0,192,2017,292
0,,,6,Bermuda,0,29,0,29,71,  ,0,0,2017,71
80,0,0,6,Virgin Islands (UK),0,29,28,20,35,DEN,0,28,2017,35
39.66,0,0,6,Cayman Islands,0,29,0,29,58,DEN,0,23,2017,58
44.59,0,0,6,Dominica,0,29,0,28,74,DEN,0,33,2017,74
160.78,0,0,6,French Guiana,0,29,0,26,283,DEN,0,455,2017,283
71.43,0,0,6,Grenada,0,29,80,28,112,DEN,0,80,2017,112
18.44,0,0,6,Guadeloupe,0,29,0,26,450,DEN,0,83,2017,450
2.25,0,0,6,Jamaica,0,29,11,29,2890,DEN 3,0,65,2017,2890
18.7,0,0,6,Martinique,0,29,1,29,385,DEN 2,0,72,2017,385
0,,,6,Montserrat,0,29,0,29,5,  ,0,0,2017,5
366.67,0,0,6,Saint Barthelemy,0,29,0,29,9,DEN,0,33,2017,9
16.98,0,0,6,Saint Kitts and Nevis,0,29,0,29,53,DEN,0,9,2017,53
8.48,0,0,6,Saint Lucia,0,29,14,24,165,DEN,0,14,2017,165
373.81,0,0,6,Saint Martin,0,29,0,29,42,DEN,0,157,2017,42
2.94,0,0,6,Saint Vincent and the Grenadines,0,29,0,29,102,DEN,0,3,2017,102
7.16,0,0,6,Trinidad and Tobago,0,29,2,25,1369,DEN,0,98,2017,1369
296.23,0,0,6,Turks and Caicos Islands,0,29,157,24,53,DEN,0,157,2017,53
97.69,0.129614141,0.052,4,Brazil,106,29,33837,29,209288,"DEN 1,2,3,4",265,204453,2017,209288
,,,6,"Bonaire, Saint Eustatius and Saba",,29,,-,26,  ,,,2017,26
,,,6,Guyana,,29,,-,778,  ,,,2017,778
,,,6,Haiti,,29,,-,10981,  ,,,2017,10981
,,,6,Suriname,,29,,-,563,  ,,,2017,563
,,,6,Curaçao,,29,,-,150,  ,,,2017,150
0.02,0,0,1,North America,0,29,65,-,324460,  ,0,65,2017,324460
3.78,3.673469388,0,5,Latin Caribbean,0,29,295,-,25915,  ,36,980,2017,25915
30.87,0,0,6,Non-Latin Caribbean,0,29,334,-,7172,  ,0,2214,2017,19670
73.2,0.128430674,0.051,4,Southern Cone,106,29,34399,-,281882,  ,265,206337,2017,281882
43.76,0.243547286,0.014,2,Central America Ithsmus and Mexico,11,29,6121,-,177318,  ,189,77603,2017,177318
78.41,0.62825898,0.071,3,Andean Subregion,78,29,38252,-,140885,  ,694,110464,2017,140885
41.53,0.297739543,0.049,7,The Americas,195,29,79466,-,957632,  ,1184,397663,2017,970130
