Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,20,0,20,0,  ,0,0,2017,0
0.01,0,0,1,United States of America,0,20,36,20,324460,DEN,0,36,2017,324460
33.06,0,0,2,Costa Rica,0,20,,20,4906,"DEN 1,2",0,1622,2017,4906
21.93,0,0,2,El Salvador,0,20,36,20,6378,DEN 2,0,1399,2017,6378
5.71,0,0,2,Guatemala,0,20,,20,16914,"DEN 1,2,3,4",0,966,2017,16914
21.74,1.83714002,0,2,Honduras,0,20,0,20,9265,"DEN 1,2,3",37,2014,2017,9265
8.68,0.499687695,0.027,2,Mexico,3,20,1236,20,129163,"DEN 1,2,3",56,11207,2017,129163
379.64,,0.004,2,Nicaragua,1,20,1126,20,6218,DEN 2,,23606,2017,6218
60.28,0.283286119,0,2,Panama,0,20,1036,20,4099,"DEN 1,2",7,2471,2017,4099
73.86,0.514516722,0.025,3,Bolivia,2,20,822,20,11052,"DEN 1,4",42,8163,2017,11052
25.58,1.043658381,0.032,3,Colombia,4,20,3687,20,49066,"DEN 1,2,3,4",131,12552,2017,49066
45.53,0.105680317,0.066,3,Ecuador,5,20,7570,20,16625,DEN,8,7570,2017,16625
139.81,0.304640768,0.098,3,Peru,44,20,12717,20,32165,"DEN 2,3",137,44971,2017,32165
10.02,4.121136435,0,3,Venezuela,0,20,,20,31977,DEN 1,132,3203,2017,31977
1.16,0,0,4,Argentina,0,20,238,20,44271,"DEN 1,3",0,514,2017,44271
0.03,0,0,4,Chile,0,20,5,20,18055,"DEN 1,3",0,5,2017,18055
17.47,0,0,4,Paraguay,0,20,252,20,6811,DEN 1,0,1190,2017,6811
435.73,0.122399021,0,2,Belize,0,20,18,20,375,DEN,2,1634,2017,375
0,,,4,Uruguay,0,20,0,20,3457,  ,0,0,2017,3457
3.61,4.627249357,0,5,Dominican Republic,0,20,16,20,10767,DEN,18,389,2017,10767
0.25,0,0,5,Puerto Rico,0,20,9,20,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,20,1,20,102,DEN,0,1,2017,102
88.24,0,,6,Anguilla,,20,2,12,17,DEN,0,15,2017,17
1.05,0,0,6,Antigua and Barbuda,0,20,0,20,95,DEN,0,1,2017,95
138.26,0,,6,Aruba,,20,16,16,115,DEN,0,159,2017,115
1.01,0,0,6,Bahamas,0,20,0,20,395,DEN,0,4,2017,395
51.71,0,0,6,Barbados,0,20,29,20,292,DEN,0,151,2017,292
0,,,6,Bermuda,0,20,0,20,71,  ,0,0,2017,71
80,0,0,6,Virgin Islands (UK),0,20,28,20,35,DEN,0,28,2017,35
12.07,0,0,6,Cayman Islands,0,20,0,16,58,DEN,0,7,2017,58
13.51,0,0,6,Dominica,0,20,0,8,74,DEN,0,10,2017,74
58.3,0,0,6,French Guiana,0,20,0,17,283,DEN,0,165,2017,283
52.68,0,0,6,Grenada,0,20,59,20,112,DEN,0,59,2017,112
10,0,0,6,Guadeloupe,0,20,0,14,450,DEN,0,45,2017,450
1.31,0,0,6,Jamaica,0,20,0,20,2890,DEN,0,38,2017,2890
16.88,0,0,6,Martinique,0,20,0,20,385,  ,0,65,2017,385
0,,,6,Montserrat,0,20,0,20,5,  ,0,0,2017,5
266.67,0,0,6,Saint Barthelemy,0,20,0,20,9,DEN,0,24,2017,9
6.67,0,0,6,Saint Lucia,0,20,11,12,165,DEN,0,11,2017,165
195.24,0,0,6,Saint Martin,0,20,0,20,42,DEN,0,82,2017,42
1.96,0,0,6,Saint Vincent and the Grenadines,0,20,0,20,102,DEN,0,2,2017,102
4.46,0,0,6,Trinidad and Tobago,0,20,0,15,1369,DEN,0,61,2017,1369
233.96,0,0,6,Turks and Caicos Islands,0,20,124,16,53,DEN,0,124,2017,53
76.83,0.118167288,0.05,4,Brazil,80,20,25126,20,209288,"DEN 1,2,3,4",190,160789,2017,209288
,,,6,"Bonaire, Saint Eustatius and Saba",,20,,-,26,  ,,,2017,26
,,,6,Guyana,,20,,-,778,  ,,,2017,778
,,,6,Haiti,,20,,-,10981,  ,,,2017,10981
,,,5,Cuba,,20,,-,11485,  ,,,2017,11485
,,,6,Saint Kitts and Nevis,,20,,-,53,  ,,,2017,53
,,,6,Suriname,,20,,-,563,  ,,,2017,563
,,,6,Curaçao,,20,,-,150,  ,,,2017,150
0.01,0,0,1,North America,0,20,36,-,324460,  ,0,36,2017,324460
2.76,4.522613065,0,5,Latin Caribbean,0,20,25,-,14430,  ,18,398,2017,25915
14.78,0,0,6,Non-Latin Caribbean,0,20,270,-,7119,  ,0,1052,2017,19670
57.65,0.116924516,0.049,4,Southern Cone,80,20,25621,-,281882,  ,190,162498,2017,281882
25.33,0.227075402,0.009,2,Central America Ithsmus and Mexico,4,20,3452,-,177318,  ,102,44919,2017,177318
54.27,0.588550727,0.072,3,Andean Subregion,55,20,24796,-,140885,  ,450,76459,2017,140885
30.16,0.266328383,0.049,7,The Americas,139,20,54200,-,946094,  ,760,285362,2017,970130
