Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,19,0,19,0,  ,0,0,2017,0
0.01,0,0,1,United States of America,0,19,32,19,324460,DEN,0,32,2017,324460
31.27,0,0,2,Costa Rica,0,19,,19,4906,"DEN 1,2",0,1534,2017,4906
20.62,0,0,2,El Salvador,0,19,34,19,6378,DEN 2,0,1315,2017,6378
5.02,0,0,2,Guatemala,0,19,,19,16914,"DEN 1,2,3,4",0,849,2017,16914
20.5,1.737756714,0,2,Honduras,0,19,0,19,9265,"DEN 1,2,3",33,1899,2017,9265
8.12,0.476871722,0.029,2,Mexico,3,19,1138,19,129163,"DEN 1,2,3",50,10485,2017,129163
355.84,,0.005,2,Nicaragua,1,19,1084,19,6218,DEN 2,,22126,2017,6218
58.94,0.289735099,0,2,Panama,0,19,980,19,4099,"DEN 1,2",7,2416,2017,4099
72.24,0.501002004,0.025,3,Bolivia,2,19,810,19,11052,"DEN 1,4",40,7984,2017,11052
24.42,1.043144455,0,3,Colombia,0,19,3498,19,49066,"DEN 1,2,3,4",125,11983,2017,49066
42.56,0.113074205,0.071,3,Ecuador,5,19,7075,19,16625,DEN,8,7075,2017,16625
105.29,0.301187031,0.089,3,Peru,30,19,10376,19,32165,"DEN 2,3",102,33866,2017,32165
9.53,3.905480801,0,3,Venezuela,0,19,,19,31977,DEN 1,119,3047,2017,31977
1.08,0,0,4,Argentina,0,19,228,19,44271,"DEN 1,3",0,479,2017,44271
0.03,0,0,4,Chile,0,19,5,19,18055,"DEN 1,3",0,5,2017,18055
13.43,0.109289617,0,4,Paraguay,0,19,236,19,6811,DEN 1,1,915,2017,6811
423.73,0.125865324,0,2,Belize,0,19,18,19,375,DEN,2,1589,2017,375
0,,,4,Uruguay,0,19,0,19,3457,  ,0,0,2017,3457
3.26,4.843304843,0,5,Dominican Republic,0,19,16,19,10767,DEN,17,351,2017,10767
0.25,0,0,5,Puerto Rico,0,19,9,19,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,19,1,19,102,DEN,0,1,2017,102
88.24,0,,6,Anguilla,,19,2,12,17,DEN,0,15,2017,17
1.05,0,0,6,Antigua and Barbuda,0,19,0,19,95,DEN,0,1,2017,95
138.26,0,,6,Aruba,,19,16,16,115,DEN,0,159,2017,115
0,,,6,Bahamas,0,19,0,12,395,  ,0,0,2017,395
32.88,0,0,6,Barbados,0,19,21,12,292,DEN,0,96,2017,292
0,,,6,Bermuda,0,19,0,19,71,  ,0,0,2017,71
45.71,0,0,6,Virgin Islands (UK),0,19,16,12,35,DEN,0,16,2017,35
12.07,0,0,6,Cayman Islands,0,19,0,16,58,DEN,0,7,2017,58
13.51,0,0,6,Dominica,0,19,0,8,74,DEN,0,10,2017,74
58.3,0,0,6,French Guiana,0,19,0,17,283,DEN,0,165,2017,283
33.04,0,0,6,Grenada,0,19,37,16,112,DEN,0,37,2017,112
10,0,0,6,Guadeloupe,0,19,0,14,450,DEN,0,45,2017,450
1.31,0,0,6,Jamaica,0,19,0,19,2890,DEN,0,38,2017,2890
16.1,0,0,6,Martinique,0,19,0,19,385,  ,0,62,2017,385
0,,,6,Montserrat,0,19,0,19,5,  ,0,0,2017,5
222.22,0,0,6,Saint Barthelemy,0,19,0,19,9,DEN,0,20,2017,9
6.67,0,0,6,Saint Lucia,0,19,11,12,165,DEN,0,11,2017,165
166.67,0,0,6,Saint Martin,0,19,0,19,42,DEN,0,70,2017,42
1.96,0,0,6,Saint Vincent and the Grenadines,0,19,0,19,102,DEN,0,2,2017,102
4.46,0,0,6,Trinidad and Tobago,0,19,0,15,1369,DEN,0,61,2017,1369
233.96,0,0,6,Turks and Caicos Islands,0,19,124,16,53,DEN,0,124,2017,53
72.77,0.113590104,0.045,4,Brazil,69,19,23494,19,209288,"DEN 1,2,3,4",173,152302,2017,209288
,,,6,"Bonaire, Saint Eustatius and Saba",,19,,-,26,  ,,,2017,26
,,,6,Guyana,,19,,-,778,  ,,,2017,778
,,,6,Haiti,,19,,-,10981,  ,,,2017,10981
,,,5,Cuba,,19,,-,11485,  ,,,2017,11485
,,,6,Saint Kitts and Nevis,,19,,-,53,  ,,,2017,53
,,,6,Suriname,,19,,-,563,  ,,,2017,563
,,,6,Curaçao,,19,,-,150,  ,,,2017,150
0.01,0,0,1,North America,0,19,32,-,324460,  ,0,32,2017,324460
2.49,4.722222222,0,5,Latin Caribbean,0,19,25,-,14430,  ,17,360,2017,25915
13.2,0,0,6,Non-Latin Caribbean,0,19,228,-,7119,  ,0,940,2017,19670
54.53,0.113206811,0.045,4,Southern Cone,69,19,23963,-,281882,  ,174,153701,2017,281882
23.81,0.21794234,0.009,2,Central America Ithsmus and Mexico,4,19,3254,-,177318,  ,92,42213,2017,177318
45.4,0.616058166,0.058,3,Andean Subregion,37,19,21759,-,140885,  ,394,63955,2017,140885
27.61,0.259187369,0.042,7,The Americas,110,19,49261,-,946094,  ,677,261201,2017,970130
