Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,43,0,43,0,  ,0,0,2017,0
0.08,0,0,1,United States of America,0,43,252,43,324460,DEN,0,252,2017,324460
104.61,0,0,2,Costa Rica,0,43,,43,4906,"DEN 1,2",0,5132,2017,4906
57.34,0.164068909,0,2,El Salvador,0,43,184,43,6378,DEN 2,6,3657,2017,6378
21.17,1.815135437,0.335,2,Guatemala,12,43,1218,43,16914,"DEN 1,2,3,4",65,3581,2017,16914
51.85,1.998334721,0,2,Honduras,0,43,0,43,9265,"DEN 1,2,3",96,4804,2017,9265
53.06,0.427531262,0.025,2,Mexico,17,43,11032,43,129163,"DEN 1,2,3",293,68533,2017,129163
916.98,,0.004,2,Nicaragua,2,43,2226,43,6218,DEN 2,,57018,2017,6218
170.09,0.200803213,0.014,2,Panama,1,43,3351,43,4099,"DEN 1,2,3",14,6972,2017,4099
84.71,0.491348003,0.021,3,Bolivia,2,43,874,43,11052,"DEN 1,4",46,9362,2017,11052
46.56,1.13800499,0.061,3,Colombia,14,43,6784,43,49066,"DEN 1,2,3,4",260,22847,2017,49066
66.12,0.136450468,0.036,3,Ecuador,4,43,10993,43,16625,DEN,15,10993,2017,16625
230.23,0.321387096,0.09,3,Peru,67,43,25131,43,32165,"DEN 2,3",238,74054,2017,32165
23.31,4.09121395,0.174,3,Venezuela,13,43,,43,31977,DEN 1,305,7455,2017,31977
1.24,0,0,4,Argentina,0,43,253,43,44271,"DEN 1,3",0,549,2017,44271
0.06,0,0,4,Chile,0,43,10,38,18055,"DEN 1,3",0,10,2017,18055
110.62,0.143842007,0.054,4,Brazil,125,43,39180,43,209288,"DEN 1,2,3,4",333,231504,2017,209288
22.93,0,0,4,Paraguay,0,43,336,43,6811,DEN 1,0,1562,2017,6811
0,,,4,Uruguay,0,43,0,43,3457,  ,0,0,2017,3457
2.35,0,0,5,Cuba,0,43,270,25,11485,"DEN 2,3",0,270,2017,11485
10.73,5.974025974,0.087,5,Dominican Republic,1,43,18,43,10767,DEN,69,1155,2017,10767
0.25,0,0,5,Puerto Rico,0,43,9,43,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,43,1,43,102,DEN,0,1,2017,102
129.41,0,,6,Anguilla,,43,2,40,17,DEN,0,22,2017,17
1.05,0,0,6,Antigua and Barbuda,0,43,0,43,95,DEN,0,1,2017,95
581.74,0,,6,Aruba,,43,401,32,115,DEN,0,669,2017,115
3.54,0,0,6,Bahamas,0,43,0,43,395,DEN,0,14,2017,395
136.3,0,0,6,Barbados,0,43,85,40,292,DEN,0,398,2017,292
0,,,6,Bermuda,0,43,0,43,71,  ,0,0,2017,71
120,0,0,6,Virgin Islands (UK),0,43,42,32,35,DEN,0,42,2017,35
39.66,0,0,6,Cayman Islands,0,43,0,40,58,DEN,0,23,2017,58
44.59,0,0,6,Dominica,0,43,0,28,74,DEN,0,33,2017,74
220.85,0,0,6,French Guiana,0,43,0,37,283,DEN,0,625,2017,283
107.14,0,0,6,Grenada,0,43,120,36,112,DEN,0,120,2017,112
101.11,0,0,6,Guadeloupe,0,43,0,30,450,DEN,0,455,2017,450
0.64,0,0,6,Guyana,0,43,0,38,778,DEN,0,5,2017,778
2.42,0,0,6,Jamaica,0,43,14,43,2890,DEN 3,0,70,2017,2890
28.05,0,0,6,Martinique,0,43,7,43,385,DEN 2,0,108,2017,385
0,,,6,Montserrat,0,43,0,43,5,  ,0,0,2017,5
477.78,0,0,6,Saint Barthelemy,0,43,0,43,9,DEN,0,43,2017,9
16.98,0,0,6,Saint Kitts and Nevis,0,43,0,43,53,DEN,0,9,2017,53
23.03,0,0,6,Saint Lucia,0,43,38,40,165,DEN,0,38,2017,165
373.81,0,0,6,Saint Martin,0,43,0,30,42,DEN,0,157,2017,42
2.94,0,0,6,Saint Vincent and the Grenadines,0,43,0,43,102,DEN,0,3,2017,102
15.05,0,0,6,Trinidad and Tobago,0,43,3,35,1369,DEN,0,206,2017,1369
379.25,0,0,6,Turks and Caicos Islands,0,43,201,40,53,DEN,0,201,2017,53
745.07,0.071581961,0,2,Belize,0,43,46,43,375,DEN,2,2794,2017,375
,,,6,"Bonaire, Saint Eustatius and Saba",,43,,-,26,  ,,,2017,26
,,,6,Haiti,,43,,-,10981,  ,,,2017,10981
,,,6,Suriname,,43,,-,563,  ,,,2017,563
,,,6,Curaçao,,43,,-,150,  ,,,2017,150
0.08,0,0,1,North America,0,43,252,-,324460,  ,0,252,2017,324460
5.53,4.811715481,0.07,5,Latin Caribbean,1,43,297,-,25915,  ,69,1434,2017,25915
40.79,0,0,6,Non-Latin Caribbean,0,43,914,-,7950,  ,0,3243,2017,19670
82.88,0.142536116,0.054,4,Southern Cone,125,43,39779,-,281882,  ,333,233625,2017,281882
86,0.312149569,0.021,2,Central America Ithsmus and Mexico,32,43,18057,-,177318,  ,476,152491,2017,177318
88.52,0.692801758,0.08,3,Andean Subregion,100,43,43782,-,140885,  ,864,124711,2017,140885
53.81,0.337756614,0.05,7,The Americas,258,43,103081,-,958410,  ,1742,515756,2017,970130
