Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,17,0,17,0,  ,0,0,2017,0
0.01,0,0,1,United States of America,0,17,23,17,324460,DEN,0,23,2017,324460
28.45,0,0,2,Costa Rica,0,17,,17,4906,"DEN 1,2",0,1396,2017,4906
18.6,0,0,2,El Salvador,0,17,33,17,6378,DEN 2,0,1186,2017,6378
4.69,0,0,2,Guatemala,0,17,,17,16914,"DEN 1,2,3,4",0,794,2017,16914
17.88,1.810500905,0,2,Honduras,0,17,,17,9265,"DEN 1,2,3",30,1657,2017,9265
7.28,0.446570973,0.011,2,Mexico,1,17,993,17,129163,"DEN 1,2,3",42,9405,2017,129163
314.12,,0.005,2,Nicaragua,1,17,996,17,6218,DEN 2,,19532,2017,6218
56.01,0.304878049,0,2,Panama,0,17,895,17,4099,"DEN 1,2",7,2296,2017,4099
68.28,0.490326001,0.027,3,Bolivia,2,17,788,17,11052,"DEN 1,4",37,7546,2017,11052
22.2,1.073887104,0,3,Colombia,0,17,3136,17,49066,"DEN 1,2,3,4",117,10895,2017,49066
36.54,0.098765432,0.049,3,Ecuador,3,17,6075,17,16625,DEN,6,6075,2017,16625
72.6,0.316875776,0.086,3,Peru,20,17,6953,17,32165,"DEN 2,3",74,23353,2017,32165
8.62,3.808487486,0,3,Venezuela,0,17,,17,31977,DEN 1,105,2757,2017,31977
0.79,0,0,4,Argentina,0,17,129,17,44271,"DEN 1,3",0,350,2017,44271
10.41,0.141043724,0,4,Paraguay,0,17,205,17,6811,DEN 1,1,709,2017,6811
404.53,0.131839156,0,2,Belize,0,17,15,17,375,DEN,2,1517,2017,375
0,,,4,Uruguay,0,17,0,17,3457,  ,0,0,2017,3457
2.93,4.761904762,0,5,Dominican Republic,0,17,3,17,10767,DEN,15,315,2017,10767
0.25,0,0,5,Puerto Rico,0,17,9,17,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,17,1,17,102,DEN,0,1,2017,102
88.24,0,,6,Anguilla,,17,2,12,17,DEN,0,15,2017,17
1.05,0,0,6,Antigua and Barbuda,0,17,0,17,95,DEN,0,1,2017,95
138.26,0,,6,Aruba,,17,16,16,115,DEN,0,159,2017,115
0,,,6,Bahamas,0,17,0,12,395,  ,0,0,2017,395
32.88,0,0,6,Barbados,0,17,21,12,292,DEN,0,96,2017,292
0,,,6,Bermuda,0,17,0,17,71,  ,0,0,2017,71
45.71,0,0,6,Virgin Islands (UK),0,17,16,12,35,DEN,0,16,2017,35
12.07,0,0,6,Cayman Islands,0,17,0,16,58,DEN,0,7,2017,58
13.51,0,0,6,Dominica,0,17,0,8,74,DEN,0,10,2017,74
58.3,0,0,6,French Guiana,0,17,0,17,283,DEN,0,165,2017,283
33.04,0,0,6,Grenada,0,17,37,16,112,DEN,0,37,2017,112
10,0,0,6,Guadeloupe,0,17,0,14,450,DEN,0,45,2017,450
1.07,0,0,6,Jamaica,0,17,0,17,2890,DEN,0,31,2017,2890
16.1,0,0,6,Martinique,0,17,0,17,385,  ,0,62,2017,385
0,,,6,Montserrat,0,17,0,17,5,  ,0,0,2017,5
222.22,0,0,6,Saint Barthelemy,0,17,0,17,9,DEN,0,20,2017,9
6.67,0,0,6,Saint Lucia,0,17,11,12,165,DEN,0,11,2017,165
147.62,0,0,6,Saint Martin,0,17,0,17,42,DEN,0,62,2017,42
1.96,0,0,6,Saint Vincent and the Grenadines,0,17,0,17,102,DEN,0,2,2017,102
4.46,0,0,6,Trinidad and Tobago,0,17,0,15,1369,DEN,0,61,2017,1369
233.96,0,0,6,Turks and Caicos Islands,0,17,124,16,53,DEN,0,124,2017,53
64.45,0.115655791,0.042,4,Brazil,56,17,20455,17,209288,"DEN 1,2,3,4",156,134883,2017,209288
,,,6,"Bonaire, Saint Eustatius and Saba",,17,,-,26,  ,,,2017,26
,,,4,Chile,,17,,-,18055,  ,,,2017,18055
,,,6,Guyana,,17,,-,778,  ,,,2017,778
,,,6,Haiti,,17,,-,10981,  ,,,2017,10981
,,,5,Cuba,,17,,-,11485,  ,,,2017,11485
,,,6,Saint Kitts and Nevis,,17,,-,53,  ,,,2017,53
,,,6,Suriname,,17,,-,563,  ,,,2017,563
,,,6,Curaçao,,17,,-,150,  ,,,2017,150
0.01,0,0,1,North America,0,17,23,-,324460,  ,0,23,2017,324460
2.25,4.62962963,0,5,Latin Caribbean,0,17,12,-,14430,  ,15,324,2017,25915
12.99,0,0,6,Non-Latin Caribbean,0,17,228,-,7119,  ,0,925,2017,19670
51.53,0.11549043,0.041,4,Southern Cone,56,17,20789,-,263827,  ,157,135942,2017,281882
21.31,0.21438213,0.005,2,Central America Ithsmus and Mexico,2,17,2932,-,177318,  ,81,37783,2017,177318
35.93,0.669616403,0.049,3,Andean Subregion,25,17,16952,-,140885,  ,339,50626,2017,140885
24.31,0.262384597,0.037,7,The Americas,83,17,40936,-,928039,  ,592,225623,2017,970130
