Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,45,0,45,0,  ,0,0,2017,0
0.08,0,0,1,United States of America,0,45,264,45,324460,DEN,0,264,2017,324460
108.01,0,0,2,Costa Rica,0,45,,45,4906,"DEN 1,2",0,5299,2017,4906
60.47,0.155561317,0,2,El Salvador,0,45,184,45,6378,DEN 2,6,3857,2017,6378
22.47,1.868421053,0.368,2,Guatemala,14,45,1378,45,16914,"DEN 1,2,3,4",71,3800,2017,16914
53.19,2.130681818,0,2,Honduras,0,45,0,45,9265,"DEN 1,2,3",105,4928,2017,9265
59.75,0.400367976,0.029,2,Mexico,22,45,11996,45,129163,"DEN 1,2,3",309,77179,2017,129163
955.55,,0.003,2,Nicaragua,2,45,2335,45,6218,DEN 2,,59416,2017,6218
183.7,0.225763612,0.013,2,Panama,1,45,3614,45,4099,"DEN 1,2,3",17,7530,2017,4099
85.69,0.485693169,0.021,3,Bolivia,2,45,883,45,11052,"DEN 1,4",46,9471,2017,11052
47.96,1.181370049,0.059,3,Colombia,14,45,6784,45,49066,"DEN 1,2,3,4",278,23532,2017,49066
66.66,0.162425555,0.036,3,Ecuador,4,45,11082,45,16625,DEN,18,11082,2017,16625
231.09,0.321539082,0.093,3,Peru,69,45,25131,45,32165,"DEN 2,3",239,74330,2017,32165
24.25,4.011350445,0.168,3,Venezuela,13,45,1425,45,31977,DEN 1,311,7753,2017,31977
1.24,0,0,4,Argentina,0,45,253,45,44271,"DEN 1,3",0,550,2017,44271
0.06,0,0,4,Chile,0,45,10,38,18055,"DEN 1,3",0,10,2017,18055
112.52,0.144799531,0.054,4,Brazil,126,45,39906,45,209288,"DEN 1,2,3,4",341,235498,2017,209288
23.67,0,0,4,Paraguay,0,45,345,45,6811,DEN 1,0,1612,2017,6811
0,,,4,Uruguay,0,45,0,45,3457,  ,0,0,2017,3457
2.35,0,0,5,Cuba,0,45,270,25,11485,"DEN 2,3",0,270,2017,11485
11.15,6.5,0.083,5,Dominican Republic,1,45,18,45,10767,DEN,78,1200,2017,10767
0.25,0,0,5,Puerto Rico,0,45,9,45,3663,DEN 2,0,9,2017,3663
0.98,0,0,6,Virgin Islands (US),0,45,1,45,102,DEN,0,1,2017,102
129.41,0,,6,Anguilla,,45,2,40,17,DEN,0,22,2017,17
1.05,0,0,6,Antigua and Barbuda,0,45,0,45,95,DEN,0,1,2017,95
581.74,0,,6,Aruba,,45,401,32,115,DEN,0,669,2017,115
3.54,0,0,6,Bahamas,0,45,0,45,395,DEN,0,14,2017,395
136.3,0,0,6,Barbados,0,45,85,40,292,DEN,0,398,2017,292
0,,,6,Bermuda,0,45,0,45,71,  ,0,0,2017,71
120,0,0,6,Virgin Islands (UK),0,45,42,32,35,DEN,0,42,2017,35
39.66,0,0,6,Cayman Islands,0,45,0,40,58,DEN,0,23,2017,58
44.59,0,0,6,Dominica,0,45,0,28,74,DEN,0,33,2017,74
220.85,0,0,6,French Guiana,0,45,0,37,283,DEN,0,625,2017,283
174.11,0,0,6,Grenada,0,45,195,44,112,DEN,0,195,2017,112
101.11,0,0,6,Guadeloupe,0,45,0,30,450,DEN,0,455,2017,450
0.64,0,0,6,Guyana,0,45,0,38,778,DEN,0,5,2017,778
2.42,0,0,6,Jamaica,0,45,14,45,2890,DEN 3,0,70,2017,2890
28.05,0,0,6,Martinique,0,45,8,45,385,DEN 2,0,108,2017,385
0,,,6,Montserrat,0,45,0,45,5,  ,0,0,2017,5
611.11,0,0,6,Saint Barthelemy,0,45,0,45,9,DEN,0,55,2017,9
16.98,0,0,6,Saint Kitts and Nevis,0,45,0,45,53,DEN,0,9,2017,53
23.03,0,0,6,Saint Lucia,0,45,38,40,165,DEN,0,38,2017,165
373.81,0,0,6,Saint Martin,0,45,0,30,42,DEN,0,157,2017,42
2.94,0,0,6,Saint Vincent and the Grenadines,0,45,0,45,102,DEN,0,3,2017,102
15.05,0,0,6,Trinidad and Tobago,0,45,3,35,1369,DEN,0,206,2017,1369
379.25,0,0,6,Turks and Caicos Islands,0,45,201,40,53,DEN,0,201,2017,53
763.2,0.069881202,0,2,Belize,0,45,47,45,375,DEN,2,2862,2017,375
,,,6,"Bonaire, Saint Eustatius and Saba",,45,,-,26,  ,,,2017,26
,,,6,Haiti,,45,,-,10981,  ,,,2017,10981
,,,6,Suriname,,45,,-,563,  ,,,2017,563
,,,6,Curaçao,,45,,-,150,  ,,,2017,150
0.08,0,0,1,North America,0,45,264,-,324460,  ,0,264,2017,324460
5.71,5.273833671,0.068,5,Latin Caribbean,1,45,297,-,25915,  ,78,1479,2017,25915
41.89,0,0,6,Non-Latin Caribbean,0,45,990,-,7950,  ,0,3330,2017,19670
84.32,0.143476249,0.053,4,Southern Cone,126,45,40514,-,281882,  ,341,237670,2017,281882
92.98,0.309332751,0.024,2,Central America Ithsmus and Mexico,39,45,19554,-,177318,  ,510,164871,2017,177318
89.55,0.706993849,0.081,3,Andean Subregion,102,45,45305,-,140885,  ,892,126168,2017,140885
55.69,0.341150507,0.05,7,The Americas,268,45,106924,-,958410,  ,1821,533782,2017,970130
