Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
574.66,,,2,Belize,,23,86,23,367,DEN 3,,2109,2016,367
90.79,2.383512545,0.018,2,El Salvador,1,23,70,23,6146,DEN 2,133,5580,2016,6146
75.99,0.318893398,0.099,3,Peru,24,23,11125,23,31774,"DEN 1,2, 3",77,24146,2016,31774
45.28,10.51430942,0.498,5,Dominican Republic,24,23,0,23,10649,DEN,507,4822,2016,10649
38.82,0,0,4,Uruguay,0,23,26,23,3444,DEN 1,0,1337,2016,3444
66.85,0.422381472,0.138,3,Venezuela,29,23,4323,23,31519,"DEN 1,2,3,4",89,21071,2016,31519
15.96,0,0,6,Antigua and Barbuda,0,23,3,20,94,DEN 2,0,15,2016,94
169.61,0,0.015,4,Argentina,11,23,39657,23,43847,"DEN 1,4",0,74368,2016,43847
13.74,0,0,6,Bahamas,0,23,0,21,393,DEN,0,54,2016,393
378.35,0,0,6,Barbados,0,23,241,20,291,DEN,0,1101,2016,291
2.82,0,0,6,Bermuda,0,23,0,20,71,DEN,0,2,2016,71
247.09,0.096643497,0,3,Bolivia,0,23,3512,22,10888,"DEN 1,2,4",26,26903,2016,10888
668.23,0.055698292,0.041,4,Brazil,569,23,306480,23,209568,"DEN 1,2,3,4",780,1400402,2016,209568
,,,1,Canada,0,23,0,23,0,  ,0,0,2016,0
54.39,0,0,6,Cayman Islands,0,23,1,20,57,DEN 3,0,31,2016,57
0.22,0,0,4,Chile,0,23,0,8,18132,DEN 1,0,40,2016,18132
129.83,1.150917409,0.022,3,Colombia,14,23,21899,23,48654,"DEN 1,2,3,4",727,63167,2016,48654
176.78,0,0,2,Costa Rica,0,23,0,23,4857,"DEN 1,2,3",0,8586,2016,4857
10.6,0,0,5,Cuba,0,23,1208,11,11393,"DEN 2,3",0,1208,2016,11393
247.3,0,0,6,Dominica,0,23,0,16,74,DEN,0,183,2016,74
54.7,0.312430261,0.033,3,Ecuador,3,23,8962,23,16385,"DEN 1,2,4",28,8962,2016,16385
228.26,0,0,6,French Guiana,0,23,15,14,276,"DEN 1,2",0,630,2016,276
103.6,0,0,6,Grenada,0,23,17,20,111,DEN 1,0,115,2016,111
27.6,0,0,6,Guadeloupe,0,23,23,16,471,DEN 1,0,130,2016,471
18.29,0,0,2,Guatemala,0,23,326,23,16673,"DEN 1,2,3,4",0,3050,2016,16673
39.3,0,0,6,Guyana,0,23,303,16,771,DEN,0,303,2016,771
159.94,1.488663257,0.008,2,Honduras,1,23,86,22,8190,DEN,195,13099,2016,8190
29.15,0.244798042,0,6,Jamaica,0,23,68,22,2803,"DEN 3,4",2,817,2016,2803
100.76,0,0,6,Martinique,0,23,28,20,396,"DEN 1,2,3",0,399,2016,396
24.24,3.361128929,0.006,2,Mexico,2,23,4310,23,128632,"DEN 1,2,3,4",1048,31180,2016,128632
40,0,0,6,Montserrat,0,23,0,20,5,DEN,0,2,2016,5
599.12,0,0,6,Aruba,0,23,48,21,114,DEN,0,683,2016,114
343.51,0,0.043,2,Nicaragua,9,23,2150,21,6150,DEN 2,0,21126,2016,6150
28.27,0.177304965,0.089,2,Panama,1,23,564,22,3990,"DEN 1,2,3",2,1128,2016,3990
768.88,0,0.031,4,Paraguay,16,23,2526,23,6725,"DEN 1,3,4",0,51707,2016,6725
3.83,0,0,5,Puerto Rico,0,23,141,23,3681,"DEN 1,2,3,4",0,141,2016,3681
"6,444.44",0,0,6,Saint Barthelemy,0,23,91,16,9,DEN 1,0,580,2016,9
34.62,0,0,6,Saint Kitts and Nevis,0,23,0,18,52,DEN,0,18,2016,52
29.41,0,0,6,Anguilla,0,23,0,8,17,DEN,0,5,2016,17
41.46,0,0,6,Saint Lucia,0,23,3,16,164,DEN 1,0,68,2016,164
512.2,0,0,6,Saint Martin,0,23,1,16,41,DEN 2,0,210,2016,41
97.06,0,0,6,Saint Vincent and the Grenadines,0,23,4,20,102,DEN,0,99,2016,102
1.82,0,0,6,Suriname,0,23,1,18,548,DEN 1,0,10,2016,548
19.78,0,0,6,Trinidad and Tobago,0,23,4,18,1365,DEN 1,0,270,2016,1365
423.53,0,0,6,Turks and Caicos Islands,0,23,216,16,51,DEN,0,216,2016,51
0.14,0,0,1,United States of America,0,23,452,23,324119,DEN,0,452,2016,324119
8.74,0,0,6,Virgin Islands (US),0,23,9,23,103,DEN,0,9,2016,103
,,,6,Haiti,,23,,-,10848,  ,,,2016,10848
,,,6,Virgin Islands (UK),,23,,-,34,  ,,,2016,34
0.14,0,0,1,North America,0,23,452,-,324119,  ,0,452,2016,324119
23.99,8.215848323,0.389,5,Latin Caribbean,24,23,1349,-,25723,  ,507,6171,2016,25723
71.01,0.033613445,0,6,Non-Latin Caribbean,0,23,1076,-,8379,  ,2,5950,2016,20700
542.34,0.051051998,0.039,4,Southern Cone,596,23,348689,-,281716,  ,780,1527854,2016,281716
49.06,1.604975657,0.016,2,Central America Ithsmus and Mexico,14,23,7592,-,175005,  ,1378,85858,2016,175005
103.61,0.656503685,0.049,3,Andean Subregion,70,23,49821,-,139220,  ,947,144249,2016,139220
185.56,0.204119209,0.04,7,The Americas,704,23,408979,-,954162,  ,3614,1770534,2016,966483
