Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
700.22,0.055129797,0.04,4,Brazil,586,46,314295,45,209568,"DEN 1,2,3,4",809,1467446,2016,209568
"1,208.45",,,2,Belize,,46,120,46,367,DEN 3,,4435,2016,367
446.37,0,0,2,Costa Rica,0,46,0,46,4857,"DEN 1,2,3",0,21680,2016,4857
5.35,0,0,5,Puerto Rico,0,46,197,46,3681,"DEN 1,2,3,4",0,197,2016,3681
"1,039.05",0.068693114,0.023,4,Paraguay,16,46,2537,46,6725,"DEN 1,3,4",48,69876,2016,6725
38.82,0,0,4,Uruguay,0,46,26,46,3444,DEN 1,0,1337,2016,3444
9.71,0,0,6,Virgin Islands (US),0,46,10,46,103,DEN,0,10,2016,103
0.29,0,0,1,United States of America,0,46,941,46,324119,DEN,0,941,2016,324119
103.19,0,0,6,Antigua and Barbuda,0,46,3,44,94,DEN 2,0,97,2016,94
176.98,0,0.013,4,Argentina,10,46,41209,44,43847,"DEN 1,4",0,77601,2016,43847
226.97,0,0,6,Bahamas,0,46,76,29,393,DEN,0,892,2016,393
473.88,0,0,6,Barbados,0,46,401,40,291,DEN,0,1379,2016,291
2.82,0,0,6,Bermuda,0,46,0,44,71,DEN,0,2,2016,71
274.64,0.183928034,0.003,3,Bolivia,1,46,3552,46,10888,"DEN 1,2,4",55,29903,2016,10888
247.06,0,0,6,Virgin Islands (UK),0,46,81,40,34,DEN,0,84,2016,34
,,,1,Canada,0,46,0,46,0,  ,0,0,2016,0
256.14,0,0,6,Cayman Islands,0,46,2,44,57,DEN 3,0,146,2016,57
0.24,0,0,4,Chile,0,46,0,40,18132,DEN 1,0,43,2016,18132
202.32,0.989455292,0.04,3,Colombia,39,46,43050,46,48654,"DEN 1,2,3,4",974,98438,2016,48654
12.27,0,0,5,Cuba,0,46,1398,38,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,46,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,46,0,32,74,0,0,318,2016,74
59.6,9.831416417,0.504,5,Dominican Republic,32,46,0,46,10649,DEN,624,6347,2016,10649
84.16,0.268329828,0.029,3,Ecuador,4,46,13789,46,16385,"DEN 1,2,4",37,13789,2016,16385
136.9,2.37699073,0.012,2,El Salvador,1,46,116,46,6146,DEN 2,200,8414,2016,6146
189.13,0,0,6,French Guiana,0,46,9,39,276,"DEN 1,2",0,522,2016,276
130.63,0,0,6,Grenada,0,46,60,40,111,DEN 1,0,145,2016,111
37.58,0,0,6,Guadeloupe,0,46,15,39,471,DEN 1,0,177,2016,471
51.09,0.516553181,0.012,2,Guatemala,1,46,330,46,16673,"DEN 1,2,3,4",44,8518,2016,16673
39.3,0,0,6,Guyana,0,46,303,16,771,DEN,0,303,2016,771
270.2,1.360206064,0.014,2,Honduras,3,46,76,46,8190,DEN,301,22129,2016,8190
65.11,0.109589041,0,6,Jamaica,0,46,110,43,2803,"DEN 3,4",2,1825,2016,2803
39.9,0,0,6,Martinique,0,46,13,39,396,"DEN 1,2,3",0,158,2016,396
95.28,0.598064653,0.012,2,Mexico,15,46,15846,46,128632,"DEN 1,2,3,4",733,122562,2016,128632
320,0,0,6,Montserrat,0,46,0,44,5,DEN,0,16,2016,5
829.82,0,0,6,Aruba,0,46,78,41,114,DEN,0,946,2016,114
"1,332.41",0,0.02,2,Nicaragua,16,46,6277,46,6150,DEN 2,0,81943,2016,6150
138.35,0.235507246,0.163,2,Panama,9,46,1520,46,3990,"DEN 1,2,3",13,5520,2016,3990
95.08,0.410446526,0.122,3,Peru,37,46,16233,46,31774,"DEN 1,2,3",124,30211,2016,31774
866.67,0,0,6,Saint Barthelemy,0,46,58,39,9,DEN 1,0,78,2016,9
261.54,0,0,6,Saint Kitts and Nevis,0,46,0,46,52,DEN,0,136,2016,52
176.47,0,0,6,Anguilla,0,46,0,44,17,DEN,0,30,2016,17
90.85,0,0,6,Saint Lucia,0,46,49,36,164,DEN 1,0,149,2016,164
103.66,0,0,6,Saint Lucia,0,46,49,36,164,DEN 1,0,170,2016,164
70.73,0,0,6,Saint Martin,0,46,3,39,41,DEN 2,0,29,2016,41
232.35,0,0,6,Saint Vincent and the Grenadines,0,46,7,44,102,DEN,0,237,2016,102
2.37,0,0,6,Suriname,0,46,1,46,548,DEN 1,0,13,2016,548
121.03,0,0,6,Trinidad and Tobago,0,46,9,46,1365,"DEN 1,3",0,1652,2016,1365
813.73,0,0,6,Turks and Caicos Islands,0,46,415,40,51,DEN,0,415,2016,51
89.92,0.381059911,0.134,3,Venezuela,38,46,5598,46,31519,"DEN 1,2,3,4",108,28342,2016,31519
,,,6,Haiti,,46,,-,10848,  ,,,2016,10848
0.29,0,0,1,North America,0,46,941,-,324119,  ,0,941,2016,324119
30.88,7.856962982,0.403,5,Latin Caribbean,32,46,1595,-,25723,  ,624,7942,2016,25723
118.03,0.01958672,0,6,Non-Latin Caribbean,0,46,1752,-,8651,  ,2,10211,2016,20700
573.73,0.053022237,0.038,4,Southern Cone,612,46,358067,-,281716,  ,857,1616303,2016,281716
157.25,0.469111667,0.016,2,Central America Ithsmus and Mexico,45,46,24285,-,175005,  ,1291,275201,2016,175005
144.15,0.646791208,0.059,3,Andean Subregion,119,46,82222,-,139220,  ,1298,200683,2016,139220
221.21,0.19286869,0.038,7,The Americas,808,46,468862,-,954434,  ,4072,2111281,2016,966483
