Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
8.74,0,0,6,Virgin Islands (US),0,13,9,13,103,DEN,0,9,2016,103
390.74,,,2,Belize,,13,77,13,367,DEN 3,,1434,2016,367
35.19,0,0,4,Uruguay,0,13,25,13,3444,DEN 1,0,1212,2016,3444
0.1,0,0,1,United States of America,0,13,310,13,324119,DEN,0,310,2016,324119
52.31,0.43665474,0.158,3,Venezuela,26,13,3407,13,31519,"DEN 1,2,3,4",72,16489,2016,31519
2.13,0,0,6,Antigua and Barbuda,0,13,2,4,94,DEN,0,2,2016,94
108.88,0,0.01,4,Argentina,5,13,23759,13,43847,"DEN 1,4",0,47741,2016,43847
7.38,0,0,6,Bahamas,0,13,0,12,393,DEN,0,29,2016,393
69.42,0,0,6,Barbados,0,13,202,4,291,DEN,0,202,2016,291
0,,,6,Bermuda,0,13,0,8,71,  ,0,0,2016,71
491.46,0.058838665,0.042,4,Brazil,429,13,233543,13,209568,"DEN 1,2,3,4",606,1029935,2016,209568
,,,1,Canada,0,13,0,13,0,  ,0,0,2016,0
0.22,0,0,4,Chile,0,13,0,8,18132,DEN 1,0,40,2016,18132
77.11,1.298147408,0.011,3,Colombia,4,13,12548,13,48654,"DEN 1,2,3,4",487,37515,2016,48654
131.69,0,0,2,Costa Rica,0,13,0,13,4857,"DEN 1,2,3",0,6396,2016,4857
10.6,0,0,5,Cuba,0,13,1208,11,11393,"DEN 2,3",0,1208,2016,11393
144.59,0,0,6,Dominica,0,13,0,4,74,DEN,0,107,2016,74
30.92,11.53962952,0.547,5,Dominican Republic,18,13,0,13,10649,DEN,380,3293,2016,10649
28.25,0.302441132,0,3,Ecuador,0,13,4629,12,16385,"DEN 1,2,4",14,4629,2016,16385
52.49,2.324860508,0,2,El Salvador,0,13,56,13,6146,DEN 2,75,3226,2016,6146
197.46,0,0,6,French Guiana,0,13,15,4,276,"DEN 1,2",0,545,2016,276
18.02,0,0,6,Grenada,0,13,5,12,111,DEN 1,0,20,2016,111
1.91,0,0,6,Guadeloupe,0,13,9,4,471,DEN,0,9,2016,471
11.4,0,0,2,Guatemala,0,13,326,13,16673,"DEN 1,2,3,4",0,1900,2016,16673
8.3,0,0,6,Guyana,0,13,64,4,771,DEN,0,64,2016,771
87.35,1.956947162,0.014,2,Honduras,1,13,0,13,8190,DEN,140,7154,2016,8190
16.73,0.213219616,0,6,Jamaica,0,13,41,13,2803,"DEN 3,4",1,469,2016,2803
66.92,0,0,6,Martinique,0,13,16,12,396,"DEN 1,2,3",0,265,2016,396
15.23,3.706540052,0.005,2,Mexico,1,13,2728,13,128632,"DEN1,2,3,4",726,19587,2016,128632
0,,,6,Montserrat,0,13,0,12,5,  ,0,0,2016,5
171.8,0,0.066,2,Nicaragua,7,13,1287,13,6150,DEN 2,0,10566,2016,6150
18.02,0.139082058,0,2,Panama,0,13,393,13,3990,"DEN 1,2,3",1,719,2016,3990
439.43,0,0.037,4,Paraguay,11,13,2138,13,6725,"DEN 1,3,4",0,29552,2016,6725
38.99,0.29865203,0.105,3,Peru,13,13,4183,13,31774,"DEN 1,2, 3",37,12389,2016,31774
2.69,0,0,5,Puerto Rico,0,13,99,13,3681,"DEN 1,2,3,4",0,99,2016,3681
"6,444.44",0,0,6,Saint Barthelemy,0,13,91,12,9,DEN 1,0,580,2016,9
29.41,0,0,6,Anguilla,0,13,0,8,17,DEN,0,5,2016,17
0,,,6,Saint Martin,0,13,0,4,41,  ,0,0,2016,41
58.82,0,0,6,Saint Vincent and the Grenadines,0,13,3,12,102,DEN,0,60,2016,102
301.96,0,0,6,Turks and Caicos Islands,0,13,154,8,51,DEN,0,154,2016,51
,,,6,Cayman Islands,,13,,-,57,  ,,,2016,57
,,,6,Aruba,,13,,-,114,  ,,,2016,114
,,,6,Haiti,,13,,-,10848,  ,,,2016,10848
,,,6,Saint Lucia,,13,,-,164,  ,,,2016,164
,,,6,Trinidad and Tobago,,13,,-,1365,  ,,,2016,1365
,,,6,Saint Kitts and Nevis,,13,,-,52,  ,,,2016,52
,,,6,Suriname,,13,,-,548,  ,,,2016,548
,,,6,Virgin Islands (UK),,13,,-,34,  ,,,2016,34
,,,3,Bolivia,,13,,-,10888,  ,,,2016,10888
0.1,0,0,1,North America,0,13,310,-,324119,  ,0,310,2016,324119
17.88,8.260869565,0.391,5,Latin Caribbean,18,13,1307,-,25723,  ,380,4600,2016,25723
41.45,0.03968254,0,6,Non-Latin Caribbean,0,13,611,-,6079,  ,1,2520,2016,20700
393.47,0.054669457,0.04,4,Southern Cone,445,13,259465,-,281716,  ,606,1108480,2016,281716
29.13,1.847710957,0.018,2,Central America Ithsmus and Mexico,9,13,4867,-,175005,  ,942,50982,2016,175005
55.34,0.858888795,0.061,3,Andean Subregion,43,13,24767,-,128332,  ,610,71022,2016,139220
131.56,0.205103101,0.042,7,The Americas,515,13,291327,-,940974,  ,2539,1237914,2016,966483
