Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
8.74,0,0,6,Virgin Islands (US),0,36,9,36,103,DEN,0,9,2016,103
690.69,0.055476375,0.04,4,Brazil,582,36,311995,36,209568,"DEN 1,2,3,4",803,1447463,2016,209568
951.23,,,2,Belize,,36,114,36,367,DEN 3,,3491,2016,367
5.05,0,0,5,Puerto Rico,0,36,186,36,3681,"DEN 1,2,3,4",0,186,2016,3681
,,,1,Canada,0,36,0,36,0,  ,0,0,2016,0
39.36,0,0,6,Antigua and Barbuda,0,36,3,36,94,DEN 2,0,37,2016,94
175.52,0,0.014,4,Argentina,11,36,41208,36,43847,"DEN 1,4",0,76962,2016,43847
226.97,0,0,6,Bahamas,0,36,76,29,393,DEN,0,892,2016,393
424.4,0,0,6,Barbados,0,36,349,36,291,DEN,0,1235,2016,291
2.82,0,0,6,Bermuda,0,36,0,36,71,DEN,0,2,2016,71
266.32,0.165534366,0,3,Bolivia,0,36,3512,36,10888,"DEN 1,2,4",48,28997,2016,10888
238.24,0,0,6,Virgin Islands (UK),0,36,81,36,34,DEN,0,81,2016,34
189.47,0,0,6,Cayman Islands,0,36,1,36,57,DEN 3,0,108,2016,57
0.22,0,0,4,Chile,0,36,0,36,18132,DEN 1,0,40,2016,18132
182.9,1.012484689,0.037,3,Colombia,33,36,36774,36,48654,"DEN 1,2,3,4",901,88989,2016,48654
356.23,0,0,2,Costa Rica,0,36,0,36,4857,"DEN 1,2,3",0,17302,2016,4857
12.27,0,0,5,Cuba,0,36,1398,26,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,36,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,36,0,32,74,0,0,318,2016,74
56.21,9.973270966,0.501,5,Dominican Republic,30,36,0,36,10649,DEN,597,5986,2016,10649
78.44,0.264550265,0.023,3,Ecuador,3,36,12852,36,16385,"DEN 1,2,4",34,12852,2016,16385
116.16,2.423308587,0.014,2,El Salvador,1,36,99,36,6146,DEN 2,173,7139,2016,6146
737.32,0,0,6,French Guiana,0,36,12,35,276,"DEN 1,2",0,2035,2016,276
103.6,0,0,6,Grenada,0,36,24,28,111,DEN 1,0,115,2016,111
27.6,0,0,6,Guadeloupe,0,36,23,16,471,DEN 1,0,130,2016,471
40.91,0.571763671,0.015,2,Guatemala,1,36,330,36,16673,"DEN 1,2,3,4",39,6821,2016,16673
39.3,0,0,6,Guyana,0,36,303,16,771,DEN,0,303,2016,771
241.94,1.281857179,0.01,2,Honduras,2,36,71,36,8190,DEN,254,19815,2016,8190
56.01,0.127388535,0,6,Jamaica,0,36,102,35,2803,"DEN 3,4",2,1570,2016,2803
109.09,0,0,6,Martinique,0,36,24,30,396,"DEN 1,2,3",0,432,2016,396
57.04,0.715522059,0.015,2,Mexico,11,36,8975,36,128632,"DEN 1,2,3,4",525,73373,2016,128632
80,0,0,6,Montserrat,0,36,0,28,5,DEN,0,4,2016,5
688.6,0,0,6,Aruba,0,36,64,29,114,DEN,0,785,2016,114
"1,087.02",0,0.024,2,Nicaragua,16,36,5119,36,6150,DEN 2,0,66852,2016,6150
88.1,0.341394026,0.256,2,Panama,9,36,976,36,3990,"DEN 1,2,3",12,3515,2016,3990
"1,015.38",0.070294652,0.023,4,Paraguay,16,36,2536,36,6725,"DEN 1,3,4",48,68284,2016,6725
88.07,0.382361349,0.125,3,Peru,35,36,14522,36,31774,"DEN 1,2,3",107,27984,2016,31774
"6,444.44",0,0,6,Saint Barthelemy,0,36,91,16,9,DEN 1,0,580,2016,9
63.46,0,0,6,Saint Kitts and Nevis,0,36,0,36,52,DEN,0,33,2016,52
88.24,0,0,6,Anguilla,0,36,0,32,17,DEN,0,15,2016,17
90.85,0,0,6,Saint Lucia,0,36,49,36,164,DEN 1,0,149,2016,164
103.66,0,0,6,Saint Lucia,0,36,49,36,164,DEN 1,0,170,2016,164
512.2,0,0,6,Saint Martin,0,36,1,16,41,DEN 2,0,210,2016,41
149.02,0,0,6,Saint Vincent and the Grenadines,0,36,3,28,102,DEN,0,152,2016,102
2.55,0,0,6,Suriname,0,36,1,27,548,DEN 1,0,14,2016,548
43.3,0,0,6,Trinidad and Tobago,0,36,6,32,1365,"DEN 1,3",0,591,2016,1365
537.25,0,0,6,Turks and Caicos Islands,0,36,274,32,51,DEN,0,274,2016,51
0.25,0,0,1,United States of America,0,36,805,36,324119,DEN,0,805,2016,324119
38.82,0,0,4,Uruguay,0,36,26,36,3444,DEN 1,0,1337,2016,3444
82.84,0.371490943,0.134,3,Venezuela,35,36,4775,36,31519,"DEN 1,2,3,4",97,26111,2016,31519
,,,6,Haiti,,36,,-,10848,  ,,,2016,10848
0.25,0,0,1,North America,0,36,805,-,324119,  ,0,805,2016,324119
29.43,7.886393659,0.396,5,Latin Caribbean,30,36,1584,-,25723,  ,597,7570,2016,25723
121.67,0.01900057,0,6,Non-Latin Caribbean,0,36,1545,-,8651,  ,2,10526,2016,20700
565.85,0.053384824,0.038,4,Southern Cone,609,36,355765,-,281716,  ,851,1594086,2016,281716
113.32,0.505778889,0.02,2,Central America Ithsmus and Mexico,40,36,15684,-,175005,  ,1003,198308,2016,175005
132.84,0.641854077,0.057,3,Andean Subregion,106,36,72435,-,139220,  ,1187,184933,2016,139220
209.15,0.182343901,0.039,7,The Americas,785,36,447818,-,954434,  ,3640,1996228,2016,966483
