Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
0.3,0,0,1,United States of America,0,48,961,48,324119,DEN,0,961,2016,324119
700.22,0.055129797,0.04,4,Brazil,586,48,314295,45,209568,"DEN 1,2,3,4",809,1467446,2016,209568
"1,230.79",,,2,Belize,,48,120,48,367,DEN 3,,4517,2016,367
459.81,0,0,2,Costa Rica,0,48,0,48,4857,"DEN 1,2,3",0,22333,2016,4857
5.43,0,0,5,Puerto Rico,0,48,200,48,3681,"DEN 1,2,3,4",0,200,2016,3681
38.82,0,0,4,Uruguay,0,48,26,48,3444,DEN 1,0,1337,2016,3444
10.68,0,0,6,Virgin Islands (US),0,48,11,48,103,DEN,0,11,2016,103
103.19,0,0,6,Antigua and Barbuda,0,48,3,44,94,DEN 2,0,97,2016,94
176.98,0,0.013,4,Argentina,10,48,41209,44,43847,"DEN 1,4",0,77601,2016,43847
226.97,0,0,6,Bahamas,0,48,76,29,393,DEN,0,892,2016,393
473.88,0,0,6,Barbados,0,48,401,40,291,DEN,0,1379,2016,291
2.82,0,0,6,Bermuda,0,48,0,44,71,DEN,0,2,2016,71
280.39,0.183432146,0.003,3,Bolivia,1,48,3552,48,10888,"DEN 1,2,4",56,30529,2016,10888
247.06,0,0,6,Virgin Islands (UK),0,48,81,40,34,DEN,0,84,2016,34
,,,1,Canada,0,48,0,48,0,  ,0,0,2016,0
256.14,0,0,6,Cayman Islands,0,48,2,44,57,DEN 3,0,146,2016,57
0.24,0,0,4,Chile,0,48,0,40,18132,DEN 1,0,43,2016,18132
206.25,0.98454425,0.039,3,Colombia,39,48,43050,48,48654,"DEN 1,2,3,4",988,100351,2016,48654
12.27,0,0,5,Cuba,0,48,1398,38,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,48,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,48,0,32,74,0,0,318,2016,74
61.02,9.633733456,0.492,5,Dominican Republic,32,48,0,48,10649,DEN,626,6498,2016,10649
85.14,0.272401434,0.029,3,Ecuador,4,48,13950,48,16385,"DEN 1,2,4",38,13950,2016,16385
139.54,2.332089552,0.012,2,El Salvador,1,48,120,48,6146,DEN 2,200,8576,2016,6146
189.13,0,0,6,French Guiana,0,48,9,39,276,"DEN 1,2",0,522,2016,276
130.63,0,0,6,Grenada,0,48,60,40,111,DEN 1,0,145,2016,111
37.58,0,0,6,Guadeloupe,0,48,15,39,471,DEN 1,0,177,2016,471
51.47,0.547721711,0.012,2,Guatemala,1,48,330,47,16673,"DEN 1,2,3,4",47,8581,2016,16673
39.3,0,0,6,Guyana,0,48,303,16,771,DEN,0,303,2016,771
273.63,1.347612673,0.013,2,Honduras,3,48,76,48,8190,DEN,302,22410,2016,8190
80.95,0.132216836,0,6,Jamaica,0,48,154,48,2803,"DEN 3,4",3,2269,2016,2803
39.9,0,0,6,Martinique,0,48,13,39,396,"DEN 1,2,3",0,158,2016,396
98.55,0.609000907,0.018,2,Mexico,23,48,16835,48,128632,"DEN 1,2,3,4",772,126765,2016,128632
500,0,0,6,Montserrat,0,48,0,48,5,DEN,0,25,2016,5
829.82,0,0,6,Aruba,0,48,78,41,114,DEN,0,946,2016,114
"1,374.28",0,0.019,2,Nicaragua,16,48,6380,48,6150,DEN 2,0,84518,2016,6150
160.73,0.202713239,0.14,2,Panama,9,48,1727,48,3990,"DEN 1,2,3",13,6413,2016,3990
"1,041.55",0.068528354,0.023,4,Paraguay,16,48,2542,48,6725,"DEN 1,3,4",48,70044,2016,6725
96.93,0.409104192,0.12,3,Peru,37,48,16485,48,31774,"DEN 1,2,3",126,30799,2016,31774
866.67,0,0,6,Saint Barthelemy,0,48,58,39,9,DEN 1,0,78,2016,9
261.54,0,0,6,Saint Kitts and Nevis,0,48,0,46,52,DEN,0,136,2016,52
176.47,0,0,6,Anguilla,0,48,0,44,17,DEN,0,30,2016,17
90.85,0,0,6,Saint Lucia,0,48,49,36,164,DEN 1,0,149,2016,164
103.66,0,0,6,Saint Lucia,0,48,49,36,164,DEN 1,0,170,2016,164
70.73,0,0,6,Saint Martin,0,48,3,39,41,DEN 2,0,29,2016,41
232.35,0,0,6,Saint Vincent and the Grenadines,0,48,7,44,102,DEN,0,237,2016,102
2.37,0,0,6,Suriname,0,48,1,46,548,DEN 1,0,13,2016,548
131.94,0,0,6,Trinidad and Tobago,0,48,9,48,1365,"DEN 1,3",0,1801,2016,1365
813.73,0,0,6,Turks and Caicos Islands,0,48,415,40,51,DEN,0,415,2016,51
91.17,0.389755011,0.132,3,Venezuela,38,48,5598,48,31519,"DEN 1,2,3,4",112,28736,2016,31519
,,,6,Haiti,,48,,-,10848,  ,,,2016,10848
0.3,0,0,1,North America,0,48,961,-,324119,  ,0,961,2016,324119
31.47,7.732213439,0.395,5,Latin Caribbean,32,48,1598,-,25723,  ,626,8096,2016,25723
125,0.027741816,0,6,Non-Latin Caribbean,0,48,1797,-,8651,  ,3,10814,2016,20700
573.79,0.053016726,0.038,4,Southern Cone,612,48,358072,-,281716,  ,857,1616471,2016,281716
162.35,0.469531489,0.019,2,Central America Ithsmus and Mexico,53,48,25588,-,175005,  ,1334,284113,2016,175005
146.79,0.645903163,0.058,3,Andean Subregion,119,48,82635,-,139220,  ,1320,204365,2016,139220
222.63,0.194840034,0.038,7,The Americas,816,48,470651,-,954434,  ,4140,2124820,2016,966483
