Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
8.74,0,0,6,Virgin Islands (US),0,5,9,5,103,DEN,0,9,2016,103
174.11,,,2,Belize,,5,47,5,367,DEN 3,,639,2016,367
8.44,0.484893696,0.075,3,Peru,2,5,886,5,31774,"DEN 1,2, 3",13,2681,2016,31774
0.05,0,0,1,United States of America,0,5,169,5,324119,DEN,0,169,2016,324119
29.85,0.446476028,0.202,3,Venezuela,19,5,,5,31519,"DEN 1,2,3,4",42,9407,2016,31519
2.13,0,0,6,Antigua and Barbuda,0,5,2,4,94,DEN,0,2,2016,94
11.07,0,0,4,Argentina,0,5,1658,5,43847,"DEN 1,4",0,4856,2016,43847
69.42,0,0,6,Barbados,0,5,202,4,291,DEN,0,202,2016,291
136.05,0.065237063,0.043,4,Brazil,124,5,71787,5,209568,"DEN 1,2,3,4",186,285114,2016,209568
,,,1,Canada,0,5,0,5,0,  ,0,0,2016,0
29.14,1.516433912,0,3,Colombia,0,5,4209,5,48654,"DEN 1,2,3,4",215,14178,2016,48654
83.01,0,0,2,Costa Rica,0,5,0,5,4857,"DEN1,2,3",0,4032,2016,4857
144.59,0,0,6,Dominica,0,5,0,4,74,DEN,0,107,2016,74
15.99,13.03581914,0.646,5,Dominican Republic,11,5,0,5,10649,DEN,222,1703,2016,10649
9.81,0.186683261,0,3,Ecuador,0,5,1607,5,16385,"DEN 1,2,4",3,1607,2016,16385
28.36,0.17211704,0,2,El Salvador,0,5,34,5,6146,DEN 2,3,1743,2016,6146
197.46,0,0,6,French Guiana,0,5,15,4,276,"DEN 1,2",0,545,2016,276
0.9,0,0,6,Grenada,0,5,1,4,111,DEN 1,0,1,2016,111
1.91,0,0,6,Guadeloupe,0,5,9,4,471,DEN,0,9,2016,471
4.58,0,0,2,Guatemala,0,5,0,5,16673,"DEN 1,2,3,4",0,763,2016,16673
8.3,0,0,6,Guyana,0,5,64,4,771,DEN,0,64,2016,771
43.43,2.080404836,0,2,Honduras,0,5,0,5,8190,DEN,74,3557,2016,8190
4.85,0,0,6,Jamaica,0,5,19,5,2803,DEN,0,136,2016,2803
4.04,0,0,6,Martinique,0,5,16,4,396,DEN,0,16,2016,396
5.12,4.419805589,0,2,Mexico,0,5,870,5,128632,"DEN1,2,3,4",291,6584,2016,128632
85.95,0,0.057,2,Nicaragua,3,5,699,5,6150,DEN,0,5286,2016,6150
8.92,0,0,2,Panama,0,5,164,5,3990,"DEN 1,2,3",0,356,2016,3990
15.78,0,0.471,4,Paraguay,5,5,858,5,6725,"DEN 1, 4",0,1061,2016,6725
0.65,0,0,5,Puerto Rico,0,5,24,5,3681,"DEN 1,2,3,4",0,24,2016,3681
288.89,0,0,6,Saint Barthelemy,0,5,26,4,9,DEN 1,0,26,2016,9
0,,,6,Anguilla,0,5,0,4,17,  ,0,0,2016,17
0,,,6,Saint Martin,0,5,0,4,41,  ,0,0,2016,41
1.96,0,0,6,Saint Vincent and the Grenadines,0,5,2,4,102,DEN,0,2,2016,102
2.56,0,0,4,Uruguay,0,5,0,5,3444,DEN,0,88,2016,3444
,,,6,Cayman Islands,,5,,-,57,  ,,,2016,57
,,,6,Bermuda,,5,,-,71,  ,,,2016,71
,,,6,Turks and Caicos Islands,,5,,-,51,  ,,,2016,51
,,,6,Aruba,,5,,-,114,  ,,,2016,114
,,,4,Chile,,5,,-,18132,  ,,,2016,18132
,,,6,Haiti,,5,,-,10848,  ,,,2016,10848
,,,5,Cuba,,5,,-,11393,  ,,,2016,11393
,,,6,Saint Lucia,,5,,-,164,  ,,,2016,164
,,,6,Bahamas,,5,,-,393,  ,,,2016,393
,,,6,Trinidad and Tobago,,5,,-,1365,  ,,,2016,1365
,,,6,Montserrat,,5,,-,5,  ,,,2016,5
,,,6,Saint Kitts and Nevis,,5,,-,52,  ,,,2016,52
,,,6,Suriname,,5,,-,548,  ,,,2016,548
,,,6,Virgin Islands (UK),,5,,-,34,  ,,,2016,34
,,,3,Bolivia,,5,,-,10888,  ,,,2016,10888
0.05,0,0,1,North America,0,5,169,-,324119,  ,0,169,2016,324119
12.05,12.85466126,0.637,5,Latin Caribbean,11,5,24,-,14330,  ,222,1727,2016,25723
20.13,0,0,6,Non-Latin Caribbean,0,5,365,-,5559,  ,0,1119,2016,20700
110.45,0.063891398,0.044,4,Southern Cone,129,5,74303,-,263584,  ,186,291119,2016,281716
13.12,1.602787456,0.013,2,Central America Ithsmus and Mexico,3,5,1814,-,175005,  ,368,22960,2016,175005
21.72,0.979442471,0.075,3,Andean Subregion,21,5,6702,-,128332,  ,273,27873,2016,139220
37.87,0.304087058,0.048,7,The Americas,164,5,83377,-,910929,  ,1049,344967,2016,966483
