Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
553.13,,,2,Belize,,22,86,22,367,DEN 3,,2030,2016,367
87.72,2.355778149,0,2,El Salvador,0,22,69,22,6146,DEN 2,127,5391,2016,6146
38.82,0,0,4,Uruguay,0,22,26,22,3444,DEN 1,0,1337,2016,3444
65.14,0.428578386,0.141,3,Venezuela,29,22,4225,22,31519,"DEN 1,2,3,4",88,20533,2016,31519
15.96,0,0,6,Antigua and Barbuda,0,22,3,20,94,DEN 2,0,15,2016,94
168.55,0,0.015,4,Argentina,11,22,39252,22,43847,"DEN 1,4",0,73905,2016,43847
13.74,0,0,6,Bahamas,0,22,0,21,393,DEN,0,54,2016,393
378.35,0,0,6,Barbados,0,22,241,20,291,DEN,0,1101,2016,291
2.82,0,0,6,Bermuda,0,22,0,20,71,DEN,0,2,2016,71
247.09,0.096643497,0,3,Bolivia,0,22,3512,22,10888,"DEN 1,2,4",26,26903,2016,10888
663.83,0.055995549,0.041,4,Brazil,568,22,305159,22,209568,"DEN 1,2,3,4",779,1391182,2016,209568
,,,1,Canada,0,22,0,22,0,  ,0,0,2016,0
54.39,0,0,6,Cayman Islands,0,22,1,20,57,DEN 3,0,31,2016,57
0.22,0,0,4,Chile,0,22,0,8,18132,DEN 1,0,40,2016,18132
124.36,1.158581935,0.023,3,Colombia,14,22,21899,22,48654,"DEN 1,2,3,4",701,60505,2016,48654
168.68,0,0,2,Costa Rica,0,22,0,22,4857,"DEN 1,2,3",0,8193,2016,4857
10.6,0,0,5,Cuba,0,22,1208,11,11393,"DEN 2,3",0,1208,2016,11393
247.3,0,0,6,Dominica,0,22,0,16,74,DEN,0,183,2016,74
43.86,10.59730251,0.514,5,Dominican Republic,24,22,0,22,10649,DEN,495,4671,2016,10649
51.47,0.308312582,0.036,3,Ecuador,3,22,8433,22,16385,"DEN 1,2,4",26,8433,2016,16385
228.26,0,0,6,French Guiana,0,22,15,14,276,"DEN 1,2",0,630,2016,276
103.6,0,0,6,Grenada,0,22,17,20,111,DEN 1,0,115,2016,111
27.6,0,0,6,Guadeloupe,0,22,23,16,471,DEN 1,0,130,2016,471
16.92,0,0,2,Guatemala,0,22,326,22,16673,"DEN 1,2,3,4",0,2821,2016,16673
39.3,0,0,6,Guyana,0,22,303,16,771,DEN,0,303,2016,771
159.94,1.488663257,0.008,2,Honduras,1,22,86,22,8190,DEN,195,13099,2016,8190
29.15,0.244798042,0,6,Jamaica,0,22,68,22,2803,"DEN 3,4",2,817,2016,2803
100.76,0,0,6,Martinique,0,22,28,20,396,"DEN 1,2,3",0,399,2016,396
22.91,3.366477755,0.003,2,Mexico,1,22,4086,22,128632,"DEN 1,2,3,4",992,29467,2016,128632
40,0,0,6,Montserrat,0,22,0,20,5,DEN,0,2,2016,5
599.12,0,0,6,Aruba,0,22,48,21,114,DEN,0,683,2016,114
343.51,0,0.043,2,Nicaragua,9,22,2150,21,6150,DEN 2,0,21126,2016,6150
28.27,0.177304965,0.089,2,Panama,1,22,564,22,3990,"DEN 1,2,3",2,1128,2016,3990
754.07,0,0.032,4,Paraguay,16,22,2508,22,6725,"DEN 1,3,4",0,50711,2016,6725
73.62,0.324911291,0.103,3,Peru,24,22,10584,22,31774,"DEN 1,2, 3",76,23391,2016,31774
3.8,0,0,5,Puerto Rico,0,22,140,22,3681,"DEN 1,2,3,4",0,140,2016,3681
"6,444.44",0,0,6,Saint Barthelemy,0,22,91,16,9,DEN 1,0,580,2016,9
34.62,0,0,6,Saint Kitts and Nevis,0,22,0,18,52,DEN,0,18,2016,52
29.41,0,0,6,Anguilla,0,22,0,8,17,DEN,0,5,2016,17
41.46,0,0,6,Saint Lucia,0,22,3,16,164,DEN 1,0,68,2016,164
512.2,0,0,6,Saint Martin,0,22,1,16,41,DEN 2,0,210,2016,41
97.06,0,0,6,Saint Vincent and the Grenadines,0,22,4,20,102,DEN,0,99,2016,102
1.82,0,0,6,Suriname,0,22,1,18,548,DEN 1,0,10,2016,548
19.78,0,0,6,Trinidad and Tobago,0,22,4,18,1365,DEN 1,0,270,2016,1365
423.53,0,0,6,Turks and Caicos Islands,0,22,216,16,51,DEN,0,216,2016,51
0.13,0,0,1,United States of America,0,22,436,22,324119,DEN,0,436,2016,324119
8.74,0,0,6,Virgin Islands (US),0,22,9,22,103,DEN,0,9,2016,103
,,,6,Haiti,,22,,-,10848,  ,,,2016,10848
,,,6,Virgin Islands (UK),,22,,-,34,  ,,,2016,34
0.13,0,0,1,North America,0,22,436,-,324119,  ,0,436,2016,324119
23.4,8.223957468,0.399,5,Latin Caribbean,24,22,1348,-,25723,  ,495,6019,2016,25723
71.01,0.033613445,0,6,Non-Latin Caribbean,0,22,1076,-,8379,  ,2,5950,2016,20700
538.55,0.051345428,0.039,4,Southern Cone,595,22,346945,-,281716,  ,779,1517175,2016,281716
47.57,1.580685845,0.014,2,Central America Ithsmus and Mexico,12,22,7367,-,175005,  ,1316,83255,2016,175005
100.39,0.656101313,0.05,3,Andean Subregion,70,22,48653,-,139220,  ,917,139765,2016,139220
183.68,0.200216821,0.04,7,The Americas,701,22,405825,-,954162,  ,3509,1752600,2016,966483
