Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
780.38,,,2,Belize,,32,102,32,367,DEN 3,,2864,2016,367
4.97,0,0,5,Puerto Rico,0,32,183,32,3681,"DEN 1,2,3,4",0,183,2016,3681
946.36,0.075420706,0.025,4,Paraguay,16,32,2536,32,6725,"DEN 1,3,4",48,63643,2016,6725
38.82,0,0,4,Uruguay,0,32,26,32,3444,DEN 1,0,1337,2016,3444
686.45,0.055401585,0.04,4,Brazil,580,32,311071,32,209568,"DEN 1,2,3,4",797,1438587,2016,209568
79.36,0.379772137,0.132,3,Venezuela,33,32,4494,32,31519,"DEN 1,2,3,4",95,25015,2016,31519
39.36,0,0,6,Antigua and Barbuda,0,32,3,28,94,DEN 2,0,37,2016,94
175.16,0,0.014,4,Argentina,11,32,41207,30,43847,"DEN 1,4",0,76803,2016,43847
226.97,0,0,6,Bahamas,0,32,76,29,393,DEN,0,892,2016,393
378.35,0,0,6,Barbados,0,32,241,24,291,DEN,0,1101,2016,291
2.82,0,0,6,Bermuda,0,32,0,28,71,DEN,0,2,2016,71
265.01,0.166354752,0,3,Bolivia,0,32,3512,32,10888,"DEN 1,2,4",48,28854,2016,10888
152.94,0,0,6,Virgin Islands (UK),0,32,52,24,34,DEN,0,52,2016,34
,,,1,Canada,0,32,0,32,0,  ,0,0,2016,0
91.23,0,0,6,Cayman Islands,0,32,52,30,57,DEN 3,0,52,2016,57
0.22,0,0,4,Chile,0,32,0,8,18132,DEN 1,0,40,2016,18132
165.98,1.029025707,0.032,3,Colombia,26,32,21899,32,48654,"DEN 1,2,3,4",831,80756,2016,48654
296.25,0,0,2,Costa Rica,0,32,0,32,4857,"DEN 1,2,3",0,14389,2016,4857
12.27,0,0,5,Cuba,0,32,1398,26,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,32,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,32,0,32,74,0,0,318,2016,74
54.2,10.2044352,0.52,5,Dominican Republic,30,32,0,32,10649,DEN,589,5772,2016,10649
74.06,0.271963079,0.025,3,Ecuador,3,32,12134,32,16385,"DEN 1,2,4",33,12134,2016,16385
109.32,2.277124572,0.015,2,El Salvador,1,32,87,32,6146,DEN 2,153,6719,2016,6146
228.26,0,0,6,French Guiana,0,32,15,14,276,"DEN 1,2",0,630,2016,276
103.6,0,0,6,Grenada,0,32,24,28,111,DEN 1,0,115,2016,111
27.6,0,0,6,Guadeloupe,0,32,23,16,471,DEN 1,0,130,2016,471
31.21,0.614911606,0,2,Guatemala,0,32,330,32,16673,"DEN 1,2,3,4",32,5204,2016,16673
39.3,0,0,6,Guyana,0,32,303,16,771,DEN,0,303,2016,771
225.73,1.28739114,0.005,2,Honduras,1,32,86,32,8190,DEN,238,18487,2016,8190
48.31,0.147710487,0,6,Jamaica,0,32,102,28,2803,"DEN 3,4",2,1354,2016,2803
109.09,0,0,6,Martinique,0,32,24,30,396,"DEN 1,2,3",0,432,2016,396
40.76,0.812527418,0.019,2,Mexico,10,32,6665,32,128632,"DEN 1,2,3,4",426,52429,2016,128632
80,0,0,6,Montserrat,0,32,0,28,5,DEN,0,4,2016,5
688.6,0,0,6,Aruba,0,32,64,29,114,DEN,0,785,2016,114
948.94,0,0.026,2,Nicaragua,15,32,4652,32,6150,DEN 2,0,58360,2016,6150
71.4,0.175500176,0.14,2,Panama,4,32,1080,32,3990,"DEN 1,2,3",5,2849,2016,3990
86.3,0.371991247,0.124,3,Peru,34,32,13957,32,31774,"DEN 1,2,3",102,27420,2016,31774
"6,444.44",0,0,6,Saint Barthelemy,0,32,91,16,9,DEN 1,0,580,2016,9
50,0,0,6,Saint Kitts and Nevis,0,32,0,32,52,DEN,0,26,2016,52
88.24,0,0,6,Anguilla,0,32,0,32,17,DEN,0,15,2016,17
68.29,0,0,6,Saint Lucia,0,32,32,28,164,DEN 1,0,112,2016,164
512.2,0,0,6,Saint Martin,0,32,1,16,41,DEN 2,0,210,2016,41
149.02,0,0,6,Saint Vincent and the Grenadines,0,32,3,28,102,DEN,0,152,2016,102
2.55,0,0,6,Suriname,0,32,1,27,548,DEN 1,0,14,2016,548
43.3,0,0,6,Trinidad and Tobago,0,32,6,32,1365,"DEN 1,3",0,591,2016,1365
537.25,0,0,6,Turks and Caicos Islands,0,32,274,32,51,DEN,0,274,2016,51
0.21,0,0,1,United States of America,0,32,695,32,324119,DEN,0,695,2016,324119
8.74,0,0,6,Virgin Islands (US),0,32,9,32,103,DEN,0,9,2016,103
,,,6,Haiti,,32,,-,10848,  ,,,2016,10848
0.21,0,0,1,North America,0,32,695,-,324119,  ,0,695,2016,324119
28.59,8.010335917,0.408,5,Latin Caribbean,30,32,1581,-,25723,  ,589,7353,2016,25723
99.82,0.023607177,0,6,Non-Latin Caribbean,0,32,1396,-,8487,  ,2,8472,2016,20700
560.99,0.053467138,0.038,4,Southern Cone,607,32,354840,-,281716,  ,845,1580410,2016,281716
92.17,0.529444951,0.019,2,Central America Ithsmus and Mexico,31,32,13002,-,175005,  ,854,161301,2016,175005
125.11,0.636701324,0.055,3,Andean Subregion,96,32,55996,-,139220,  ,1109,174179,2016,139220
202.5,0.17589435,0.04,7,The Americas,764,32,427510,-,954270,  ,3399,1932410,2016,966483
