Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
8.74,0,0,6,Virgin Islands (US),0,15,9,15,103,DEN,0,9,2016,103
435.97,,,2,Belize,,15,80,15,367,DEN 3,,1600,2016,367
47.41,0.338533024,0.126,3,Peru,19,15,5573,15,31774,"DEN 1,2, 3",51,15065,2016,31774
38.82,0,0,4,Uruguay,0,15,26,15,3444,DEN 1,0,1337,2016,3444
55.02,0.438267689,0.156,3,Venezuela,27,15,,15,31519,"DEN 1,2,3,4",76,17341,2016,31519
2.13,0,0,6,Antigua and Barbuda,0,15,2,4,94,DEN,0,2,2016,94
129.55,0,0,4,Argentina,0,15,28653,15,43847,"DEN 1,4",0,56802,2016,43847
7.38,0,0,6,Bahamas,0,15,0,12,393,DEN,0,29,2016,393
69.42,0,0,6,Barbados,0,15,202,4,291,DEN,0,202,2016,291
0,,,6,Bermuda,0,15,0,8,71,  ,0,0,2016,71
561.55,0.057272698,0.041,4,Brazil,477,15,262167,15,209568,"DEN 1,2,3,4",674,1176826,2016,209568
,,,1,Canada,0,15,0,15,0,  ,0,0,2016,0
0.22,0,0,4,Chile,0,15,0,8,18132,DEN 1,0,40,2016,18132
88.74,1.280774486,0.012,3,Colombia,5,15,15112,15,48654,"DEN 1,2,3,4",553,43177,2016,48654
137.53,0,0,2,Costa Rica,0,15,0,15,4857,"DEN 1,2,3",0,6680,2016,4857
10.6,0,0,5,Cuba,0,15,1208,11,11393,"DEN 2,3",0,1208,2016,11393
144.59,0,0,6,Dominica,0,15,0,4,74,DEN,0,107,2016,74
33.67,11.32180703,0.502,5,Dominican Republic,18,15,0,15,10649,DEN,406,3586,2016,10649
26.31,0.324750638,0,3,Ecuador,0,15,4629,15,16385,"DEN 1,2,4",14,4311,2016,16385
55.96,2.297179413,0,2,El Salvador,0,15,60,15,6146,DEN 2,79,3439,2016,6146
228.26,0,0,6,French Guiana,0,15,15,14,276,"DEN 1,2",0,630,2016,276
18.02,0,0,6,Grenada,0,15,5,12,111,DEN 1,0,20,2016,111
1.91,0,0,6,Guadeloupe,0,15,9,4,471,DEN,0,9,2016,471
12.34,0,0,2,Guatemala,0,15,326,15,16673,"DEN 1,2,3,4",0,2057,2016,16673
8.3,0,0,6,Guyana,0,15,64,4,771,DEN,0,64,2016,771
94.54,1.885574067,0.013,2,Honduras,1,15,0,14,8190,DEN,146,7743,2016,8190
16.73,0.213219616,0,6,Jamaica,0,15,41,14,2803,"DEN 3,4",1,469,2016,2803
66.92,0,0,6,Martinique,0,15,16,12,396,"DEN 1,2,3",0,265,2016,396
16.89,3.654270987,0.005,2,Mexico,1,15,3023,15,128632,"DEN 1,2,3,4",794,21728,2016,128632
0,,,6,Montserrat,0,15,0,12,5,  ,0,0,2016,5
190.55,0,0.06,2,Nicaragua,7,15,1360,14,6150,DEN 2,0,11719,2016,6150
19.27,0.130039012,0,2,Panama,0,15,412,14,3990,"DEN 1,2,3",1,769,2016,3990
463.82,0,0.042,4,Paraguay,13,15,2225,15,6725,"DEN 1,3,4",0,31192,2016,6725
2.91,0,0,5,Puerto Rico,0,15,107,15,3681,"DEN 1,2,3,4",0,107,2016,3681
"6,444.44",0,0,6,Saint Barthelemy,0,15,91,12,9,DEN 1,0,580,2016,9
29.41,0,0,6,Anguilla,0,15,0,8,17,DEN,0,5,2016,17
0,,,6,Saint Martin,0,15,0,4,41,  ,0,0,2016,41
58.82,0,0,6,Saint Vincent and the Grenadines,0,15,3,12,102,DEN,0,60,2016,102
301.96,0,0,6,Turks and Caicos Islands,0,15,154,8,51,DEN,0,154,2016,51
0.1,0,0,1,United States of America,0,15,332,15,324119,DEN,0,332,2016,324119
,,,6,Cayman Islands,,15,,-,57,  ,,,2016,57
,,,6,Aruba,,15,,-,114,  ,,,2016,114
,,,6,Haiti,,15,,-,10848,  ,,,2016,10848
,,,6,Saint Lucia,,15,,-,164,  ,,,2016,164
,,,6,Trinidad and Tobago,,15,,-,1365,  ,,,2016,1365
,,,6,Saint Kitts and Nevis,,15,,-,52,  ,,,2016,52
,,,6,Suriname,,15,,-,548,  ,,,2016,548
,,,6,Virgin Islands (UK),,15,,-,34,  ,,,2016,34
,,,3,Bolivia,,15,,-,10888,  ,,,2016,10888
0.1,0,0,1,North America,0,15,332,-,324119,  ,0,332,2016,324119
19.05,8.284023669,0.367,5,Latin Caribbean,18,15,1315,-,25723,  ,406,4901,2016,25723
42.85,0.038387716,0,6,Non-Latin Caribbean,0,15,611,-,6079,  ,1,2605,2016,20700
449.46,0.053230264,0.039,4,Southern Cone,490,15,293071,-,281716,  ,674,1266197,2016,281716
31.85,1.830088813,0.016,2,Central America Ithsmus and Mexico,9,15,5261,-,175005,  ,1020,55735,2016,175005
62.26,0.868650963,0.064,3,Andean Subregion,51,15,25314,-,128332,  ,694,79894,2016,139220
149.81,0.198274199,0.04,7,The Americas,568,15,325904,-,940974,  ,2795,1409664,2016,966483
