Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
8.74,0,0,6,Virgin Islands (US),0,37,9,37,103,DEN,0,9,2016,103
691.7,0.055602619,0.04,4,Brazil,583,37,312206,37,209568,"DEN 1,2,3,4",806,1449572,2016,209568
994.01,,,2,Belize,,37,117,37,367,DEN 3,,3648,2016,367
5.05,0,0,5,Puerto Rico,0,37,186,37,3681,"DEN 1,2,3,4",0,186,2016,3681
"1,017.86",0.070123154,0.023,4,Paraguay,16,37,2537,37,6725,"DEN 1,3,4",48,68451,2016,6725
56.57,9.943559097,0.498,5,Dominican Republic,30,37,0,37,10649,DEN,599,6024,2016,10649
38.82,0,0,4,Uruguay,0,37,26,37,3444,DEN 1,0,1337,2016,3444
39.36,0,0,6,Antigua and Barbuda,0,37,3,36,94,DEN 2,0,37,2016,94
175.52,0,0.014,4,Argentina,11,37,41208,36,43847,"DEN 1,4",0,76962,2016,43847
226.97,0,0,6,Bahamas,0,37,76,29,393,DEN,0,892,2016,393
424.4,0,0,6,Barbados,0,37,349,36,291,DEN,0,1235,2016,291
2.82,0,0,6,Bermuda,0,37,0,36,71,DEN,0,2,2016,71
266.32,0.165534366,0,3,Bolivia,0,37,3512,36,10888,"DEN 1,2,4",48,28997,2016,10888
238.24,0,0,6,Virgin Islands (UK),0,37,81,36,34,DEN,0,81,2016,34
,,,1,Canada,0,37,0,37,0,  ,0,0,2016,0
189.47,0,0,6,Cayman Islands,0,37,1,36,57,DEN 3,0,108,2016,57
0.22,0,0,4,Chile,0,37,0,36,18132,DEN 1,0,40,2016,18132
184.45,1.011800626,0.037,3,Colombia,33,37,37423,37,48654,"DEN 1,2,3,4",908,89741,2016,48654
366.36,0,0,2,Costa Rica,0,37,0,37,4857,"DEN 1,2,3",0,17794,2016,4857
12.27,0,0,5,Cuba,0,37,1398,26,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,37,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,37,0,32,74,0,0,318,2016,74
78.74,0.279026508,0.031,3,Ecuador,4,37,12902,37,16385,"DEN 1,2,4",36,12902,2016,16385
118.06,2.480705623,0.014,2,El Salvador,1,37,103,37,6146,DEN 2,180,7256,2016,6146
737.32,0,0,6,French Guiana,0,37,12,35,276,"DEN 1,2",0,2035,2016,276
103.6,0,0,6,Grenada,0,37,24,28,111,DEN 1,0,115,2016,111
27.6,0,0,6,Guadeloupe,0,37,23,16,471,DEN 1,0,130,2016,471
40.91,0.571763671,0.015,2,Guatemala,1,37,330,36,16673,"DEN 1,2,3,4",39,6821,2016,16673
39.3,0,0,6,Guyana,0,37,303,16,771,DEN,0,303,2016,771
244.62,1.282819207,0.01,2,Honduras,2,37,76,37,8190,DEN,257,20034,2016,8190
56.01,0.127388535,0,6,Jamaica,0,37,102,35,2803,"DEN 3,4",2,1570,2016,2803
109.09,0,0,6,Martinique,0,37,24,30,396,"DEN 1,2,3",0,432,2016,396
60.59,0.700538876,0.014,2,Mexico,11,37,9489,37,128632,"DEN 1,2,3,4",546,77940,2016,128632
80,0,0,6,Montserrat,0,37,0,28,5,DEN,0,4,2016,5
688.6,0,0,6,Aruba,0,37,64,29,114,DEN,0,785,2016,114
"1,109.12",0,0.023,2,Nicaragua,16,37,5180,37,6150,DEN 2,0,68211,2016,6150
88.1,0.341394026,0.256,2,Panama,9,37,976,36,3990,"DEN 1,2,3",12,3515,2016,3990
88.31,0.384875806,0.125,3,Peru,35,37,14583,37,31774,"DEN 1,2,3",108,28061,2016,31774
"6,444.44",0,0,6,Saint Barthelemy,0,37,91,16,9,DEN 1,0,580,2016,9
63.46,0,0,6,Saint Kitts and Nevis,0,37,0,36,52,DEN,0,33,2016,52
88.24,0,0,6,Anguilla,0,37,0,32,17,DEN,0,15,2016,17
90.85,0,0,6,Saint Lucia,0,37,49,36,164,DEN 1,0,149,2016,164
103.66,0,0,6,Saint Lucia,0,37,49,36,164,DEN 1,0,170,2016,164
512.2,0,0,6,Saint Martin,0,37,1,16,41,DEN 2,0,210,2016,41
149.02,0,0,6,Saint Vincent and the Grenadines,0,37,3,28,102,DEN,0,152,2016,102
2.55,0,0,6,Suriname,0,37,1,27,548,DEN 1,0,14,2016,548
43.3,0,0,6,Trinidad and Tobago,0,37,6,32,1365,"DEN 1,3",0,591,2016,1365
537.25,0,0,6,Turks and Caicos Islands,0,37,274,32,51,DEN,0,274,2016,51
0.25,0,0,1,United States of America,0,37,823,37,324119,DEN,0,823,2016,324119
83.62,0.371831841,0.137,3,Venezuela,36,37,,37,31519,"DEN 1,2,3,4",98,26356,2016,31519
,,,6,Haiti,,37,,-,10848,  ,,,2016,10848
0.25,0,0,1,North America,0,37,823,-,324119,  ,0,823,2016,324119
29.58,7.873291272,0.394,5,Latin Caribbean,30,37,1584,-,25723,  ,599,7608,2016,25723
121.67,0.01900057,0,6,Non-Latin Caribbean,0,37,1545,-,8651,  ,2,10526,2016,20700
566.66,0.053496638,0.038,4,Southern Cone,610,37,355977,-,281716,  ,854,1596362,2016,281716
117.26,0.503851983,0.019,2,Central America Ithsmus and Mexico,40,37,16271,-,175005,  ,1034,205219,2016,175005
133.64,0.643888701,0.058,3,Andean Subregion,108,37,68420,-,139220,  ,1198,186057,2016,139220
210.24,0.183744104,0.039,7,The Americas,788,37,444620,-,954434,  ,3687,2006595,2016,966483
