Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
698.71,0.055248883,0.04,4,Brazil,586,43,313630,43,209568,"DEN 1,2,3,4",809,1464283,2016,209568
"1,165.12",,,2,Belize,,43,120,43,367,DEN 3,,4276,2016,367
5.24,0,0,5,Puerto Rico,0,43,193,43,3681,"DEN 1,2,3,4",0,193,2016,3681
"1,038.77",0.068711797,0.023,4,Paraguay,16,43,2537,43,6725,"DEN 1,3,4",48,69857,2016,6725
38.82,0,0,4,Uruguay,0,43,26,43,3444,DEN 1,0,1337,2016,3444
8.74,0,0,6,Virgin Islands (US),0,43,9,43,103,DEN,0,9,2016,103
39.36,0,0,6,Antigua and Barbuda,0,43,3,36,94,DEN 2,0,37,2016,94
176.54,0,0.013,4,Argentina,10,43,41208,42,43847,"DEN 1,4",0,77407,2016,43847
226.97,0,0,6,Bahamas,0,43,76,29,393,DEN,0,892,2016,393
473.88,0,0,6,Barbados,0,43,401,40,291,DEN,0,1379,2016,291
2.82,0,0,6,Bermuda,0,43,0,36,71,DEN,0,2,2016,71
269.98,0.183704712,0.003,3,Bolivia,1,43,3552,43,10888,"DEN 1,2,4",54,29395,2016,10888
247.06,0,0,6,Virgin Islands (UK),0,43,81,40,34,DEN,0,84,2016,34
,,,1,Canada,0,43,0,43,0,  ,0,0,2016,0
189.47,0,0,6,Cayman Islands,0,43,1,36,57,DEN 3,0,108,2016,57
0.24,0,0,4,Chile,0,43,0,40,18132,DEN 1,0,43,2016,18132
196.72,1.007198755,0.041,3,Colombia,39,43,40412,43,48654,"DEN 1,2,3,4",964,95711,2016,48654
422.75,0,0,2,Costa Rica,0,43,0,43,4857,"DEN 1,2,3",0,20533,2016,4857
12.27,0,0,5,Cuba,0,43,1398,38,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,43,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,43,0,32,74,0,0,318,2016,74
59.15,9.82695666,0.508,5,Dominican Republic,32,43,0,43,10649,DEN,619,6299,2016,10649
82.84,0.265232447,0.029,3,Ecuador,4,43,13506,43,16385,"DEN 1,2,4",36,13573,2016,16385
131.6,2.31206726,0.012,2,El Salvador,1,43,111,43,6146,DEN 2,187,8088,2016,6146
189.13,0,0,6,French Guiana,0,43,9,39,276,"DEN 1,2",0,522,2016,276
130.63,0,0,6,Grenada,0,43,60,40,111,DEN 1,0,145,2016,111
37.58,0,0,6,Guadeloupe,0,43,15,39,471,DEN 1,0,177,2016,471
46.68,0.526789156,0.026,2,Guatemala,2,43,330,42,16673,"DEN 1,2,3,4",41,7783,2016,16673
39.3,0,0,6,Guyana,0,43,303,16,771,DEN,0,303,2016,771
263.76,1.34246829,0.009,2,Honduras,2,43,76,43,8190,DEN,290,21602,2016,8190
65.11,0.109589041,0,6,Jamaica,0,43,110,43,2803,"DEN 3,4",2,1825,2016,2803
39.9,0,0,6,Martinique,0,43,13,39,396,"DEN 1,2,3",0,158,2016,396
85.75,0.614670499,0.01,2,Mexico,11,43,14028,43,128632,"DEN 1,2,3,4",678,110303,2016,128632
80,0,0,6,Montserrat,0,43,0,28,5,DEN,0,4,2016,5
829.82,0,0,6,Aruba,0,43,78,41,114,DEN,0,946,2016,114
"1,261.01",0,0.021,2,Nicaragua,16,43,5940,43,6150,DEN 2,0,77552,2016,6150
120.55,0.27027027,0.187,2,Panama,9,43,1317,43,3990,"DEN 1,2,3",13,4810,2016,3990
92.31,0.402291013,0.126,3,Peru,37,43,15190,43,31774,"DEN 1,2,3",118,29332,2016,31774
866.67,0,0,6,Saint Barthelemy,0,43,58,39,9,DEN 1,0,78,2016,9
63.46,0,0,6,Saint Kitts and Nevis,0,43,0,36,52,DEN,0,33,2016,52
88.24,0,0,6,Anguilla,0,43,0,32,17,DEN,0,15,2016,17
90.85,0,0,6,Saint Lucia,0,43,49,36,164,DEN 1,0,149,2016,164
103.66,0,0,6,Saint Lucia,0,43,49,36,164,DEN 1,0,170,2016,164
70.73,0,0,6,Saint Martin,0,43,3,39,41,DEN 2,0,29,2016,41
149.02,0,0,6,Saint Vincent and the Grenadines,0,43,3,28,102,DEN,0,152,2016,102
2.55,0,0,6,Suriname,0,43,1,27,548,DEN 1,0,14,2016,548
43.3,0,0,6,Trinidad and Tobago,0,43,6,32,1365,"DEN 1,3",0,591,2016,1365
813.73,0,0,6,Turks and Caicos Islands,0,43,415,40,51,DEN,0,415,2016,51
0.28,0,0,1,United States of America,0,43,908,43,324119,DEN,0,908,2016,324119
87.79,0.383086375,0.137,3,Venezuela,38,43,5326,43,31519,"DEN 1,2,3,4",106,27670,2016,31519
,,,6,Haiti,,43,,-,10848,  ,,,2016,10848
0.28,0,0,1,North America,0,43,908,-,324119,  ,0,908,2016,324119
30.67,7.845373891,0.406,5,Latin Caribbean,32,43,1591,-,25723,  ,619,7890,2016,25723
102.15,0.022632115,0,6,Non-Latin Caribbean,0,43,1743,-,8651,  ,2,8837,2016,20700
572.54,0.053133217,0.038,4,Southern Cone,612,43,357401,-,281716,  ,857,1612927,2016,281716
145.68,0.47421621,0.016,2,Central America Ithsmus and Mexico,41,43,21922,-,175005,  ,1209,254947,2016,175005
140.56,0.653103776,0.061,3,Andean Subregion,119,43,77986,-,139220,  ,1278,195681,2016,139220
218.05,0.190516003,0.039,7,The Americas,804,43,461551,-,954434,  ,3965,2081190,2016,966483
