Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
8.74,0,0,6,Virgin Islands (US),0,7,9,7,103,DEN,0,9,2016,103
222.34,,,2,Belize,,7,64,7,367,DEN 3,,816,2016,367
0.06,0,0,1,United States of America,0,7,205,7,324119,DEN,0,205,2016,324119
38.31,0.422360248,0.157,3,Venezuela,19,7,,7,31519,"DEN 1,2,3,4",51,12075,2016,31519
2.13,0,0,6,Antigua and Barbuda,0,7,2,4,94,DEN,0,2,2016,94
31.96,0,0,4,Argentina,0,7,5022,7,43847,"DEN 1,4",0,14013,2016,43847
69.42,0,0,6,Barbados,0,7,202,4,291,DEN,0,202,2016,291
227.63,0.064354246,0.044,4,Brazil,211,7,118536,7,209568,"DEN 1,2,3,4",307,477047,2016,209568
,,,1,Canada,0,7,0,7,0,  ,0,0,2016,0
43.09,1.440427359,0,3,Colombia,0,7,6457,7,48654,"DEN 1,2,3,4",302,20966,2016,48654
103.03,0,0,2,Costa Rica,0,7,0,7,4857,"DEN1,2,3",0,5004,2016,4857
144.59,0,0,6,Dominica,0,7,0,4,74,DEN,0,107,2016,74
21.53,12.03663323,0.48,5,Dominican Republic,11,7,0,7,10649,DEN,276,2293,2016,10649
15.5,0.157480315,0,3,Ecuador,0,7,2540,7,16385,"DEN 1,2,4",4,2540,2016,16385
35.18,2.081406105,0,2,El Salvador,0,7,41,7,6146,DEN 2,45,2162,2016,6146
197.46,0,0,6,French Guiana,0,7,15,4,276,"DEN 1,2",0,545,2016,276
0.9,0,0,6,Grenada,0,7,1,4,111,DEN 1,0,1,2016,111
1.91,0,0,6,Guadeloupe,0,7,9,4,471,DEN,0,9,2016,471
6.55,0,0,2,Guatemala,0,7,243,7,16673,"DEN 1,2,3,4",0,1092,2016,16673
8.3,0,0,6,Guyana,0,7,64,4,771,DEN,0,64,2016,771
56.47,1.924324324,0.022,2,Honduras,1,7,0,7,8190,DEN,89,4625,2016,8190
8.78,0,0,6,Jamaica,0,7,23,7,2803,DEN,0,246,2016,2803
4.04,0,0,6,Martinique,0,7,16,4,396,DEN,0,16,2016,396
8.32,4.615959634,0,2,Mexico,0,7,1496,7,128632,"DEN1,2,3,4",494,10702,2016,128632
110.91,0,0.044,2,Nicaragua,3,7,956,7,6150,DEN,0,6821,2016,6150
12.21,0,0,2,Panama,0,7,243,7,3990,"DEN 1,2,3",0,487,2016,3990
54.5,0,0.164,4,Paraguay,6,7,1328,7,6725,"DEN 1,3,4",0,3665,2016,6725
16.14,0.429017161,0.078,3,Peru,4,7,1573,7,31774,"DEN 1,2, 3",22,5128,2016,31774
1.9,0,0,5,Puerto Rico,0,7,70,7,3681,"DEN 1,2,3,4",0,70,2016,3681
288.89,0,0,6,Saint Barthelemy,0,7,26,4,9,DEN 1,0,26,2016,9
0,,,6,Anguilla,0,7,0,4,17,  ,0,0,2016,17
0,,,6,Saint Martin,0,7,0,4,41,  ,0,0,2016,41
1.96,0,0,6,Saint Vincent and the Grenadines,0,7,2,4,102,DEN,0,2,2016,102
8.91,0,0,4,Uruguay,0,7,18,7,3444,DEN 1,0,307,2016,3444
,,,6,Cayman Islands,,7,,-,57,  ,,,2016,57
,,,6,Bermuda,,7,,-,71,  ,,,2016,71
,,,6,Turks and Caicos Islands,,7,,-,51,  ,,,2016,51
,,,6,Aruba,,7,,-,114,  ,,,2016,114
,,,4,Chile,,7,,-,18132,  ,,,2016,18132
,,,6,Haiti,,7,,-,10848,  ,,,2016,10848
,,,5,Cuba,,7,,-,11393,  ,,,2016,11393
,,,6,Saint Lucia,,7,,-,164,  ,,,2016,164
,,,6,Bahamas,,7,,-,393,  ,,,2016,393
,,,6,Trinidad and Tobago,,7,,-,1365,  ,,,2016,1365
,,,6,Montserrat,,7,,-,5,  ,,,2016,5
,,,6,Saint Kitts and Nevis,,7,,-,52,  ,,,2016,52
,,,6,Suriname,,7,,-,548,  ,,,2016,548
,,,6,Virgin Islands (UK),,7,,-,34,  ,,,2016,34
,,,3,Bolivia,,7,,-,10888,  ,,,2016,10888
0.06,0,0,1,North America,0,7,205,-,324119,  ,0,205,2016,324119
16.49,11.68006771,0.466,5,Latin Caribbean,11,7,70,-,14330,  ,276,2363,2016,25723
22.11,0,0,6,Non-Latin Caribbean,0,7,369,-,5559,  ,0,1229,2016,20700
187.81,0.062016193,0.044,4,Southern Cone,217,7,124904,-,263584,  ,307,495032,2016,281716
18.12,1.980510265,0.013,2,Central America Ithsmus and Mexico,4,7,3043,-,175005,  ,628,31709,2016,175005
31.72,0.930998059,0.056,3,Andean Subregion,23,7,10570,-,128332,  ,379,40709,2016,139220
62.71,0.278338442,0.045,7,The Americas,255,7,139161,-,910929,  ,1590,571247,2016,966483
