Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
8.74,0,0,6,Virgin Islands (US),0,11,9,11,103,DEN,0,9,2016,103
340.33,,,2,Belize,,11,76,11,367,DEN 3,,1249,2016,367
264.16,0,0.062,4,Paraguay,11,11,2043,11,6725,"DEN 1,3,4",0,17765,2016,6725
32.04,0.343811395,0.079,3,Peru,8,11,3321,11,31774,"DEN 1,2, 3",35,10180,2016,31774
0.09,0,0,1,United States of America,0,11,278,11,324119,DEN,0,278,2016,324119
49.58,0.435116458,0.154,3,Venezuela,24,11,,11,31519,"DEN 1,2,3,4",68,15628,2016,31519
2.13,0,0,6,Antigua and Barbuda,0,11,2,4,94,DEN,0,2,2016,94
87.46,0,0,4,Argentina,0,11,18297,11,43847,"DEN 1,4",0,38350,2016,43847
69.42,0,0,6,Barbados,0,11,202,4,291,DEN,0,202,2016,291
0,,,6,Bermuda,0,11,0,8,71,  ,0,0,2016,71
415.27,0.058716802,0.042,4,Brazil,363,11,203124,11,209568,"DEN 1,2,3,4",511,870279,2016,209568
,,,1,Canada,0,11,0,11,0,  ,0,0,2016,0
0.22,0,0,4,Chile,0,11,0,8,18132,DEN 1,0,40,2016,18132
66.16,1.366884126,0,3,Colombia,0,11,10712,11,48654,"DEN 1,2,3,4",440,32190,2016,48654
125.14,0,0,2,Costa Rica,0,11,0,11,4857,"DEN 1,2,3",0,6078,2016,4857
10.6,0,0,5,Cuba,0,11,1208,11,11393,"DEN 2,3",0,1208,2016,11393
144.59,0,0,6,Dominica,0,11,0,4,74,DEN,0,107,2016,74
28.27,11.69046828,0.598,5,Dominican Republic,18,11,0,11,10649,DEN,352,3011,2016,10649
26.31,0.27835769,0,3,Ecuador,0,11,4311,11,16385,"DEN 1,2,4",12,4311,2016,16385
46.78,2.156521739,0,2,El Salvador,0,11,52,11,6146,DEN 2,62,2875,2016,6146
197.46,0,0,6,French Guiana,0,11,15,4,276,"DEN 1,2",0,545,2016,276
12.61,0,0,6,Grenada,0,11,5,8,111,DEN 1,0,14,2016,111
1.91,0,0,6,Guadeloupe,0,11,9,4,471,DEN,0,9,2016,471
7.07,0,0,2,Guatemala,0,11,243,8,16673,"DEN 1,2,3,4",0,1179,2016,16673
8.3,0,0,6,Guyana,0,11,64,4,771,DEN,0,64,2016,771
74.19,2.040816327,0.016,2,Honduras,1,11,0,10,8190,DEN,124,6076,2016,8190
12.77,0.279329609,0,6,Jamaica,0,11,38,10,2803,DEN,1,358,2016,2803
4.04,0,0,6,Martinique,0,11,16,4,396,DEN,0,16,2016,396
13.98,3.781769646,0,2,Mexico,0,11,2520,11,128632,"DEN1,2,3,4",680,17981,2016,128632
0,,,6,Montserrat,0,11,0,8,5,  ,0,0,2016,5
129.38,0,0.075,2,Nicaragua,6,11,1046,9,6150,DEN,0,7957,2016,6150
14.49,0.173010381,0,2,Panama,0,11,303,10,3990,"DEN 1,2,3",1,578,2016,3990
2.55,0,0,5,Puerto Rico,0,11,94,11,3681,"DEN 1,2,3,4",0,94,2016,3681
"1,477.78",0,0,6,Saint Barthelemy,0,11,86,11,9,DEN 1,0,133,2016,9
29.41,0,0,6,Anguilla,0,11,0,8,17,DEN,0,5,2016,17
0,,,6,Saint Martin,0,11,0,4,41,  ,0,0,2016,41
1.96,0,0,6,Saint Vincent and the Grenadines,0,11,2,4,102,DEN,0,2,2016,102
301.96,0,0,6,Turks and Caicos Islands,0,11,154,8,51,DEN,0,154,2016,51
35.19,0,0,4,Uruguay,0,11,25,11,3444,DEN 1,0,1212,2016,3444
,,,6,Cayman Islands,,11,,-,57,  ,,,2016,57
,,,6,Aruba,,11,,-,114,  ,,,2016,114
,,,6,Haiti,,11,,-,10848,  ,,,2016,10848
,,,6,Saint Lucia,,11,,-,164,  ,,,2016,164
,,,6,Bahamas,,11,,-,393,  ,,,2016,393
,,,6,Trinidad and Tobago,,11,,-,1365,  ,,,2016,1365
,,,6,Saint Kitts and Nevis,,11,,-,52,  ,,,2016,52
,,,6,Suriname,,11,,-,548,  ,,,2016,548
,,,6,Virgin Islands (UK),,11,,-,34,  ,,,2016,34
,,,3,Bolivia,,11,,-,10888,  ,,,2016,10888
0.09,0,0,1,North America,0,11,278,-,324119,  ,0,278,2016,324119
16.77,8.161372594,0.417,5,Latin Caribbean,18,11,1302,-,25723,  ,352,4313,2016,25723
28.49,0.061728395,0,6,Non-Latin Caribbean,0,11,602,-,5686,  ,1,1620,2016,20700
329.28,0.055085668,0.04,4,Southern Cone,374,11,223489,-,281716,  ,511,927646,2016,281716
25.13,1.97166443,0.016,2,Central America Ithsmus and Mexico,7,11,4240,-,175005,  ,867,43973,2016,175005
48.55,0.890722047,0.051,3,Andean Subregion,32,11,18344,-,128332,  ,555,62309,2016,139220
110.58,0.219778318,0.041,7,The Americas,431,11,248255,-,940581,  ,2286,1040139,2016,966483
