Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
533.24,,,2,Belize,,21,86,21,367,DEN 3,,1957,2016,367
42.88,10.5781866,0.526,5,Dominican Republic,24,21,0,21,10649,DEN,483,4566,2016,10649
63.61,0.438902743,0.145,3,Venezuela,29,21,,21,31519,"DEN 1,2,3,4",88,20050,2016,31519
15.96,0,0,6,Antigua and Barbuda,0,21,3,20,94,DEN 2,0,15,2016,94
167.88,0,0.015,4,Argentina,11,21,39190,21,43847,"DEN 1,4",0,73610,2016,43847
13.74,0,0,6,Bahamas,0,21,0,21,393,DEN,0,54,2016,393
378.35,0,0,6,Barbados,0,21,241,20,291,DEN,0,1101,2016,291
2.82,0,0,6,Bermuda,0,21,0,20,71,DEN,0,2,2016,71
235.22,0.292842919,0,3,Bolivia,0,21,3512,20,10888,"DEN 1,2,4",75,25611,2016,10888
658.18,0.056041133,0.041,4,Brazil,565,21,303371,21,209568,"DEN 1,2,3,4",773,1379344,2016,209568
,,,1,Canada,0,21,0,21,0,  ,0,0,2016,0
54.39,0,0,6,Cayman Islands,0,21,1,20,57,DEN 3,0,31,2016,57
0.22,0,0,4,Chile,0,21,0,8,18132,DEN 1,0,40,2016,18132
120.7,1.18522555,0.024,3,Colombia,14,21,21899,21,48654,"DEN 1,2,3,4",696,58723,2016,48654
161.89,0,0,2,Costa Rica,0,21,0,21,4857,"DEN 1,2,3",0,7863,2016,4857
10.6,0,0,5,Cuba,0,21,1208,11,11393,"DEN 2,3",0,1208,2016,11393
247.3,0,0,6,Dominica,0,21,0,16,74,DEN,0,183,2016,74
48.76,0.325406758,0.063,3,Ecuador,5,21,7990,21,16385,"DEN 1,2,4",26,7990,2016,16385
84.01,2.362967267,0,2,El Salvador,0,21,71,21,6146,DEN 2,122,5163,2016,6146
228.26,0,0,6,French Guiana,0,21,15,14,276,"DEN 1,2",0,630,2016,276
103.6,0,0,6,Grenada,0,21,17,20,111,DEN 1,0,115,2016,111
27.6,0,0,6,Guadeloupe,0,21,23,16,471,DEN 1,0,130,2016,471
15.9,0,0,2,Guatemala,0,21,326,21,16673,"DEN 1,2,3,4",0,2651,2016,16673
39.3,0,0,6,Guyana,0,21,303,16,771,DEN,0,303,2016,771
142.27,1.596292482,0.009,2,Honduras,1,21,86,20,8190,DEN,186,11652,2016,8190
24.9,0.143266476,0,6,Jamaica,0,21,67,20,2803,"DEN 3,4",1,698,2016,2803
100.76,0,0,6,Martinique,0,21,28,20,396,"DEN 1,2,3",0,399,2016,396
21.92,3.358275116,0.004,2,Mexico,1,21,3884,21,128632,"DEN 1,2,3,4",947,28199,2016,128632
40,0,0,6,Montserrat,0,21,0,20,5,DEN,0,2,2016,5
599.12,0,0,6,Aruba,0,21,48,21,114,DEN,0,683,2016,114
343.51,0,0.043,2,Nicaragua,9,21,2150,21,6150,DEN 2,0,21126,2016,6150
26.59,0,0,2,Panama,0,21,541,21,3990,"DEN 1,2,3",0,1061,2016,3990
752.1,0,0.032,4,Paraguay,16,21,2491,21,6725,"DEN 1,3,4",0,50579,2016,6725
69.27,0.336226089,0.109,3,Peru,24,21,9906,21,31774,"DEN 1,2, 3",74,22009,2016,31774
3.59,0,0,5,Puerto Rico,0,21,132,21,3681,"DEN 1,2,3,4",0,132,2016,3681
"6,444.44",0,0,6,Saint Barthelemy,0,21,91,16,9,DEN 1,0,580,2016,9
34.62,0,0,6,Saint Kitts and Nevis,0,21,0,18,52,DEN,0,18,2016,52
29.41,0,0,6,Anguilla,0,21,0,8,17,DEN,0,5,2016,17
41.46,0,0,6,Saint Lucia,0,21,3,16,164,DEN 1,0,68,2016,164
512.2,0,0,6,Saint Martin,0,21,1,16,41,DEN 2,0,210,2016,41
97.06,0,0,6,Saint Vincent and the Grenadines,0,21,4,20,102,DEN,0,99,2016,102
1.82,0,0,6,Suriname,0,21,1,18,548,DEN 1,0,10,2016,548
19.78,0,0,6,Trinidad and Tobago,0,21,4,18,1365,DEN 1,0,270,2016,1365
423.53,0,0,6,Turks and Caicos Islands,0,21,216,16,51,DEN,0,216,2016,51
0.13,0,0,1,United States of America,0,21,418,21,324119,DEN,0,418,2016,324119
8.74,0,0,6,Virgin Islands (US),0,21,9,21,103,DEN,0,9,2016,103
38.82,0,0,4,Uruguay,0,21,26,21,3444,DEN 1,0,1337,2016,3444
,,,6,Haiti,,21,,-,10848,  ,,,2016,10848
,,,6,Virgin Islands (UK),,21,,-,34,  ,,,2016,34
0.13,0,0,1,North America,0,21,418,-,324119,  ,0,418,2016,324119
22.96,8.178123942,0.406,5,Latin Caribbean,24,21,1340,-,25723,  ,483,5906,2016,25723
69.59,0.017149717,0,6,Non-Latin Caribbean,0,21,1075,-,8379,  ,1,5831,2016,20700
534.19,0.051365198,0.039,4,Southern Cone,592,21,345078,-,281716,  ,773,1504910,2016,281716
45.53,1.575208354,0.014,2,Central America Ithsmus and Mexico,11,21,7144,-,175005,  ,1255,79672,2016,175005
96.53,0.713631933,0.054,3,Andean Subregion,72,21,43307,-,139220,  ,959,134383,2016,139220
181.43,0.200506031,0.04,7,The Americas,699,21,398362,-,954162,  ,3471,1731120,2016,966483
