Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
0.3,0,0,1,United States of America,0,50,974,50,324119,DEN,0,974,2016,324119
710,0.055513588,0.041,4,Brazil,609,50,315947,49,209568,"DEN 1,2,3,4",826,1487924,2016,209568
"1,260.49",,,2,Belize,,50,120,50,367,DEN 3,,4626,2016,367
471.96,0,0,2,Costa Rica,0,50,0,50,4857,"DEN 1,2,3",0,22923,2016,4857
5.49,0,0,5,Puerto Rico,0,50,202,50,3681,"DEN 1,2,3,4",0,202,2016,3681
"1,043.96",0.068370225,0.023,4,Paraguay,16,50,2542,50,6725,"DEN 1,3,4",48,70206,2016,6725
38.82,0,0,4,Uruguay,0,50,26,50,3444,DEN 1,0,1337,2016,3444
10.68,0,0,6,Virgin Islands (US),0,50,11,50,103,DEN,0,11,2016,103
103.19,0,0,6,Antigua and Barbuda,0,50,3,44,94,DEN 2,0,97,2016,94
178.45,0,0.013,4,Argentina,10,50,41210,49,43847,"DEN 1,4",0,78245,2016,43847
226.97,0,0,6,Bahamas,0,50,76,29,393,DEN,0,892,2016,393
473.88,0,0,6,Barbados,0,50,401,40,291,DEN,0,1379,2016,291
2.82,0,0,6,Bermuda,0,50,0,44,71,DEN,0,2,2016,71
286.33,0.179625353,0.003,3,Bolivia,1,50,3552,50,10888,"DEN 1,2,4",56,31176,2016,10888
247.06,0,0,6,Virgin Islands (UK),0,50,81,40,34,DEN,0,84,2016,34
,,,1,Canada,0,50,0,50,0,  ,0,0,2016,0
256.14,0,0,6,Cayman Islands,0,50,2,44,57,DEN 3,0,146,2016,57
0.24,0,0,4,Chile,0,50,0,40,18132,DEN 1,0,43,2016,18132
209.5,0.98300828,0.038,3,Colombia,39,50,43050,50,48654,"DEN 1,2,3,4",1002,101932,2016,48654
12.27,0,0,5,Cuba,0,50,1398,38,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,50,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,50,0,32,74,0,0,318,2016,74
62.02,9.630526953,0.591,5,Dominican Republic,39,50,0,50,10649,DEN,636,6604,2016,10649
85.88,0.270058987,0.028,3,Ecuador,4,50,13950,50,16385,"DEN 1,2,4",38,14071,2016,16385
141.38,2.370813672,0.012,2,El Salvador,1,50,123,50,6146,DEN 2,206,8689,2016,6146
189.13,0,0,6,French Guiana,0,50,9,39,276,"DEN 1,2",0,522,2016,276
130.63,0,0,6,Grenada,0,50,60,40,111,DEN 1,0,145,2016,111
37.58,0,0,6,Guadeloupe,0,50,15,39,471,DEN 1,0,177,2016,471
51.47,0.547721711,0.012,2,Guatemala,1,50,330,47,16673,"DEN 1,2,3,4",47,8581,2016,16673
39.3,0,0,6,Guyana,0,50,303,16,771,DEN,0,303,2016,771
277.47,1.355335534,0.013,2,Honduras,3,50,76,50,8190,DEN,308,22725,2016,8190
80.95,0.132216836,0,6,Jamaica,0,50,154,50,2803,"DEN 3,4",3,2269,2016,2803
39.9,0,0,6,Martinique,0,50,13,39,396,"DEN 1,2,3",0,158,2016,396
100.3,0.616992086,0.024,2,Mexico,31,50,17620,50,128632,"DEN 1,2,3,4",796,129013,2016,128632
500,0,0,6,Montserrat,0,50,0,48,5,DEN,0,25,2016,5
829.82,0,0,6,Aruba,0,50,78,41,114,DEN,0,946,2016,114
"1,412.59",0,0.018,2,Nicaragua,16,50,6528,50,6150,DEN 2,0,86874,2016,6150
176.72,0.184371011,0.128,2,Panama,9,50,1832,50,3990,"DEN 1,2,3",13,7051,2016,3990
98.77,0.398292123,0.118,3,Peru,37,50,16765,50,31774,"DEN 1,2,3",125,31384,2016,31774
866.67,0,0,6,Saint Barthelemy,0,50,58,39,9,DEN 1,0,78,2016,9
261.54,0,0,6,Saint Kitts and Nevis,0,50,0,46,52,DEN,0,136,2016,52
176.47,0,0,6,Anguilla,0,50,0,44,17,DEN,0,30,2016,17
90.85,0,0,6,Saint Lucia,0,50,49,36,164,DEN 1,0,149,2016,164
103.66,0,0,6,Saint Lucia,0,50,49,36,164,DEN 1,0,170,2016,164
70.73,0,0,6,Saint Martin,0,50,3,39,41,DEN 2,0,29,2016,41
232.35,0,0,6,Saint Vincent and the Grenadines,0,50,7,44,102,DEN,0,237,2016,102
2.37,0,0,6,Suriname,0,50,1,46,548,DEN 1,0,13,2016,548
131.94,0,0,6,Trinidad and Tobago,0,50,9,48,1365,"DEN 1,3",0,1801,2016,1365
813.73,0,0,6,Turks and Caicos Islands,0,50,415,40,51,DEN,0,415,2016,51
92.23,0.395583227,0.131,3,Venezuela,38,50,5598,50,31519,"DEN 1,2,3,4",115,29071,2016,31519
,,,6,Haiti,,50,,-,10848,  ,,,2016,10848
0.3,0,0,1,North America,0,50,974,-,324119,  ,0,974,2016,324119
31.89,7.752315943,0.475,5,Latin Caribbean,39,50,1600,-,25723,  ,636,8204,2016,25723
125,0.027741816,0,6,Non-Latin Caribbean,0,50,1797,-,8651,  ,3,10814,2016,20700
581.35,0.053365735,0.039,4,Southern Cone,635,50,359725,-,281716,  ,874,1637755,2016,281716
165.98,0.471629912,0.021,2,Central America Ithsmus and Mexico,61,50,26629,-,175005,  ,1370,290482,2016,175005
149.14,0.643439899,0.057,3,Andean Subregion,119,50,82915,-,139220,  ,1336,207634,2016,139220
225.88,0.195698892,0.04,7,The Americas,854,50,473640,-,954434,  ,4219,2155863,2016,966483
