Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
0.3,0,0,1,United States of America,0,51,982,51,324119,DEN,0,982,2016,324119
713.98,0.05640648,0.042,4,Brazil,629,51,316538,51,209568,"DEN 1,2,3,4",844,1496282,2016,209568
"1,272.21",,,2,Belize,,51,120,51,367,DEN 3,,4669,2016,367
476.3,0,0,2,Costa Rica,0,51,0,51,4857,"DEN 1,2,3",0,23134,2016,4857
5.51,0,0,5,Puerto Rico,0,51,203,51,3681,"DEN 1,2,3,4",0,203,2016,3681
"1,043.99",0.068368277,0.023,4,Paraguay,16,51,2548,51,6725,"DEN 1,3,4",48,70208,2016,6725
38.82,0,0,4,Uruguay,0,51,26,51,3444,DEN 1,0,1337,2016,3444
10.68,0,0,6,Virgin Islands (US),0,51,11,51,103,DEN,0,11,2016,103
103.19,0,0,6,Antigua and Barbuda,0,51,3,44,94,DEN 2,0,97,2016,94
180.71,0,0.013,4,Argentina,10,51,41210,51,43847,"DEN 1,4",0,79235,2016,43847
226.97,0,0,6,Bahamas,0,51,76,29,393,DEN,0,892,2016,393
473.88,0,0,6,Barbados,0,51,401,40,291,DEN,0,1379,2016,291
2.82,0,0,6,Bermuda,0,51,0,44,71,DEN,0,2,2016,71
289.46,0.177687524,0.003,3,Bolivia,1,51,3552,51,10888,"DEN 1,2,4",56,31516,2016,10888
247.06,0,0,6,Virgin Islands (UK),0,51,81,40,34,DEN,0,84,2016,34
,,,1,Canada,0,51,0,51,0,  ,0,0,2016,0
256.14,0,0,6,Cayman Islands,0,51,2,44,57,DEN 3,0,146,2016,57
0.24,0,0,4,Chile,0,51,0,40,18132,DEN 1,0,43,2016,18132
211.38,1.010267979,0.038,3,Colombia,39,51,43050,51,48654,"DEN 1,2,3,4",1039,102844,2016,48654
12.27,0,0,5,Cuba,0,51,1398,38,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,51,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,51,0,32,74,0,0,318,2016,74
62.2,9.631642512,0.589,5,Dominican Republic,39,51,0,51,10649,DEN,638,6624,2016,10649
86.18,0.269102755,0.028,3,Ecuador,4,51,13950,51,16385,"DEN 1,2,4",38,14121,2016,16385
141.38,2.370813672,0.012,2,El Salvador,1,51,123,51,6146,DEN 2,206,8689,2016,6146
189.13,0,0,6,French Guiana,0,51,9,51,276,"DEN 1,2",0,522,2016,276
130.63,0,0,6,Grenada,0,51,60,40,111,DEN 1,0,145,2016,111
37.58,0,0,6,Guadeloupe,0,51,17,51,471,DEN 1,0,177,2016,471
51.47,0.547721711,0.012,2,Guatemala,1,51,330,47,16673,"DEN 1,2,3,4",47,8581,2016,16673
39.3,0,0,6,Guyana,0,51,303,16,771,DEN,0,303,2016,771
278.89,1.365964713,0.013,2,Honduras,3,51,76,51,8190,DEN,312,22841,2016,8190
80.95,0.132216836,0,6,Jamaica,0,51,154,51,2803,"DEN 3,4",3,2269,2016,2803
39.9,0,0,6,Martinique,0,51,13,51,396,"DEN 1,2,3",0,158,2016,396
100.74,0.619694397,0.026,2,Mexico,34,51,17761,51,128632,"DEN 1,2,3,4",803,129580,2016,128632
500,0,0,6,Montserrat,0,51,0,48,5,DEN,0,25,2016,5
829.82,0,0,6,Aruba,0,51,78,41,114,DEN,0,946,2016,114
"1,426.23",0,0.018,2,Nicaragua,16,51,6567,51,6150,DEN 2,0,87713,2016,6150
182.41,0.192360539,0.124,2,Panama,9,51,1902,51,3990,"DEN 1,2,3",14,7278,2016,3990
99.46,0.395544586,0.117,3,Peru,37,51,16903,51,31774,"DEN 1,2,3",125,31602,2016,31774
866.67,0,0,6,Saint Barthelemy,0,51,60,51,9,DEN 1,0,78,2016,9
261.54,0,0,6,Saint Kitts and Nevis,0,51,0,46,52,DEN,0,136,2016,52
176.47,0,0,6,Anguilla,0,51,0,44,17,DEN,0,30,2016,17
90.85,0,0,6,Saint Lucia,0,51,49,36,164,DEN 1,0,149,2016,164
103.66,0,0,6,Saint Lucia,0,51,49,36,164,DEN 1,0,170,2016,164
70.73,0,0,6,Saint Martin,0,51,4,51,41,DEN 2,0,29,2016,41
232.35,0,0,6,Saint Vincent and the Grenadines,0,51,7,44,102,DEN,0,237,2016,102
2.37,0,0,6,Suriname,0,51,1,46,548,DEN 1,0,13,2016,548
131.94,0,0,6,Trinidad and Tobago,0,51,9,48,1365,"DEN 1,3",0,1801,2016,1365
813.73,0,0,6,Turks and Caicos Islands,0,51,415,40,51,DEN,0,415,2016,51
92.61,0.393984035,0.13,3,Venezuela,38,51,5598,51,31519,"DEN 1,2,3,4",115,29189,2016,31519
,,,6,Haiti,,51,,-,10848,  ,,,2016,10848
0.3,0,0,1,North America,0,51,982,-,324119,  ,0,982,2016,324119
31.98,7.756838906,0.474,5,Latin Caribbean,39,51,1601,-,25723,  ,638,8225,2016,25723
125,0.027741816,0,6,Non-Latin Caribbean,0,51,1802,-,8651,  ,3,10814,2016,20700
584.67,0.054155625,0.04,4,Southern Cone,655,51,360322,-,281716,  ,892,1647105,2016,281716
167.13,0.472502863,0.022,2,Central America Ithsmus and Mexico,64,51,26879,-,175005,  ,1382,292485,2016,175005
150.32,0.656083948,0.057,3,Andean Subregion,119,51,83053,-,139220,  ,1373,209272,2016,139220
227.24,0.197705455,0.04,7,The Americas,877,51,474639,-,954434,  ,4288,2168883,2016,966483
