Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
18.57,3.541527127,0.004,2,Mexico,1,17,301,17,128632,"DEN 1,2,3,4",846,23888,2016,128632
8.74,0,0,6,Virgin Islands (US),0,17,9,17,103,DEN,0,9,2016,103
473.57,,,2,Belize,,17,83,17,367,DEN 3,,1738,2016,367
547.35,0,0.043,4,Paraguay,16,17,2410,17,6725,"DEN 1,3,4",0,36809,2016,6725
38.82,0,0,4,Uruguay,0,17,26,17,3444,DEN 1,0,1337,2016,3444
145.85,0,0.017,4,Argentina,11,17,32985,17,43847,"DEN 1,4",0,63952,2016,43847
57.9,0.42739726,0.148,3,Venezuela,27,17,,17,31519,"DEN 1,2,3,4",78,18250,2016,31519
9.57,0,0,6,Antigua and Barbuda,0,17,2,16,94,DEN,0,9,2016,94
7.38,0,0,6,Bahamas,0,17,0,12,393,DEN,0,29,2016,393
69.42,0,0,6,Barbados,0,17,202,4,291,DEN,0,202,2016,291
1.41,0,0,6,Bermuda,0,17,0,16,71,DEN,0,1,2016,71
611.68,0.055855157,0.041,4,Brazil,524,17,284799,17,209568,"DEN 1,2,3,4",716,1281887,2016,209568
,,,1,Canada,0,17,0,17,0,  ,0,0,2016,0
42.11,0,0,6,Cayman Islands,0,17,1,16,57,DEN 3,0,24,2016,57
0.22,0,0,4,Chile,0,17,0,8,18132,DEN 1,0,40,2016,18132
99.53,1.28242194,0.012,3,Colombia,6,17,17441,17,48654,"DEN 1,2,3,4",621,48424,2016,48654
143.36,0,0,2,Costa Rica,0,17,0,17,4857,"DEN 1,2,3",0,6963,2016,4857
10.6,0,0,5,Cuba,0,17,1208,11,11393,"DEN 2,3",0,1208,2016,11393
247.3,0,0,6,Dominica,0,17,0,16,74,DEN,0,183,2016,74
39.2,11.02060374,0.575,5,Dominican Republic,24,17,0,17,10649,DEN,460,4174,2016,10649
26.31,0.324750638,0,3,Ecuador,0,17,4629,15,16385,"DEN 1,2,4",14,4311,2016,16385
67.3,1.910058027,0,2,El Salvador,0,17,66,17,6146,DEN 2,79,4136,2016,6146
228.26,0,0,6,French Guiana,0,17,15,14,276,"DEN 1,2",0,630,2016,276
18.02,0,0,6,Grenada,0,17,5,12,111,DEN 1,0,20,2016,111
27.6,0,0,6,Guadeloupe,0,17,23,16,471,DEN 1,0,130,2016,471
12.91,0,0,2,Guatemala,0,17,326,16,16673,"DEN 1,2,3,4",0,2152,2016,16673
39.3,0,0,6,Guyana,0,17,303,16,771,DEN,0,303,2016,771
116.2,1.744247137,0.011,2,Honduras,1,17,51,17,8190,DEN,166,9517,2016,8190
20.69,0.172413793,0,6,Jamaica,0,17,91,16,2803,"DEN 3,4",1,580,2016,2803
85.35,0,0,6,Martinique,0,17,28,16,396,"DEN 1,2,3",0,338,2016,396
0,,,6,Montserrat,0,17,0,12,5,  ,0,0,2016,5
220.99,0,0.052,2,Nicaragua,7,17,1441,16,6150,DEN 2,0,13591,2016,6150
19.27,0.130039012,0,2,Panama,0,17,412,14,3990,"DEN 1,2,3",1,769,2016,3990
57.04,0.325535202,0.105,3,Peru,19,17,6727,17,31774,"DEN 1,2, 3",59,18124,2016,31774
3.07,0,0,5,Puerto Rico,0,17,113,17,3681,"DEN 1,2,3,4",0,113,2016,3681
"6,444.44",0,0,6,Saint Barthelemy,0,17,91,16,9,DEN 1,0,580,2016,9
29.41,0,0,6,Anguilla,0,17,0,8,17,DEN,0,5,2016,17
41.46,0,0,6,Saint Lucia,0,17,3,16,164,DEN 1,0,68,2016,164
512.2,0,0,6,Saint Martin,0,17,1,16,41,DEN 2,0,210,2016,41
58.82,0,0,6,Saint Vincent and the Grenadines,0,17,3,12,102,DEN,0,60,2016,102
423.53,0,0,6,Turks and Caicos Islands,0,17,216,16,51,DEN,0,216,2016,51
0.11,0,0,1,United States of America,0,17,353,17,324119,DEN,0,353,2016,324119
,,,6,Aruba,,17,,-,114,  ,,,2016,114
,,,6,Haiti,,17,,-,10848,  ,,,2016,10848
,,,6,Trinidad and Tobago,,17,,-,1365,  ,,,2016,1365
,,,6,Saint Kitts and Nevis,,17,,-,52,  ,,,2016,52
,,,6,Suriname,,17,,-,548,  ,,,2016,548
,,,6,Virgin Islands (UK),,17,,-,34,  ,,,2016,34
,,,3,Bolivia,,17,,-,10888,  ,,,2016,10888
0.11,0,0,1,North America,0,17,353,-,324119,  ,0,353,2016,324119
21.36,8.371246588,0.437,5,Latin Caribbean,24,17,1321,-,25723,  ,460,5495,2016,25723
57.1,0.027800945,0,6,Non-Latin Caribbean,0,17,993,-,6300,  ,1,3597,2016,20700
491.28,0.05173317,0.04,4,Southern Cone,551,17,320220,-,281716,  ,716,1384025,2016,281716
35.86,1.740128119,0.014,2,Central America Ithsmus and Mexico,9,17,2680,-,175005,  ,1092,62754,2016,175005
69.44,0.866354689,0.058,3,Andean Subregion,52,17,28797,-,128332,  ,772,89109,2016,139220
164.19,0.196786065,0.041,7,The Americas,636,17,354364,-,941195,  ,3041,1545333,2016,966483
