Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
2.91,0,0,6,Virgin Islands (US),0,3,3,3,103,DEN,0,3,2016,103
112.53,,,2,Belize,,3,36,3,367,DEN 3,,413,2016,367
0.04,0,0,1,United States of America,0,3,122,3,324119,DEN,0,122,2016,324119
19.23,0.511466755,0.181,3,Venezuela,11,3,,3,31519,"DEN 1,2,3,4",31,6061,2016,31519
1.65,0,0,4,Argentina,0,3,186,3,43847,"DEN 1,4",0,722,2016,43847
71.37,0.062179491,0.043,4,Brazil,65,3,39801,3,209568,"DEN 1, 4",93,149567,2016,209568
,,,1,Canada,0,3,0,3,0,  ,0,0,2016,0
15.1,1.660089808,0,3,Colombia,0,3,2010,3,48654,"DEN 1,2,3,4",122,7349,2016,48654
53.04,0,0,2,Costa Rica,0,3,0,3,4857,"DEN1,2,3",0,2576,2016,4857
9.02,13.94380853,0,5,Dominican Republic,0,3,0,3,10649,DEN,134,961,2016,10649
4.68,0,0,3,Ecuador,0,3,767,3,16385,"DEN 1,2,4",0,767,2016,16385
18.58,0.087565674,0,2,El Salvador,0,3,24,3,6146,DEN 2,1,1142,2016,6146
5.43,0,0,6,French Guiana,0,3,15,2,276,DEN 1,0,15,2016,276
1.49,0,0,6,Guadeloupe,0,3,7,3,471,DEN,0,7,2016,471
2.09,0,0,2,Guatemala,0,3,0,3,16673,"DEN 1,2,3,4",0,349,2016,16673
26.91,1.814882033,0,2,Honduras,0,3,0,3,8190,DEN,40,2204,2016,8190
0.43,0,0,6,Jamaica,0,3,8,3,2803,DEN,0,12,2016,2803
3.79,0,0,6,Martinique,0,3,15,3,396,DEN,0,15,2016,396
2.73,3.530751708,0,2,Mexico,0,3,383,3,128632,"DEN1,2,3,4",124,3512,2016,128632
50.86,0,0.064,2,Nicaragua,2,3,411,3,6150,DEN,0,3128,2016,6150
4.81,0,0,2,Panama,0,3,79,3,3990,"DEN 1,2,3,4",0,192,2016,3990
7.49,0,0.198,4,Paraguay,1,3,504,3,6725,"DEN 1,4",0,504,2016,6725
3.79,0.497925311,0.083,3,Peru,1,3,431,3,31774,"DEN 1,2, 3",6,1205,2016,31774
0.19,0,0,5,Puerto Rico,0,3,7,3,3681,"DEN 1,2,3,4",0,7,2016,3681
233.33,0,0,6,Saint Barthelemy,0,3,21,3,9,DEN 1,0,21,2016,9
0,,,6,Saint Martin,0,3,0,3,41,  ,0,0,2016,41
1.19,0,0,4,Uruguay,0,3,0,3,3444,DEN,0,41,2016,3444
,,,6,Cayman Islands,,3,,-,57,  ,,,2016,57
,,,6,Dominica,,3,,-,74,  ,,,2016,74
,,,6,Bermuda,,3,,-,71,  ,,,2016,71
,,,6,Turks and Caicos Islands,,3,,-,51,  ,,,2016,51
,,,6,Aruba,,3,,-,114,  ,,,2016,114
,,,4,Chile,,3,,-,18132,  ,,,2016,18132
,,,6,Saint Vincent and the Grenadines,,3,,-,102,  ,,,2016,102
,,,6,Guyana,,3,,-,771,  ,,,2016,771
,,,6,Haiti,,3,,-,10848,  ,,,2016,10848
,,,5,Cuba,,3,,-,11393,  ,,,2016,11393
,,,6,Saint Lucia,,3,,-,164,  ,,,2016,164
,,,6,Antigua and Barbuda,,3,,-,94,  ,,,2016,94
,,,6,Barbados,,3,,-,291,  ,,,2016,291
,,,6,Anguilla,,3,,-,17,  ,,,2016,17
,,,6,Bahamas,,3,,-,393,  ,,,2016,393
,,,6,Trinidad and Tobago,,3,,-,1365,  ,,,2016,1365
,,,6,Montserrat,,3,,-,5,  ,,,2016,5
,,,6,Saint Kitts and Nevis,,3,,-,52,  ,,,2016,52
,,,6,Suriname,,3,,-,548,  ,,,2016,548
,,,6,Virgin Islands (UK),,3,,-,34,  ,,,2016,34
,,,6,Grenada,,3,,-,111,  ,,,2016,111
,,,3,Bolivia,,3,,-,10888,  ,,,2016,10888
0.04,0,0,1,North America,0,3,122,-,324119,  ,0,122,2016,324119
6.76,13.84297521,0,5,Latin Caribbean,0,3,7,-,14330,  ,134,968,2016,25723
1.78,0,0,6,Non-Latin Caribbean,0,3,69,-,4099,  ,0,73,2016,20700
57.22,0.061657186,0.044,4,Southern Cone,66,3,40491,-,263584,  ,93,150834,2016,281716
7.72,1.220775377,0.015,2,Central America Ithsmus and Mexico,2,3,933,-,175005,  ,165,13516,2016,175005
11.99,1.033675725,0.078,3,Andean Subregion,12,3,3208,-,128332,  ,159,15382,2016,139220
19.89,0.304596589,0.044,7,The Americas,80,3,44830,-,909469,  ,551,180895,2016,966483
