Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
77.55,0.62851472,0.011,2,Mexico,11,41,12108,41,128632,"DEN 1,2,3,4",627,99759,2016,128632
695.93,0.055401586,0.04,4,Brazil,586,41,313120,41,209568,"DEN 1,2,3,4",808,1458442,2016,209568
"1,118.26",,,2,Belize,,41,120,41,367,DEN 3,,4104,2016,367
5.16,0,0,5,Puerto Rico,0,41,190,41,3681,"DEN 1,2,3,4",0,190,2016,3681
"1,036.86",0.06883793,0.023,4,Paraguay,16,41,2537,41,6725,"DEN 1,3,4",48,69729,2016,6725
193.23,0.994553887,0.039,3,Colombia,37,41,37423,41,48654,"DEN 1,2,3,4",935,94012,2016,48654
90.08,0.401774796,0.126,3,Peru,36,41,15006,41,31774,"DEN 1,2,3",115,28623,2016,31774
58.35,9.832635983,0.515,5,Dominican Republic,32,41,0,41,10649,DEN,611,6214,2016,10649
38.82,0,0,4,Uruguay,0,41,26,41,3444,DEN 1,0,1337,2016,3444
8.74,0,0,6,Virgin Islands (US),0,41,9,41,103,DEN,0,9,2016,103
176.42,0,0.013,4,Argentina,10,41,41208,41,43847,"DEN 1,4",0,77355,2016,43847
,,,1,Canada,0,41,0,41,0,  ,0,0,2016,0
39.36,0,0,6,Antigua and Barbuda,0,41,3,36,94,DEN 2,0,37,2016,94
226.97,0,0,6,Bahamas,0,41,76,29,393,DEN,0,892,2016,393
473.88,0,0,6,Barbados,0,41,401,40,291,DEN,0,1379,2016,291
2.82,0,0,6,Bermuda,0,41,0,36,71,DEN,0,2,2016,71
267.98,0.174789225,0.003,3,Bolivia,1,41,3552,40,10888,"DEN 1,2,4",51,29178,2016,10888
247.06,0,0,6,Virgin Islands (UK),0,41,81,40,34,DEN,0,84,2016,34
189.47,0,0,6,Cayman Islands,0,41,1,36,57,DEN 3,0,108,2016,57
0.24,0,0,4,Chile,0,41,0,40,18132,DEN 1,0,43,2016,18132
405.79,0,0,2,Costa Rica,0,41,0,41,4857,"DEN 1,2,3",0,19709,2016,4857
12.27,0,0,5,Cuba,0,41,1398,38,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,41,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,41,0,32,74,0,0,318,2016,74
81.31,0.270209412,0.03,3,Ecuador,4,41,13323,40,16385,"DEN 1,2,4",36,13323,2016,16385
126.8,2.399589375,0.013,2,El Salvador,1,41,110,41,6146,DEN 2,187,7793,2016,6146
189.13,0,0,6,French Guiana,0,41,9,39,276,"DEN 1,2",0,522,2016,276
130.63,0,0,6,Grenada,0,41,60,40,111,DEN 1,0,145,2016,111
37.58,0,0,6,Guadeloupe,0,41,15,39,471,DEN 1,0,177,2016,471
46.68,0.51394064,0.013,2,Guatemala,1,41,330,41,16673,"DEN 1,2,3,4",40,7783,2016,16673
39.3,0,0,6,Guyana,0,41,303,16,771,DEN,0,303,2016,771
257.57,1.298885992,0.009,2,Honduras,2,41,76,41,8190,DEN,274,21095,2016,8190
56.01,0.127388535,0,6,Jamaica,0,41,102,35,2803,"DEN 3,4",2,1570,2016,2803
39.9,0,0,6,Martinique,0,41,13,39,396,"DEN 1,2,3",0,158,2016,396
80,0,0,6,Montserrat,0,41,0,28,5,DEN,0,4,2016,5
829.82,0,0,6,Aruba,0,41,78,41,114,DEN,0,946,2016,114
"1,188.99",0,0.022,2,Nicaragua,16,41,5586,40,6150,DEN 2,0,73123,2016,6150
106.29,0.282952134,0.212,2,Panama,9,41,1200,40,3990,"DEN 1,2,3",12,4241,2016,3990
866.67,0,0,6,Saint Barthelemy,0,41,58,39,9,DEN 1,0,78,2016,9
63.46,0,0,6,Saint Kitts and Nevis,0,41,0,36,52,DEN,0,33,2016,52
88.24,0,0,6,Anguilla,0,41,0,32,17,DEN,0,15,2016,17
90.85,0,0,6,Saint Lucia,0,41,49,36,164,DEN 1,0,149,2016,164
103.66,0,0,6,Saint Lucia,0,41,49,36,164,DEN 1,0,170,2016,164
70.73,0,0,6,Saint Martin,0,41,3,39,41,DEN 2,0,29,2016,41
149.02,0,0,6,Saint Vincent and the Grenadines,0,41,3,28,102,DEN,0,152,2016,102
2.55,0,0,6,Suriname,0,41,1,27,548,DEN 1,0,14,2016,548
43.3,0,0,6,Trinidad and Tobago,0,41,6,32,1365,"DEN 1,3",0,591,2016,1365
813.73,0,0,6,Turks and Caicos Islands,0,41,415,40,51,DEN,0,415,2016,51
0.27,0,0,1,United States of America,0,41,887,41,324119,DEN,0,887,2016,324119
86.23,0.378983001,0.14,3,Venezuela,38,41,,41,31519,"DEN 1,2,3,4",103,27178,2016,31519
,,,6,Haiti,,41,,-,10848,  ,,,2016,10848
0.27,0,0,1,North America,0,41,887,-,324119,  ,0,887,2016,324119
30.33,7.831325301,0.41,5,Latin Caribbean,32,41,1588,-,25723,  ,611,7802,2016,25723
99.2,0.023304591,0,6,Non-Latin Caribbean,0,41,1735,-,8651,  ,2,8582,2016,20700
570.4,0.053270073,0.038,4,Southern Cone,612,41,356891,-,281716,  ,856,1606906,2016,281716
135.77,0.479783845,0.017,2,Central America Ithsmus and Mexico,40,41,19530,-,175005,  ,1140,237607,2016,175005
138.14,0.644778851,0.06,3,Andean Subregion,116,41,69304,-,139220,  ,1240,192314,2016,139220
215.22,0.187381517,0.039,7,The Americas,800,41,449935,-,954434,  ,3849,2054098,2016,966483
