Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
0.3,0,0,1,United States of America,0,49,969,49,324119,DEN,0,969,2016,324119
710,0.055513588,0.041,4,Brazil,609,49,315947,49,209568,"DEN 1,2,3,4",826,1487924,2016,209568
"1,245.78",,,2,Belize,,49,120,49,367,DEN 3,,4572,2016,367
466.34,0,0,2,Costa Rica,0,49,0,49,4857,"DEN 1,2,3",0,22650,2016,4857
5.49,0,0,5,Puerto Rico,0,49,202,49,3681,"DEN 1,2,3,4",0,202,2016,3681
"1,043.91",0.068373146,0.023,4,Paraguay,16,49,2542,49,6725,"DEN 1,3,4",48,70203,2016,6725
38.82,0,0,4,Uruguay,0,49,26,49,3444,DEN 1,0,1337,2016,3444
10.68,0,0,6,Virgin Islands (US),0,49,11,49,103,DEN,0,11,2016,103
103.19,0,0,6,Antigua and Barbuda,0,49,3,44,94,DEN 2,0,97,2016,94
178.45,0,0.013,4,Argentina,10,49,41210,49,43847,"DEN 1,4",0,78245,2016,43847
226.97,0,0,6,Bahamas,0,49,76,29,393,DEN,0,892,2016,393
473.88,0,0,6,Barbados,0,49,401,40,291,DEN,0,1379,2016,291
2.82,0,0,6,Bermuda,0,49,0,44,71,DEN,0,2,2016,71
283.2,0.181611805,0.003,3,Bolivia,1,49,3552,49,10888,"DEN 1,2,4",56,30835,2016,10888
247.06,0,0,6,Virgin Islands (UK),0,49,81,40,34,DEN,0,84,2016,34
,,,1,Canada,0,49,0,49,0,  ,0,0,2016,0
256.14,0,0,6,Cayman Islands,0,49,2,44,57,DEN 3,0,146,2016,57
0.24,0,0,4,Chile,0,49,0,40,18132,DEN 1,0,43,2016,18132
207.58,0.983197521,0.039,3,Colombia,39,49,43050,49,48654,"DEN 1,2,3,4",993,100997,2016,48654
12.27,0,0,5,Cuba,0,49,1398,38,11393,"DEN 2,3",0,1398,2016,11393
381.08,0,0,6,Dominica,0,49,0,32,74,DEN,0,282,2016,74
429.73,0,0,6,Dominica,0,49,0,32,74,0,0,318,2016,74
61.53,9.661172161,0.519,5,Dominican Republic,34,49,0,49,10649,DEN,633,6552,2016,10649
85.49,0.271273558,0.029,3,Ecuador,4,49,13950,49,16385,"DEN 1,2,4",38,14008,2016,16385
140.61,2.383707475,0.012,2,El Salvador,1,49,123,49,6146,DEN 2,206,8642,2016,6146
189.13,0,0,6,French Guiana,0,49,9,39,276,"DEN 1,2",0,522,2016,276
130.63,0,0,6,Grenada,0,49,60,40,111,DEN 1,0,145,2016,111
37.58,0,0,6,Guadeloupe,0,49,15,39,471,DEN 1,0,177,2016,471
51.47,0.547721711,0.012,2,Guatemala,1,49,330,47,16673,"DEN 1,2,3,4",47,8581,2016,16673
39.3,0,0,6,Guyana,0,49,303,16,771,DEN,0,303,2016,771
275.78,1.350394049,0.013,2,Honduras,3,49,76,49,8190,DEN,305,22586,2016,8190
80.95,0.132216836,0,6,Jamaica,0,49,154,49,2803,"DEN 3,4",3,2269,2016,2803
39.9,0,0,6,Martinique,0,49,13,39,396,"DEN 1,2,3",0,158,2016,396
99.64,0.615579066,0.021,2,Mexico,27,49,17388,49,128632,"DEN 1,2,3,4",789,128172,2016,128632
500,0,0,6,Montserrat,0,49,0,48,5,DEN,0,25,2016,5
829.82,0,0,6,Aruba,0,49,78,41,114,DEN,0,946,2016,114
"1,392.03",0,0.019,2,Nicaragua,16,49,6456,49,6150,DEN 2,0,85610,2016,6150
167.02,0.195078031,0.135,2,Panama,9,49,1755,49,3990,"DEN 1,2,3",13,6664,2016,3990
97.39,0.403955533,0.12,3,Peru,37,49,16643,49,31774,"DEN 1,2,3",125,30944,2016,31774
866.67,0,0,6,Saint Barthelemy,0,49,58,39,9,DEN 1,0,78,2016,9
261.54,0,0,6,Saint Kitts and Nevis,0,49,0,46,52,DEN,0,136,2016,52
176.47,0,0,6,Anguilla,0,49,0,44,17,DEN,0,30,2016,17
90.85,0,0,6,Saint Lucia,0,49,49,36,164,DEN 1,0,149,2016,164
103.66,0,0,6,Saint Lucia,0,49,49,36,164,DEN 1,0,170,2016,164
70.73,0,0,6,Saint Martin,0,49,3,39,41,DEN 2,0,29,2016,41
232.35,0,0,6,Saint Vincent and the Grenadines,0,49,7,44,102,DEN,0,237,2016,102
2.37,0,0,6,Suriname,0,49,1,46,548,DEN 1,0,13,2016,548
131.94,0,0,6,Trinidad and Tobago,0,49,9,48,1365,"DEN 1,3",0,1801,2016,1365
813.73,0,0,6,Turks and Caicos Islands,0,49,415,40,51,DEN,0,415,2016,51
91.74,0.394231767,0.131,3,Venezuela,38,49,5598,49,31519,"DEN 1,2,3,4",114,28917,2016,31519
,,,6,Haiti,,49,,-,10848,  ,,,2016,10848
0.3,0,0,1,North America,0,49,969,-,324119,  ,0,969,2016,324119
31.69,7.764965653,0.417,5,Latin Caribbean,34,49,1600,-,25723,  ,633,8152,2016,25723
125,0.027741816,0,6,Non-Latin Caribbean,0,49,1797,-,8651,  ,3,10814,2016,20700
581.35,0.053365833,0.039,4,Southern Cone,635,49,359725,-,281716,  ,874,1637752,2016,281716
164.27,0.473081325,0.02,2,Central America Ithsmus and Mexico,57,49,26248,-,175005,  ,1360,287477,2016,175005
147.75,0.644624965,0.058,3,Andean Subregion,119,49,82793,-,139220,  ,1326,205701,2016,139220
225.36,0.195084303,0.039,7,The Americas,845,49,473132,-,954434,  ,4196,2150865,2016,966483
