Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
614.17,,,2,Belize,,25,87,25,367,DEN 3,,2254,2016,367
96.21,2.418400135,0.017,2,El Salvador,1,25,70,25,6146,DEN 2,143,5913,2016,6146
781.93,0,0.03,4,Paraguay,16,25,2529,25,6725,"DEN 1,3,4",0,52585,2016,6725
81.27,0.321431338,0.105,3,Peru,27,25,11937,25,31774,"DEN 1,2, 3",83,25822,2016,31774
48.23,10.35825545,0.506,5,Dominican Republic,26,25,0,25,10649,DEN,532,5136,2016,10649
38.82,0,0,4,Uruguay,0,25,26,25,3444,DEN 1,0,1337,2016,3444
674.57,0.055316542,0.04,4,Brazil,570,25,308263,25,209568,"DEN 1,2,3,4",782,1413682,2016,209568
70.42,0.405460197,0.131,3,Venezuela,29,25,,25,31519,"DEN 1,2,3,4",90,22197,2016,31519
22.34,0,0,6,Antigua and Barbuda,0,25,3,24,94,DEN 2,0,21,2016,94
171.48,0,0.015,4,Argentina,11,25,40072,25,43847,"DEN 1,4",0,75189,2016,43847
13.74,0,0,6,Bahamas,0,25,0,21,393,DEN,0,54,2016,393
378.35,0,0,6,Barbados,0,25,241,24,291,DEN,0,1101,2016,291
2.82,0,0,6,Bermuda,0,25,0,24,71,DEN,0,2,2016,71
247.09,0.096643497,0,3,Bolivia,0,25,3512,22,10888,"DEN 1,2,4",26,26903,2016,10888
152.94,0,0,6,Virgin Islands (UK),0,25,52,24,34,DEN,0,52,2016,34
,,,1,Canada,0,25,0,25,0,  ,0,0,2016,0
68.42,0,0,6,Cayman Islands,0,25,1,24,57,DEN 3,0,39,2016,57
0.22,0,0,4,Chile,0,25,0,8,18132,DEN 1,0,40,2016,18132
140.34,1.076418383,0.022,3,Colombia,15,25,21899,25,48654,"DEN 1,2,3,4",735,68282,2016,48654
197.08,0,0,2,Costa Rica,0,25,0,25,4857,"DEN 1,2,3",0,9572,2016,4857
10.6,0,0,5,Cuba,0,25,1208,11,11393,"DEN 2,3",0,1208,2016,11393
317.57,0,0,6,Dominica,0,25,0,24,74,DEN,0,235,2016,74
347.3,0,0,6,Dominica,0,25,0,24,74,0,0,257,2016,74
60.81,0.321188397,0.03,3,Ecuador,3,25,9963,25,16385,"DEN 1,2,4",32,9963,2016,16385
228.26,0,0,6,French Guiana,0,25,15,14,276,"DEN 1,2",0,630,2016,276
103.6,0,0,6,Grenada,0,25,17,20,111,DEN 1,0,115,2016,111
27.6,0,0,6,Guadeloupe,0,25,23,16,471,DEN 1,0,130,2016,471
21.34,0,0,2,Guatemala,0,25,326,25,16673,"DEN 1,2,3,4",0,3558,2016,16673
39.3,0,0,6,Guyana,0,25,303,16,771,DEN,0,303,2016,771
177.09,1.461665747,0.007,2,Honduras,1,25,86,24,8190,DEN,212,14504,2016,8190
29.15,0.244798042,0,6,Jamaica,0,25,68,22,2803,"DEN 3,4",2,817,2016,2803
100.76,0,0,6,Martinique,0,25,28,20,396,"DEN 1,2,3",0,399,2016,396
26.65,3.363967907,0.015,2,Mexico,5,25,4792,25,128632,"DEN 1,2,3,4",1153,34275,2016,128632
80,0,0,6,Montserrat,0,25,0,24,5,DEN,0,4,2016,5
645.61,0,0,6,Aruba,0,25,58,24,114,DEN,0,736,2016,114
499.54,0,0.033,2,Nicaragua,10,25,3059,25,6150,DEN 2,0,30722,2016,6150
30.55,0.328137818,0.246,2,Panama,3,25,619,25,3990,"DEN 1,2,3",4,1219,2016,3990
4.13,0,0,5,Puerto Rico,0,25,152,25,3681,"DEN 1,2,3,4",0,152,2016,3681
"6,444.44",0,0,6,Saint Barthelemy,0,25,91,16,9,DEN 1,0,580,2016,9
44.23,0,0,6,Saint Kitts and Nevis,0,25,0,24,52,DEN,0,23,2016,52
47.06,0,0,6,Anguilla,0,25,0,24,17,DEN,0,8,2016,17
48.78,0,0,6,Saint Lucia,0,25,20,24,164,DEN 1,0,80,2016,164
512.2,0,0,6,Saint Martin,0,25,1,16,41,DEN 2,0,210,2016,41
97.06,0,0,6,Saint Vincent and the Grenadines,0,25,4,20,102,DEN,0,99,2016,102
1.82,0,0,6,Suriname,0,25,1,18,548,DEN 1,0,10,2016,548
29.82,0,0,6,Trinidad and Tobago,0,25,6,24,1365,"DEN 1,3",0,407,2016,1365
423.53,0,0,6,Turks and Caicos Islands,0,25,216,24,51,DEN,0,216,2016,51
0.15,0,0,1,United States of America,0,25,492,25,324119,DEN,0,492,2016,324119
8.74,0,0,6,Virgin Islands (US),0,25,9,25,103,DEN,0,9,2016,103
,,,6,Haiti,,25,,-,10848,  ,,,2016,10848
0.15,0,0,1,North America,0,25,492,-,324119,  ,0,492,2016,324119
25.25,8.189655172,0.4,5,Latin Caribbean,26,25,1360,-,25723,  ,532,6496,2016,25723
77.02,0.030595074,0,6,Non-Latin Caribbean,0,25,1157,-,8487,  ,2,6537,2016,20700
547.66,0.050685978,0.039,4,Southern Cone,597,25,350890,-,281716,  ,782,1542833,2016,281716
58.29,1.482105924,0.02,2,Central America Ithsmus and Mexico,20,25,9039,-,175005,  ,1512,102017,2016,175005
110.02,0.630684155,0.048,3,Andean Subregion,74,25,47311,-,139220,  ,966,153167,2016,139220
189.84,0.209434835,0.04,7,The Americas,717,25,410249,-,954270,  ,3794,1811542,2016,966483
