Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
2.88,0,0,6,Virgin Islands (US),0,53,3,52,104,DEN,0,3,2015,104
"1,541.95",2.161759225,0,2,Belize,0,53,509,52,348,DEN 2,116,5366,2015,348
347.74,0.034494653,0,2,Costa Rica,0,53,0,52,5002,"DEN 1,2,3",6,17394,2015,5002
15.22,0,0,6,Antigua and Barbuda,0,53,14,52,92,DEN,0,14,2015,92
11.32,0,0,4,Argentina,0,53,1208,52,42155,"DEN 1,4",0,4774,2015,42155
2.58,0,0,6,Bahamas,0,53,3,52,388,DEN,0,10,2015,388
134.36,0.255754476,0.256,6,Barbados,1,53,119,52,291,DEN 1,1,391,2015,291
0,,,6,Bermuda,0,53,0,52,70,  ,0,0,2015,70
245.02,0.318365232,,3,Bolivia,,53,,52,11025,"DEN 1,4",86,27013,2015,11025
312.12,0.970873786,0,6,Virgin Islands (UK),0,53,103,40,33,DEN,1,103,2015,33
,,,1,Canada,0,53,0,52,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,53,6,52,56,"DEN 2,3,4",0,40,2015,56
0.22,0,0,4,Chile,0,53,7,52,17924,DEN,0,40,2015,17924
194.72,1.473393887,0.161,3,Colombia,155,53,39475,52,49529,"DEN 1,2,3,4",1421,96444,2015,49529
15.03,0,0,5,Cuba,0,53,1691,52,11249,"DEN 3,4",0,1691,2015,11249
51.35,0,0,6,Dominica,0,53,11,52,74,DEN,0,38,2015,74
160.05,10.87517597,0.628,5,Dominican Republic,107,53,0,52,10652,"DEN 2,3,4",1854,17048,2015,10652
262.95,0.131248975,0.019,3,Ecuador,8,53,1437,52,16226,"DEN 1,2,3,4",56,42667,2015,16226
780.72,0.727540912,0.012,2,El Salvador,6,53,9998,52,6426,"DEN 1,2,3",365,50169,2015,6426
993.51,0,0,6,French Guiana,0,53,357,52,262,"DEN 1,2,4",0,2603,2015,262
22.52,0,0,6,Grenada,0,53,25,52,111,DEN,0,25,2015,111
42.77,0,0,6,Guadeloupe,0,53,40,52,470,DEN,0,201,2015,470
111.09,0.276885591,0.05,2,Guatemala,9,53,1228,52,16255,"DEN 1,2,3,4",50,18058,2015,16255
48.02,0,0,6,Guyana,0,53,388,52,808,DEN,0,388,2015,808
1.23,0,0,6,Haiti,0,53,13,52,10604,"DEN 1,2,3,4",0,130,2015,10604
532.22,2.368738011,0.011,2,Honduras,5,53,0,52,8424,DEN,1062,44834,2015,8424
3.13,0,0,6,Jamaica,0,53,14,52,2813,DEN 4,0,88,2015,2813
50.99,0,0,6,Martinique,0,53,25,52,406,DEN,0,207,2015,406
175.34,2.488239607,0.019,2,Mexico,42,53,26665,52,125236,"DEN 1,2,3,4",5464,219593,2015,125236
0,,,6,Montserrat,0,53,0,52,5,  ,0,0,2015,5
299.11,0,0,6,Aruba,0,53,206,52,112,DEN,0,335,2015,112
788.33,0.030409926,0.03,2,Nicaragua,15,53,4082,52,6257,"DEN 2,3",15,49326,2015,6257
83.93,0.179265013,0.12,2,Panama,4,53,1973,52,3988,"DEN 1,2,3",6,3347,2015,3988
976.14,0.018936083,0.007,4,Paraguay,5,53,5258,52,7033,"DEN 1,2,4",13,68652,2015,7033
115.01,0.343220694,0.114,3,Peru,41,53,32511,52,31161,"DEN 2,3",123,35837,2015,31161
50.73,0,0,5,Puerto Rico,0,53,57,52,3680,"DEN 1,2,3,4",0,1867,2015,3680
"4,755.56",0,0,6,Saint Barthelemy,0,53,29,52,9,DEN,0,428,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,53,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,53,2,52,16,DEN,0,8,2015,16
15.24,0,0,6,Saint Lucia,0,53,25,52,164,DEN 1,0,25,2015,164
"3,629.27",0,0,6,Saint Martin,0,53,61,49,41,DEN,0,1488,2015,41
12.62,0,0,6,Saint Vincent and the Grenadines,0,53,13,52,103,DEN,0,13,2015,103
2.74,0,0,6,Suriname,0,53,6,52,548,DEN,0,15,2015,548
125.24,0,0.178,6,Trinidad and Tobago,3,53,23,52,1347,DEN 1,0,1687,2015,1347
662,0,0,6,Turks and Caicos Islands,0,53,331,52,50,DEN,0,331,2015,50
0.23,0,0,1,United States of America,0,53,751,52,325128,DEN 1,0,751,2015,325128
0.38,0,0,4,Uruguay,0,53,0,52,3430,DEN,0,13,2015,3430
173.05,0.520756389,0.166,3,Venezuela,90,53,13837,52,31293,"DEN 1,2,3,4",282,54152,2015,31293
809.7,0.095148113,0.052,4,Brazil,863,53,500972,52,203657,"DEN 1,2,3,4",1569,1649008,2015,203657
0.23,0,0,1,North America,0,53,751,-,325128,  ,0,751,2015,325128
80.55,8.997379404,0.519,5,Latin Caribbean,107,53,1748,-,25581,  ,1854,20606,2015,25581
45.07,0.023320896,0.047,6,Non-Latin Caribbean,4,53,1818,-,19029,  ,2,8576,2015,19029
628.19,0.091843944,0.05,4,Southern Cone,868,53,507445,-,274199,  ,1582,1722487,2015,274199
237.35,1.735904354,0.02,2,Central America Ithsmus and Mexico,81,53,44455,-,171936,  ,7084,408087,2015,171936
183.94,0.768410819,0.115,3,Andean Subregion,294,53,87260,-,139234,  ,1968,256113,2015,139234
253.02,0.516837567,0.056,7,The Americas,1354,53,643477,-,955107,  ,12490,2416620,2015,955107
