Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
776.44,,,2,Belize,,33,238,33,348,DEN 2,,2702,2015,348
17.39,0,0,6,Antigua and Barbuda,0,33,6,28,92,DEN,0,16,2015,92
6.65,0,0,4,Argentina,0,33,246,33,42155,"DEN 1,4",0,2804,2015,42155
2.32,0,0,6,Bahamas,0,33,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,33,16,32,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,33,0,32,70,  ,0,0,2015,70
490.91,0,0,6,Virgin Islands (UK),0,33,75,32,33,DEN,0,162,2015,33
,,,1,Canada,0,33,0,33,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,33,2,32,56,"DEN 2,3,4",0,40,2015,56
0.04,0,0,4,Chile,0,33,7,9,17924,DEN,0,7,2015,17924
121.55,1.347153702,0.08,3,Colombia,48,33,0,33,49529,"DEN 1,2,3,4",811,60201,2015,49529
87.7,0.136767723,0,2,Costa Rica,0,33,0,33,5002,"DEN 1,2,3",6,4387,2015,5002
33.78,0,0,6,Dominica,0,33,2,24,74,DEN,0,25,2015,74
42.45,1.083591331,1.084,5,Dominican Republic,49,33,0,33,10652,"DEN 2,3,4",49,4522,2015,10652
248.77,0.116437508,0.012,3,Ecuador,5,33,414,31,16226,"DEN 1,2,3,4",47,40365,2015,16226
336.69,0.74875208,0.005,2,El Salvador,1,33,5265,33,6426,"DEN 1,2,3",162,21636,2015,6426
359.92,0,0,6,French Guiana,0,33,311,24,262,"DEN 1,2,4",0,943,2015,262
9.91,0,0,6,Grenada,0,33,11,32,111,DEN,0,11,2015,111
7.45,0,0,6,Guadeloupe,0,33,7,25,470,DEN,0,35,2015,470
68.99,0.124843945,0.036,2,Guatemala,4,33,491,33,16255,"DEN 1,2,3,4",14,11214,2015,16255
17.57,0,0,6,Guyana,0,33,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,33,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
430.1,1.954073747,0,2,Honduras,0,33,0,33,8424,DEN,708,36232,2015,8424
1.17,0,0,6,Jamaica,0,33,3,33,2813,DEN 4,0,33,2015,2813
7.39,0,0,6,Martinique,0,33,8,25,406,DEN,0,30,2015,406
78.86,2.036228876,0.011,2,Mexico,11,33,10434,33,125236,"DEN 1,2,3,4",2011,98761,2015,125236
0,,,6,Montserrat,0,33,0,32,5,  ,0,0,2015,5
353.48,0.013564227,0.014,2,Nicaragua,3,33,781,33,6257,"DEN 2,3",3,22117,2015,6257
31.97,0.078431373,0,2,Panama,0,33,775,32,3988,"DEN 1,2,3",1,1275,2015,3988
548.47,0.012962099,0.005,4,Paraguay,2,33,5289,33,7033,"DEN 1,2,4",5,38574,2015,7033
112.07,0.32929588,0.106,3,Peru,37,33,16857,33,31161,"DEN 2,3",115,34923,2015,31161
30.05,0,0,5,Puerto Rico,0,33,32,32,3680,"DEN 1,2,3,4",0,1106,2015,3680
88.89,0,0,6,Saint Barthelemy,0,33,8,25,9,DEN,0,8,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,33,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,33,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,33,9,32,164,DEN 1,0,13,2015,164
246.34,0,0,6,Saint Martin,0,33,42,25,41,DEN,0,101,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,33,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,33,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,33,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,33,96,24,50,DEN,0,96,2015,50
0.08,0,0,1,United States of America,0,33,247,33,325128,DEN,0,247,2015,325128
2.88,0,0,6,Virgin Islands (US),0,33,3,33,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,33,0,33,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,33,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
203.4,0.316610925,,3,Bolivia,,33,,33,11025,"DEN 1,4",71,22425,2015,11025
729.48,0.099957257,0.055,4,Brazil,817,33,409221,33,203657,"DEN 1,2,3,4",1485,1485635,2015,203657
,,,6,Aruba,,33,,-,112,  ,,,2015,112
,,,5,Cuba,,33,,-,11249,  ,,,2015,11249
0.08,0,0,1,North America,0,33,247,-,325128,  ,0,247,2015,325128
39.27,0.870646766,0.871,5,Latin Caribbean,49,33,32,-,14332,  ,49,5628,2015,25581
9.85,0,0,6,Non-Latin Caribbean,0,33,749,-,18917,  ,0,1864,2015,19029
556.9,0.09757567,0.054,4,Southern Cone,819,33,414763,-,274199,  ,1490,1527020,2015,274199
115.35,1.464774813,0.01,2,Central America Ithsmus and Mexico,19,33,17984,-,171936,  ,2905,198324,2015,171936
125.27,0.647861484,0.052,3,Andean Subregion,90,33,17271,-,139234,  ,1130,174420,2015,139234
202.12,0.292214481,0.051,7,The Americas,977,33,451046,-,943746,  ,5574,1907503,2015,955107
