Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
"1,008.33",,,2,Belize,,38,341,38,348,DEN 2,,3509,2015,348
17.39,0,0,6,Antigua and Barbuda,0,38,6,28,92,DEN,0,16,2015,92
7.34,0,0,4,Argentina,0,38,258,38,42155,"DEN 1,4",0,3096,2015,42155
2.32,0,0,6,Bahamas,0,38,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,38,16,32,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,38,0,32,70,  ,0,0,2015,70
207.11,0.328457563,,3,Bolivia,,38,,38,11025,"DEN 1,4",75,22834,2015,11025
490.91,0,0,6,Virgin Islands (UK),0,38,75,32,33,DEN,0,162,2015,33
,,,1,Canada,0,38,0,38,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,38,2,32,56,"DEN 2,3,4",0,40,2015,56
0.04,0,0,4,Chile,0,38,7,9,17924,DEN,0,7,2015,17924
136.05,1.297043809,0.074,3,Colombia,50,38,0,38,49529,"DEN 1,2,3,4",874,67384,2015,49529
133.13,0.090103619,0,2,Costa Rica,0,38,0,38,5002,"DEN 1,2,3",6,6659,2015,5002
33.78,0,0,6,Dominica,0,38,2,24,74,DEN,0,25,2015,74
63.35,1.229994072,1.23,5,Dominican Republic,83,38,0,38,10652,"DEN 2,3,4",83,6748,2015,10652
244.87,0.128360012,0.015,3,Ecuador,6,38,1274,37,16226,"DEN 1,2,3,4",51,39732,2015,16226
496.53,0.83680697,0.006,2,El Salvador,2,38,7762,38,6426,"DEN 1,2,3",267,31907,2015,6426
359.92,0,0,6,French Guiana,0,38,311,37,262,"DEN 1,2,4",0,943,2015,262
9.91,0,0,6,Grenada,0,38,11,32,111,DEN,0,11,2015,111
7.45,0,0,6,Guadeloupe,0,38,14,37,470,DEN,0,35,2015,470
75.55,0.13028255,0.041,2,Guatemala,5,38,468,35,16255,"DEN 1,2,3,4",16,12281,2015,16255
17.57,0,0,6,Guyana,0,38,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,38,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
458.1,2.049753822,0,2,Honduras,0,38,0,38,8424,DEN,791,38590,2015,8424
1.17,0,0,6,Jamaica,0,38,3,33,2813,DEN 4,0,33,2015,2813
7.39,0,0,6,Martinique,0,38,8,37,406,DEN,0,30,2015,406
111.76,2.050497978,0.014,2,Mexico,19,38,14935,38,125236,"DEN 1,2,3,4",2870,139966,2015,125236
0,,,6,Montserrat,0,38,0,32,5,  ,0,0,2015,5
421.7,0.015159554,0.015,2,Nicaragua,4,38,721,36,6257,"DEN 2,3",4,26386,2015,6257
41.12,0.12195122,0.061,2,Panama,1,38,801,37,3988,"DEN 1,2,3",2,1640,2015,3988
495.72,0.017209729,0.009,4,Paraguay,3,38,4499,37,7033,"DEN 1,2,4",6,34864,2015,7033
117.52,0.322219492,0.112,3,Peru,41,38,17901,38,31161,"DEN 2,3",118,36621,2015,31161
35.57,0,0,5,Puerto Rico,0,38,39,37,3680,"DEN 1,2,3,4",0,1309,2015,3680
88.89,0,0,6,Saint Barthelemy,0,38,8,37,9,DEN,0,8,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,38,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,38,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,38,9,32,164,DEN 1,0,13,2015,164
246.34,0,0,6,Saint Martin,0,38,61,37,41,DEN,0,101,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,38,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,38,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,38,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,38,96,24,50,DEN,0,96,2015,50
0.11,0,0,1,United States of America,0,38,364,38,325128,DEN,0,364,2015,325128
2.88,0,0,6,Virgin Islands (US),0,38,3,38,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,38,0,38,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,38,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
742.35,0.100473728,0.055,4,Brazil,838,38,409221,38,203657,"DEN 1,2,3,4",1519,1511838,2015,203657
,,,6,Aruba,,38,,-,112,  ,,,2015,112
,,,5,Cuba,,38,,-,11249,  ,,,2015,11249
0.11,0,0,1,North America,0,38,364,-,325128,  ,0,364,2015,325128
56.22,1.030160109,1.03,5,Latin Caribbean,83,38,39,-,14332,  ,83,8057,2015,25581
9.85,0,0,6,Non-Latin Caribbean,0,38,775,-,18917,  ,0,1864,2015,19029
565.21,0.098399476,0.054,4,Southern Cone,841,38,413985,-,274199,  ,1525,1549805,2015,274199
151.76,1.516068951,0.012,2,Central America Ithsmus and Mexico,31,38,25028,-,171936,  ,3956,260938,2015,171936
131.49,0.657646783,0.053,3,Andean Subregion,97,38,19175,-,139234,  ,1204,183077,2015,139234
212.36,0.337706857,0.052,7,The Americas,1052,38,459366,-,943746,  ,6768,2004105,2015,955107
