Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
35.92,,,2,Belize,,1,17,1,348,DEN 2,,125,2015,348
0.13,0,0,4,Argentina,0,1,0,1,42155,"DEN 1,4",0,55,2015,42155
5.6,0.114025086,0.061,4,Brazil,7,1,,1,203657,"DEN 1,2,3,4",13,11401,2015,203657
,,,1,Canada,0,1,0,1,0,  ,0,0,2015,0
2.97,0.475866757,0,3,Colombia,0,1,0,1,49529,"DEN 1,2,3,4",7,1471,2015,49529
3.46,0,0,2,Costa Rica,0,1,0,1,5002,"DEN 1,2,3",0,173,2015,5002
0.3,0,0,5,Dominican Republic,0,1,0,1,10652,"DEN 2,3,4",0,32,2015,10652
2.32,0,0,2,El Salvador,0,1,0,1,6426,"DEN 1,2,3",0,149,2015,6426
4.26,0,0,6,Guadeloupe,0,1,1,1,470,DEN,0,20,2015,470
11.51,4.432989691,0,2,Honduras,0,1,0,1,8424,DEN,43,970,2015,8424
0.43,1.111111111,0,2,Mexico,0,1,18,1,125236,DEN,6,540,2015,125236
11.52,2.635228849,0,2,Nicaragua,0,1,0,1,6257,"DEN 2,3",19,721,2015,6257
3.03,0,0,4,Paraguay,0,1,1,1,7033,"DEN 1,2,4",0,213,2015,7033
0.58,0,0,3,Peru,0,1,14,1,31161,"DEN 2,3",0,180,2015,31161
44.44,0,0,6,Saint Barthelemy,0,1,4,1,9,DEN,0,4,2015,9
17.07,0,0,6,Saint Martin,0,1,7,1,41,DEN,0,7,2015,41
0,,,1,United States of America,0,1,0,1,325128,  ,0,0,2015,325128
0,,,6,Virgin Islands (US),0,1,0,1,104,  ,0,0,2015,104
0,,,4,Uruguay,0,1,0,1,3430,  ,0,0,2015,3430
0.83,0,,3,Bolivia,,1,,1,11025,"DEN 1,4",0,91,2015,11025
,,,5,Puerto Rico,,1,,-,3680,  ,,,2015,3680
,,,6,Cayman Islands,,1,,-,56,  ,,,2015,56
,,,6,Dominica,,1,,-,74,  ,,,2015,74
,,,6,Bermuda,,1,,-,70,  ,,,2015,70
,,,6,Turks and Caicos Islands,,1,,-,50,  ,,,2015,50
,,,6,Aruba,,1,,-,112,  ,,,2015,112
,,,6,Jamaica,,1,,-,2813,  ,,,2015,2813
,,,4,Chile,,1,,-,17924,  ,,,2015,17924
,,,3,Venezuela,,1,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,1,,-,103,  ,,,2015,103
,,,6,Guyana,,1,,-,808,  ,,,2015,808
,,,3,Ecuador,,1,,-,16226,  ,,,2015,16226
,,,6,Haiti,,1,,-,10604,  ,,,2015,10604
,,,5,Cuba,,1,,-,11249,  ,,,2015,11249
,,,2,Guatemala,,1,,-,16255,  ,,,2015,16255
,,,6,Saint Lucia,,1,,-,164,  ,,,2015,164
,,,6,Antigua and Barbuda,,1,,-,92,  ,,,2015,92
,,,6,Barbados,,1,,-,291,  ,,,2015,291
,,,6,Anguilla,,1,,-,16,  ,,,2015,16
,,,2,Panama,,1,,-,3988,  ,,,2015,3988
,,,6,French Guiana,,1,,-,262,  ,,,2015,262
,,,6,Bahamas,,1,,-,388,  ,,,2015,388
,,,6,Trinidad and Tobago,,1,,-,1347,  ,,,2015,1347
,,,6,Montserrat,,1,,-,5,  ,,,2015,5
,,,6,Saint Kitts and Nevis,,1,,-,52,  ,,,2015,52
,,,6,Suriname,,1,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,1,,-,33,  ,,,2015,33
,,,6,Martinique,,1,,-,406,  ,,,2015,406
,,,6,Grenada,,1,,-,111,  ,,,2015,111
0,,,1,North America,0,1,0,-,325128,  ,0,0,2015,325128
0.3,0,0,5,Latin Caribbean,0,1,0,-,10652,  ,0,32,2015,25581
4.97,0,0,6,Non-Latin Caribbean,0,1,12,-,624,  ,0,31,2015,19029
4.55,0.11140629,0.06,4,Southern Cone,7,1,1,-,256275,  ,13,11669,2015,274199
1.77,2.539208364,0,2,Central America Ithsmus and Mexico,0,1,35,-,151693,  ,68,2678,2015,171936
1.9,0.401836969,0,3,Andean Subregion,0,1,14,-,91715,  ,7,1742,2015,139234
1.93,0.54482417,0.043,7,The Americas,7,1,62,-,836087,  ,88,16152,2015,955107
