Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
917.24,,,2,Belize,,36,302,36,348,DEN 2,,3192,2015,348
17.39,0,0,6,Antigua and Barbuda,0,36,6,28,92,DEN,0,16,2015,92
7.2,0,0,4,Argentina,0,36,258,36,42155,"DEN 1,4",0,3034,2015,42155
2.32,0,0,6,Bahamas,0,36,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,36,16,32,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,36,0,32,70,  ,0,0,2015,70
490.91,0,0,6,Virgin Islands (UK),0,36,75,32,33,DEN,0,162,2015,33
,,,1,Canada,0,36,0,36,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,36,2,32,56,"DEN 2,3,4",0,40,2015,56
0.04,0,0,4,Chile,0,36,7,9,17924,DEN,0,7,2015,17924
129.42,1.310411532,0.078,3,Colombia,50,36,0,36,49529,"DEN 1,2,3,4",840,64102,2015,49529
114.01,0.105207785,0,2,Costa Rica,0,36,0,36,5002,"DEN 1,2,3",6,5703,2015,5002
33.78,0,0,6,Dominica,0,36,2,24,74,DEN,0,25,2015,74
250.62,0.125414976,0.015,3,Ecuador,6,36,414,35,16226,"DEN 1,2,3,4",51,40665,2015,16226
438.2,0.841649206,0.004,2,El Salvador,1,36,7099,36,6426,"DEN 1,2,3",237,28159,2015,6426
359.92,0,0,6,French Guiana,0,36,311,36,262,"DEN 1,2,4",0,943,2015,262
9.91,0,0,6,Grenada,0,36,11,32,111,DEN,0,11,2015,111
7.45,0,0,6,Guadeloupe,0,36,14,36,470,DEN,0,35,2015,470
75.55,0.13028255,0.041,2,Guatemala,5,36,468,35,16255,"DEN 1,2,3,4",16,12281,2015,16255
17.57,0,0,6,Guyana,0,36,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,36,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
449.62,1.99334671,0,2,Honduras,0,36,0,36,8424,DEN,755,37876,2015,8424
1.17,0,0,6,Jamaica,0,36,3,33,2813,DEN 4,0,33,2015,2813
7.39,0,0,6,Martinique,0,36,8,36,406,DEN,0,30,2015,406
99.97,2.07349899,0.012,2,Mexico,15,36,13454,36,125236,"DEN 1,2,3,4",2596,125199,2015,125236
0,,,6,Montserrat,0,36,0,32,5,  ,0,0,2015,5
421.7,0.015159554,0.015,2,Nicaragua,4,36,721,36,6257,"DEN 2,3",4,26386,2015,6257
40.62,0.12345679,0.062,2,Panama,1,36,801,36,3988,"DEN 1,2,3",2,1620,2015,3988
554.2,0.015393694,0.008,4,Paraguay,3,36,4456,35,7033,"DEN 1,2,4",6,38977,2015,7033
115.84,0.318586032,0.111,3,Peru,40,36,17650,36,31161,"DEN 2,3",115,36097,2015,31161
32.85,0,0,5,Puerto Rico,0,36,30,35,3680,"DEN 1,2,3,4",0,1209,2015,3680
88.89,0,0,6,Saint Barthelemy,0,36,8,35,9,DEN,0,8,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,36,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,36,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,36,9,32,164,DEN 1,0,13,2015,164
246.34,0,0,6,Saint Martin,0,36,61,36,41,DEN,0,101,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,36,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,36,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,36,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,36,96,24,50,DEN,0,96,2015,50
0.1,0,0,1,United States of America,0,36,323,36,325128,DEN,0,323,2015,325128
2.88,0,0,6,Virgin Islands (US),0,36,3,36,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,36,0,36,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,36,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
205.31,0.331345262,,3,Bolivia,,36,,36,11025,"DEN 1,4",75,22635,2015,11025
53.6,1.1558669,1.156,5,Dominican Republic,66,36,0,36,10652,"DEN 2,3,4",66,5710,2015,10652
737.08,0.100126107,0.055,4,Brazil,829,36,409221,36,203657,"DEN 1,2,3,4",1503,1501107,2015,203657
,,,6,Aruba,,36,,-,112,  ,,,2015,112
,,,5,Cuba,,36,,-,11249,  ,,,2015,11249
0.1,0,0,1,North America,0,36,323,-,325128,  ,0,323,2015,325128
48.28,0.953895072,0.954,5,Latin Caribbean,66,36,30,-,14332,  ,66,6919,2015,25581
9.85,0,0,6,Non-Latin Caribbean,0,36,775,-,18917,  ,0,1864,2015,19029
562.78,0.097788578,0.054,4,Southern Cone,832,36,413942,-,274199,  ,1509,1543125,2015,274199
139.83,1.50405963,0.011,2,Central America Ithsmus and Mexico,26,36,22845,-,171936,  ,3616,240416,2015,171936
129.28,0.648315325,0.053,3,Andean Subregion,96,36,18064,-,139234,  ,1167,180005,2015,139234
209.02,0.322307229,0.052,7,The Americas,1020,36,455979,-,943746,  ,6358,1972652,2015,955107
