Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
54.31,,,2,Belize,,2,22,2,348,DEN 2,,189,2015,348
0.13,0,0,4,Argentina,0,2,0,1,42155,"DEN 1,4",0,55,2015,42155
0.77,0,0,6,Bahamas,0,2,0,2,388,DEN,0,3,2015,388
13.05,0.176811376,0.087,4,Brazil,23,2,,2,203657,"DEN 1,2,3,4",47,26582,2015,203657
,,,1,Canada,0,2,0,2,0,  ,0,0,2015,0
2.97,0.475866757,0,3,Colombia,0,2,0,1,49529,"DEN 1,2,3,4",7,1471,2015,49529
5.66,0,0,2,Costa Rica,0,2,0,2,5002,"DEN 1,2,3",0,283,2015,5002
1.02,0,0,5,Dominican Republic,0,2,0,2,10652,"DEN 2,3,4",0,109,2015,10652
5.14,18.18181818,0,2,El Salvador,0,2,0,2,6426,"DEN 1,2,3",60,330,2015,6426
4.26,0,0,6,Guadeloupe,0,2,1,2,470,DEN,0,20,2015,470
1.82,0,0,2,Guatemala,0,2,0,2,16255,"DEN 1,2,3,4",0,296,2015,16255
22.95,2.224521469,0,2,Honduras,0,2,0,2,8424,DEN,43,1933,2015,8424
7.39,0,0,6,Martinique,0,2,30,2,406,DEN,0,30,2015,406
1.14,3.212290503,0,2,Mexico,0,2,155,2,125236,"DEN 1,2,3,4",46,1432,2015,125236
22.02,0,0,2,Nicaragua,0,2,29,2,6257,"DEN 2,3",0,1378,2015,6257
8.55,0,0,4,Paraguay,0,2,3,2,7033,"DEN 1,2,4",0,601,2015,7033
1.8,0,0,3,Peru,0,2,100,2,31161,"DEN 2,3",0,560,2015,31161
88.89,0,0,6,Saint Barthelemy,0,2,8,2,9,DEN,0,8,2015,9
63.41,0,0,6,Saint Martin,0,2,26,2,41,DEN,0,26,2015,41
0,,,1,United States of America,0,2,0,2,325128,  ,0,0,2015,325128
0,,,6,Virgin Islands (US),0,2,0,2,104,  ,0,0,2015,104
0,,,4,Uruguay,0,2,0,2,3430,  ,0,0,2015,3430
1.84,0.492610837,,3,Bolivia,,2,,2,11025,"DEN 1,4",1,203,2015,11025
,,,5,Puerto Rico,,2,,-,3680,  ,,,2015,3680
,,,6,Cayman Islands,,2,,-,56,  ,,,2015,56
,,,6,Dominica,,2,,-,74,  ,,,2015,74
,,,6,Bermuda,,2,,-,70,  ,,,2015,70
,,,6,Turks and Caicos Islands,,2,,-,50,  ,,,2015,50
,,,6,Aruba,,2,,-,112,  ,,,2015,112
,,,6,Jamaica,,2,,-,2813,  ,,,2015,2813
,,,4,Chile,,2,,-,17924,  ,,,2015,17924
,,,3,Venezuela,,2,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,2,,-,103,  ,,,2015,103
,,,6,Guyana,,2,,-,808,  ,,,2015,808
,,,3,Ecuador,,2,,-,16226,  ,,,2015,16226
,,,6,Haiti,,2,,-,10604,  ,,,2015,10604
,,,5,Cuba,,2,,-,11249,  ,,,2015,11249
,,,6,Saint Lucia,,2,,-,164,  ,,,2015,164
,,,6,Antigua and Barbuda,,2,,-,92,  ,,,2015,92
,,,6,Barbados,,2,,-,291,  ,,,2015,291
,,,6,Anguilla,,2,,-,16,  ,,,2015,16
,,,2,Panama,,2,,-,3988,  ,,,2015,3988
,,,6,French Guiana,,2,,-,262,  ,,,2015,262
,,,6,Trinidad and Tobago,,2,,-,1347,  ,,,2015,1347
,,,6,Montserrat,,2,,-,5,  ,,,2015,5
,,,6,Saint Kitts and Nevis,,2,,-,52,  ,,,2015,52
,,,6,Suriname,,2,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,2,,-,33,  ,,,2015,33
,,,6,Grenada,,2,,-,111,  ,,,2015,111
0,,,1,North America,0,2,0,-,325128,  ,0,0,2015,325128
1.02,0,0,5,Latin Caribbean,0,2,0,-,10652,  ,0,109,2015,25581
6.14,0,0,6,Non-Latin Caribbean,0,2,65,-,1418,  ,0,87,2015,19029
10.63,0.172553051,0.084,4,Southern Cone,23,2,3,-,256275,  ,47,27238,2015,274199
3.48,2.550933059,0,2,Central America Ithsmus and Mexico,0,2,206,-,167948,  ,149,5841,2015,171936
2.44,0.358102059,0,3,Andean Subregion,0,2,100,-,91715,  ,8,2234,2015,139234
4.16,0.574502239,0.065,7,The Americas,23,2,374,-,853136,  ,204,35509,2015,955107
