Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
193.1,,,2,Belize,,10,51,10,348,DEN 2,,672,2015,348
0,,,6,Antigua and Barbuda,0,10,0,4,92,  ,0,0,2015,92
1.42,0,0,4,Argentina,0,10,30,10,42155,"DEN 1,4",0,599,2015,42155
0.77,0,0,6,Bahamas,0,10,0,2,388,DEN,0,3,2015,388
0,,,6,Bermuda,0,10,0,4,70,  ,0,0,2015,70
23.76,1.030534351,,3,Bolivia,,10,,10,11025,"DEN 1,4",27,2620,2015,11025
210.36,0.110174061,0.068,4,Brazil,290,10,5248,10,203657,"DEN 1,2,3,4",472,428413,2015,203657
,,,1,Canada,0,10,0,10,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,10,0,4,56,"DEN 2,3,4",0,5,2015,56
0.04,0,0,4,Chile,0,10,7,9,17924,DEN,0,7,2015,17924
44.7,1.418247516,0,3,Colombia,0,10,0,10,49529,"DEN 1,2,3,4",314,22140,2015,49529
15.79,0,0,2,Costa Rica,0,10,0,10,5002,"DEN 1,2,3",0,790,2015,5002
13.51,0,0,6,Dominica,0,10,2,5,74,DEN,0,10,2015,74
7.58,0,0.991,5,Dominican Republic,8,10,0,10,10652,"DEN 2,3,4",0,807,2015,10652
14.47,0.212947189,0,3,Ecuador,0,10,0,10,16226,"DEN 1,2,3,4",5,2348,2015,16226
29.57,0.526315789,0,2,El Salvador,0,10,262,10,6426,"DEN 1,2,3",10,1900,2015,6426
314.12,0,0,6,French Guiana,0,10,92,10,262,"DEN 1,2,4",0,823,2015,262
7.45,0,0,6,Guadeloupe,0,10,3,8,470,DEN,0,35,2015,470
11.9,0.103412616,0.103,2,Guatemala,2,10,20,10,16255,"DEN 1,2,3,4",2,1934,2015,16255
95,3.661127077,0,2,Honduras,0,10,0,10,8424,DEN,293,8003,2015,8424
0.53,0,0,6,Jamaica,0,10,0,8,2813,DEN 4,0,15,2015,2813
7.39,0,0,6,Martinique,0,10,3,8,406,DEN,0,30,2015,406
8.56,3.729951511,0,2,Mexico,0,10,1669,10,125236,"DEN 1,2,3,4",400,10724,2015,125236
104,0,0,2,Nicaragua,0,10,91,10,6257,"DEN 2,3",0,6507,2015,6257
8.83,0.284090909,0,2,Panama,0,10,0,9,3988,"DEN 1,2,3",1,352,2015,3988
135.35,0,0,4,Paraguay,0,10,573,10,7033,"DEN 1,2,4",0,9519,2015,7033
15.62,0.349362926,0.062,3,Peru,3,10,2143,10,31161,"DEN 2,3",17,4866,2015,31161
11.77,0,0,5,Puerto Rico,0,10,13,10,3680,"DEN 1,2,3,4",0,433,2015,3680
88.89,0,0,6,Saint Barthelemy,0,10,8,7,9,DEN,0,8,2015,9
5.77,0,0,6,Saint Kitts and Nevis,0,10,0,5,52,DEN,0,3,2015,52
18.75,0,0,6,Anguilla,0,10,0,4,16,DEN,0,3,2015,16
246.34,0,0,6,Saint Martin,0,10,38,8,41,DEN,0,101,2015,41
2.08,0,0,6,Trinidad and Tobago,0,10,1,4,1347,DEN 1,0,28,2015,1347
0,,,6,Turks and Caicos Islands,0,10,0,4,50,  ,0,0,2015,50
0.01,0,0,1,United States of America,0,10,25,10,325128,DEN,0,25,2015,325128
0,,,6,Virgin Islands (US),0,10,0,10,104,  ,0,0,2015,104
0,,,4,Uruguay,0,10,0,10,3430,  ,0,0,2015,3430
,,,6,Aruba,,10,,-,112,  ,,,2015,112
,,,3,Venezuela,,10,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,10,,-,103,  ,,,2015,103
,,,6,Guyana,,10,,-,808,  ,,,2015,808
,,,6,Haiti,,10,,-,10604,  ,,,2015,10604
,,,5,Cuba,,10,,-,11249,  ,,,2015,11249
,,,6,Saint Lucia,,10,,-,164,  ,,,2015,164
,,,6,Barbados,,10,,-,291,  ,,,2015,291
,,,6,Montserrat,,10,,-,5,  ,,,2015,5
,,,6,Suriname,,10,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,10,,-,33,  ,,,2015,33
,,,6,Grenada,,10,,-,111,  ,,,2015,111
0.01,0,0,1,North America,0,10,25,-,325128,  ,0,25,2015,325128
8.65,0,0.645,5,Latin Caribbean,8,10,13,-,14332,  ,0,1240,2015,25581
17.02,0,0,6,Non-Latin Caribbean,0,10,147,-,6250,  ,0,1064,2015,19029
159.93,0.107630354,0.066,4,Southern Cone,290,10,5858,-,274199,  ,472,438538,2015,274199
17.96,2.286121365,0.006,2,Central America Ithsmus and Mexico,2,10,2093,-,171936,  ,706,30882,2015,171936
29.62,1.135297429,0.009,3,Andean Subregion,3,10,2143,-,107941,  ,363,31974,2015,139234
55.98,0.305922104,0.06,7,The Americas,303,10,10279,-,899786,  ,1541,503723,2015,955107
