Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
73.28,,,2,Belize,,3,23,3,348,DEN 2,,255,2015,348
0.22,0,0,4,Argentina,0,3,3,3,42155,"DEN 1,4",0,94,2015,42155
0.77,0,0,6,Bahamas,0,3,0,2,388,DEN,0,3,2015,388
24.48,0.160458912,0.1,4,Brazil,50,3,5248,3,203657,"DEN 1,2,3,4",80,49857,2015,203657
,,,1,Canada,0,3,0,3,0,  ,0,0,2015,0
13.83,1.270072993,0,3,Colombia,0,3,0,3,49529,"DEN 1,2,3,4",87,6850,2015,49529
7.76,0,0,2,Costa Rica,0,3,0,3,5002,"DEN 1,2,3",0,388,2015,5002
1.83,0,0,5,Dominican Republic,0,3,0,3,10652,"DEN 2,3,4",0,195,2015,10652
15.72,0,0,2,El Salvador,0,3,26,3,6426,"DEN 1,2,3",0,1010,2015,6426
7.45,0,0,6,Guadeloupe,0,3,1,3,470,DEN,0,35,2015,470
1.82,0,0,2,Guatemala,0,3,0,2,16255,"DEN 1,2,3,4",0,296,2015,16255
34.18,4.133379646,0,2,Honduras,0,3,0,3,8424,DEN,119,2879,2015,8424
10.34,0,0,6,Martinique,0,3,3,3,406,DEN,0,42,2015,406
2.05,4.012465914,0,2,Mexico,0,3,356,3,125236,"DEN 1,2,3,4",103,2567,2015,125236
22.02,0,0,2,Nicaragua,0,3,29,2,6257,"DEN 2,3",0,1378,2015,6257
11.92,0,0,4,Paraguay,0,3,10,3,7033,"DEN 1,2,4",0,838,2015,7033
3.12,0,0,3,Peru,0,3,100,3,31161,"DEN 2,3",0,971,2015,31161
4.18,0,0,5,Puerto Rico,0,3,0,3,3680,"DEN 1,2,3,4",0,154,2015,3680
88.89,0,0,6,Saint Barthelemy,0,3,8,3,9,DEN,0,8,2015,9
90.24,0,0,6,Saint Martin,0,3,37,3,41,DEN,0,37,2015,41
0,,,1,United States of America,0,3,0,3,325128,  ,0,0,2015,325128
0,,,6,Virgin Islands (US),0,3,0,3,104,  ,0,0,2015,104
0,,,4,Uruguay,0,3,0,3,3430,  ,0,0,2015,3430
2.91,0.934579439,,3,Bolivia,,3,,3,11025,"DEN 1,4",3,321,2015,11025
,,,6,Cayman Islands,,3,,-,56,  ,,,2015,56
,,,6,Dominica,,3,,-,74,  ,,,2015,74
,,,6,Bermuda,,3,,-,70,  ,,,2015,70
,,,6,Turks and Caicos Islands,,3,,-,50,  ,,,2015,50
,,,6,Aruba,,3,,-,112,  ,,,2015,112
,,,6,Jamaica,,3,,-,2813,  ,,,2015,2813
,,,4,Chile,,3,,-,17924,  ,,,2015,17924
,,,3,Venezuela,,3,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,3,,-,103,  ,,,2015,103
,,,6,Guyana,,3,,-,808,  ,,,2015,808
,,,3,Ecuador,,3,,-,16226,  ,,,2015,16226
,,,6,Haiti,,3,,-,10604,  ,,,2015,10604
,,,5,Cuba,,3,,-,11249,  ,,,2015,11249
,,,6,Saint Lucia,,3,,-,164,  ,,,2015,164
,,,6,Antigua and Barbuda,,3,,-,92,  ,,,2015,92
,,,6,Barbados,,3,,-,291,  ,,,2015,291
,,,6,Anguilla,,3,,-,16,  ,,,2015,16
,,,2,Panama,,3,,-,3988,  ,,,2015,3988
,,,6,French Guiana,,3,,-,262,  ,,,2015,262
,,,6,Trinidad and Tobago,,3,,-,1347,  ,,,2015,1347
,,,6,Montserrat,,3,,-,5,  ,,,2015,5
,,,6,Saint Kitts and Nevis,,3,,-,52,  ,,,2015,52
,,,6,Suriname,,3,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,3,,-,33,  ,,,2015,33
,,,6,Grenada,,3,,-,111,  ,,,2015,111
0,,,1,North America,0,3,0,-,325128,  ,0,0,2015,325128
2.44,0,0,5,Latin Caribbean,0,3,0,-,14332,  ,0,349,2015,25581
8.82,0,0,6,Non-Latin Caribbean,0,3,49,-,1418,  ,0,125,2015,19029
19.82,0.157514422,0.098,4,Southern Cone,50,3,5261,-,256275,  ,80,50789,2015,274199
5.22,2.53049128,0,2,Central America Ithsmus and Mexico,0,3,434,-,167948,  ,222,8773,2015,171936
8.88,1.105379514,0,3,Andean Subregion,0,3,100,-,91715,  ,90,8142,2015,139234
7.96,0.574965531,0.073,7,The Americas,50,3,5844,-,856816,  ,392,68178,2015,955107
