Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
739.94,,0,2,Belize,0,32,227,32,348,DEN 2,,2575,2015,348
17.39,0,0,6,Antigua and Barbuda,0,32,6,28,92,DEN,0,16,2015,92
6.62,0,0,4,Argentina,0,32,246,32,42155,"DEN 1,4",0,2791,2015,42155
2.32,0,0,6,Bahamas,0,32,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,32,16,32,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,32,0,32,70,  ,0,0,2015,70
490.91,0,0,6,Virgin Islands (UK),0,32,75,32,33,DEN,0,162,2015,33
,,,1,Canada,0,32,0,32,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,32,2,32,56,"DEN 2,3,4",0,40,2015,56
0.04,0,0,4,Chile,0,32,7,9,17924,DEN,0,7,2015,17924
120.99,1.346660882,0.073,3,Colombia,44,32,0,32,49529,"DEN 1,2,3,4",807,59926,2015,49529
79.25,0.15136226,0,2,Costa Rica,0,32,0,32,5002,"DEN 1,2,3",6,3964,2015,5002
33.78,0,0,6,Dominica,0,32,2,24,74,DEN,0,25,2015,74
38.88,1.134991548,1.135,5,Dominican Republic,47,32,0,32,10652,"DEN 2,3,4",47,4141,2015,10652
248.77,0.116437508,0.012,3,Ecuador,5,32,414,31,16226,"DEN 1,2,3,4",47,40365,2015,16226
300.98,0.734191614,0.005,2,El Salvador,1,32,4634,32,6426,"DEN 1,2,3",142,19341,2015,6426
359.92,0,0,6,French Guiana,0,32,311,24,262,"DEN 1,2,4",0,943,2015,262
9.91,0,0,6,Grenada,0,32,11,32,111,DEN,0,11,2015,111
7.45,0,0,6,Guadeloupe,0,32,7,25,470,DEN,0,35,2015,470
63.24,0.107003891,0.039,2,Guatemala,4,32,421,32,16255,"DEN 1,2,3,4",11,10280,2015,16255
17.57,0,0,6,Guyana,0,32,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,32,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
420.9,1.97140198,0,2,Honduras,0,32,0,32,8424,DEN,699,35457,2015,8424
1.03,0,0,6,Jamaica,0,32,3,27,2813,DEN 4,0,29,2015,2813
7.39,0,0,6,Martinique,0,32,8,25,406,DEN,0,30,2015,406
72.36,2.087678065,0.012,2,Mexico,11,32,9737,32,125236,"DEN 1,2,3,4",1892,90627,2015,125236
0,,,6,Montserrat,0,32,0,32,5,  ,0,0,2015,5
328.98,0.009716284,0.01,2,Nicaragua,2,32,658,32,6257,"DEN 2,3",2,20584,2015,6257
31.97,0.078431373,0,2,Panama,0,32,775,32,3988,"DEN 1,2,3",1,1275,2015,3988
522.78,0.013599151,0.005,4,Paraguay,2,32,3736,27,7033,"DEN 1,2,4",5,36767,2015,7033
30.05,0,0,5,Puerto Rico,0,32,32,32,3680,"DEN 1,2,3,4",0,1106,2015,3680
88.89,0,0,6,Saint Barthelemy,0,32,8,25,9,DEN,0,8,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,32,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,32,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,32,9,32,164,DEN 1,0,13,2015,164
246.34,0,0,6,Saint Martin,0,32,42,25,41,DEN,0,101,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,32,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,32,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,32,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,32,96,24,50,DEN,0,96,2015,50
0.08,0,0,1,United States of America,0,32,247,32,325128,DEN,0,247,2015,325128
2.88,0,0,6,Virgin Islands (US),0,32,3,32,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,32,0,32,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,32,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
202.83,0.313031035,,3,Bolivia,,32,,32,11025,"DEN 1,4",70,22362,2015,11025
111.43,0.325423338,0.107,3,Peru,37,32,16386,32,31161,"DEN 2,3",113,34724,2015,31161
726.69,0.100070948,0.055,4,Brazil,814,32,409221,32,203657,"DEN 1,2,3,4",1481,1479950,2015,203657
,,,6,Aruba,,32,,-,112,  ,,,2015,112
,,,5,Cuba,,32,,-,11249,  ,,,2015,11249
0.08,0,0,1,North America,0,32,247,-,325128,  ,0,247,2015,325128
36.61,0.895749952,0.896,5,Latin Caribbean,47,32,32,-,14332,  ,47,5247,2015,25581
9.83,0,0,6,Non-Latin Caribbean,0,32,749,-,18917,  ,0,1860,2015,19029
554.17,0.097794362,0.054,4,Southern Cone,816,32,413210,-,274199,  ,1486,1519515,2015,274199
107.08,1.495358576,0.01,2,Central America Ithsmus and Mexico,18,32,16452,-,171936,  ,2753,184103,2015,171936
124.89,0.645836568,0.049,3,Andean Subregion,86,32,16800,-,139234,  ,1123,173883,2015,139234
199.72,0.286971677,0.051,7,The Americas,967,32,447490,-,943746,  ,5409,1884855,2015,955107
