Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
404.02,,,2,Belize,,22,134,22,348,DEN 2,,1406,2015,348
15.22,0,0,6,Antigua and Barbuda,0,22,6,20,92,DEN,0,14,2015,92
5.9,0,0,4,Argentina,0,22,379,22,42155,"DEN 1,4",0,2486,2015,42155
1.29,0,0,6,Bahamas,0,22,1,12,388,DEN,0,5,2015,388
33.33,0,0,6,Barbados,0,22,16,20,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,22,0,20,70,  ,0,0,2015,70
663.69,0.099064107,0.055,4,Brazil,737,22,5248,22,203657,"DEN 1,2,3,4",1339,1351650,2015,203657
118.18,0,0,6,Virgin Islands (UK),0,22,27,20,33,DEN,0,39,2015,33
,,,1,Canada,0,22,0,22,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,22,0,4,56,"DEN 2,3,4",0,5,2015,56
0.04,0,0,4,Chile,0,22,7,9,17924,DEN,0,7,2015,17924
88.93,1.334998297,0.064,3,Colombia,28,22,0,22,49529,"DEN 1,2,3,4",588,44045,2015,49529
28.81,0,0,2,Costa Rica,0,22,0,22,5002,"DEN 1,2,3",0,1441,2015,5002
13.51,0,0,6,Dominica,0,22,2,5,74,DEN,0,10,2015,74
19.06,1.280788177,1.281,5,Dominican Republic,26,22,0,22,10652,"DEN 2,3,4",26,2030,2015,10652
70.22,0.105318589,0.018,3,Ecuador,2,22,414,17,16226,"DEN 1,2,3,4",12,11394,2015,16226
89.92,0.46728972,0,2,El Salvador,0,22,963,22,6426,"DEN 1,2,3",27,5778,2015,6426
359.92,0,0,6,French Guiana,0,22,234,13,262,"DEN 1,2,4",0,943,2015,262
6.31,0,0,6,Grenada,0,22,7,20,111,DEN,0,7,2015,111
7.45,0,0,6,Guadeloupe,0,22,5,13,470,DEN,0,35,2015,470
24.74,0.099453008,0.075,2,Guatemala,3,22,150,21,16255,"DEN 1,2,3,4",4,4022,2015,16255
0.53,0,0,6,Haiti,0,22,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
243.01,2.652532851,0,2,Honduras,0,22,0,22,8424,DEN,543,20471,2015,8424
0.78,0,0,6,Jamaica,0,22,2,20,2813,DEN 4,0,22,2015,2813
7.39,0,0,6,Martinique,0,22,5,13,406,DEN,0,30,2015,406
26.89,2.76796056,0,2,Mexico,0,22,4458,22,125236,"DEN 1,2,3,4",932,33671,2015,125236
178.46,0,0,2,Nicaragua,0,22,160,22,6257,"DEN 2,3",0,11166,2015,6257
13.49,0,0,2,Panama,0,22,358,22,3988,"DEN 1,2,3",0,538,2015,3988
466.46,0,0,4,Paraguay,0,22,4059,21,7033,"DEN 1,2,4",0,32806,2015,7033
73.38,0.297384763,0.101,3,Peru,23,22,9714,22,31161,"DEN 2,3",68,22866,2015,31161
22.12,0,0,5,Puerto Rico,0,22,32,22,3680,"DEN 1,2,3,4",0,814,2015,3680
88.89,0,0,6,Saint Barthelemy,0,22,8,13,9,DEN,0,8,2015,9
5.77,0,0,6,Saint Kitts and Nevis,0,22,0,20,52,DEN,0,3,2015,52
50,0,0,6,Anguilla,0,22,2,20,16,DEN,0,8,2015,16
4.27,0,0,6,Saint Lucia,0,22,4,11,164,DEN 1,0,7,2015,164
246.34,0,0,6,Saint Martin,0,22,42,13,41,DEN,0,101,2015,41
0.36,0,0,6,Suriname,0,22,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,22,1,4,1347,DEN 1,0,28,2015,1347
132,0,0,6,Turks and Caicos Islands,0,22,66,20,50,DEN,0,66,2015,50
0.02,0,0,1,United States of America,0,22,73,22,325128,DEN,0,73,2015,325128
2.88,0,0,6,Virgin Islands (US),0,22,3,22,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,22,0,22,3430,  ,0,0,2015,3430
180.58,0.336531217,,3,Bolivia,,22,,22,11025,"DEN 1,4",67,19909,2015,11025
,,,6,Aruba,,22,,-,112,  ,,,2015,112
,,,3,Venezuela,,22,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,22,,-,103,  ,,,2015,103
,,,6,Guyana,,22,,-,808,  ,,,2015,808
,,,5,Cuba,,22,,-,11249,  ,,,2015,11249
,,,6,Montserrat,,22,,-,5,  ,,,2015,5
0.02,0,0,1,North America,0,22,73,-,325128,  ,0,73,2015,325128
19.84,0.914205345,0.914,5,Latin Caribbean,26,22,32,-,14332,  ,26,2844,2015,25581
8.27,0,0,6,Non-Latin Caribbean,0,22,433,-,18001,  ,0,1489,2015,19029
505.82,0.096542843,0.053,4,Southern Cone,737,22,9693,-,274199,  ,1339,1386949,2015,274199
45.65,1.918642427,0.004,2,Central America Ithsmus and Mexico,3,22,6223,-,171936,  ,1506,78493,2015,171936
90.99,0.748365813,0.054,3,Andean Subregion,53,22,10128,-,107941,  ,735,98214,2015,139234
172.02,0.229965397,0.052,7,The Americas,819,22,26582,-,911537,  ,3606,1568062,2015,955107
