Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
2.88,0,0,6,Virgin Islands (US),0,51,3,51,104,DEN,0,3,2015,104
"1,520.40",,,2,Belize,,51,496,51,348,DEN 2,,5291,2015,348
338.5,0.035435861,0,2,Costa Rica,0,51,0,51,5002,"DEN 1,2,3",6,16932,2015,5002
17.39,0,0,6,Antigua and Barbuda,0,51,6,28,92,DEN,0,16,2015,92
8.81,0,0,4,Argentina,0,51,354,51,42155,"DEN 1,4",0,3712,2015,42155
2.32,0,0,6,Bahamas,0,51,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,51,16,32,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,51,0,32,70,  ,0,0,2015,70
312.12,0.970873786,0,6,Virgin Islands (UK),0,51,103,40,33,DEN,1,103,2015,33
,,,1,Canada,0,51,0,51,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,51,2,32,56,"DEN 2,3,4",0,40,2015,56
0.04,0,0,4,Chile,0,51,7,9,17924,DEN,0,7,2015,17924
187.35,1.424645724,0.074,3,Colombia,69,51,0,51,49529,"DEN 1,2,3,4",1322,92795,2015,49529
14.59,0,0,5,Cuba,0,51,0,51,11249,"DEN 3,4",0,1641,2015,11249
33.78,0,0,6,Dominica,0,51,2,24,74,DEN,0,25,2015,74
155.01,0.62378876,0.624,5,Dominican Republic,103,51,0,51,10652,"DEN 2,3,4",103,16512,2015,10652
261.96,0.131749206,0.019,3,Ecuador,8,51,1413,51,16226,"DEN 1,2,3,4",56,42505,2015,16226
993.51,0,0,6,French Guiana,0,51,311,49,262,"DEN 1,2,4",0,2603,2015,262
9.91,0,0,6,Grenada,0,51,11,32,111,DEN,0,11,2015,111
42.77,0,0,6,Guadeloupe,0,51,14,49,470,DEN,0,201,2015,470
98.42,0.243780473,0.056,2,Guatemala,9,51,1228,48,16255,"DEN 1,2,3,4",39,15998,2015,16255
17.57,0,0,6,Guyana,0,51,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,51,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
526.07,2.367090893,0.009,2,Honduras,4,51,0,51,8424,DEN,1049,44316,2015,8424
3.13,0,0,6,Jamaica,0,51,11,50,2813,DEN 4,0,88,2015,2813
50.99,0,0,6,Martinique,0,51,8,49,406,DEN,0,207,2015,406
174.6,2.464523033,0.018,2,Mexico,39,51,26501,51,125236,"DEN 1,2,3,4",5389,218663,2015,125236
0,,,6,Montserrat,0,51,0,32,5,  ,0,0,2015,5
729.14,0.019727325,0.02,2,Nicaragua,9,51,3763,49,6257,"DEN 2,3",9,45622,2015,6257
55.62,0.135256988,0.045,2,Panama,1,51,1708,45,3988,"DEN 1,2,3",3,2218,2015,3988
721.17,0.025630915,0.01,4,Paraguay,5,51,6598,50,7033,"DEN 1,2,4",13,50720,2015,7033
126.62,0.332023825,0.104,3,Peru,41,51,20328,51,31161,"DEN 2,3",131,39455,2015,31161
49.46,0,0,5,Puerto Rico,0,51,53,50,3680,"DEN 1,2,3,4",0,1820,2015,3680
"4,755.56",0,0,6,Saint Barthelemy,0,51,8,49,9,DEN,0,428,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,51,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,51,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,51,9,32,164,DEN 1,0,13,2015,164
"3,629.27",0,0,6,Saint Martin,0,51,61,49,41,DEN,0,1488,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,51,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,51,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,51,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,51,96,24,50,DEN,0,96,2015,50
0.18,0,0,1,United States of America,0,51,576,51,325128,DEN,0,576,2015,325128
0,,,4,Uruguay,0,51,0,51,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,51,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
240.57,0.32424688,,3,Bolivia,,51,,51,11025,"DEN 1,4",86,26523,2015,11025
774.7,0.73118798,0.012,2,El Salvador,6,51,9976,51,6426,"DEN 1,2,3",364,49782,2015,6426
809.12,0.095216537,0.052,4,Brazil,863,51,487763,51,203657,"DEN 1,2,3,4",1569,1647823,2015,203657
,,,6,Aruba,,51,,-,112,  ,,,2015,112
0.18,0,0,1,North America,0,51,576,-,325128,  ,0,576,2015,325128
78.08,0.51569619,0.516,5,Latin Caribbean,103,51,53,-,25581,  ,103,19973,2015,25581
29.97,0.017636684,0,6,Non-Latin Caribbean,0,51,811,-,18917,  ,1,5670,2015,19029
620.81,0.092935165,0.051,4,Southern Cone,868,51,494722,-,274199,  ,1582,1702262,2015,274199
231.96,1.719814855,0.017,2,Central America Ithsmus and Mexico,68,51,43672,-,171936,  ,6859,398822,2015,171936
156.42,0.771865702,0.054,3,Andean Subregion,118,51,21741,-,139234,  ,1681,217784,2015,139234
245.56,0.436060581,0.049,7,The Americas,1157,51,561575,-,954995,  ,10226,2345087,2015,955107
