Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
0,,,6,Antigua and Barbuda,0,18,0,4,92,  ,0,0,2015,92
4.52,0,0,4,Argentina,0,18,379,17,42155,"DEN 1,4",0,1906,2015,42155
1.29,0,0,6,Bahamas,0,18,1,12,388,DEN,0,5,2015,388
0,,,6,Bermuda,0,18,0,4,70,  ,0,0,2015,70
571.78,0.100302367,0.056,4,Brazil,655,18,5248,18,203657,"DEN 1,2,3,4",1168,1164479,2015,203657
,,,1,Canada,0,18,0,18,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,18,0,4,56,"DEN 2,3,4",0,5,2015,56
0.04,0,0,4,Chile,0,18,7,9,17924,DEN,0,7,2015,17924
76.36,1.36964569,0.026,3,Colombia,10,18,0,18,49529,"DEN 1,2,3,4",518,37820,2015,49529
22.29,0,0,2,Costa Rica,0,18,0,18,5002,"DEN 1,2,3",0,1115,2015,5002
13.51,0,0,6,Dominica,0,18,2,5,74,DEN,0,10,2015,74
14.54,1.484828922,1.485,5,Dominican Republic,23,18,0,18,10652,"DEN 2,3,4",23,1549,2015,10652
70.22,0.105318589,0.018,3,Ecuador,2,18,414,17,16226,"DEN 1,2,3,4",12,11394,2015,16226
59.18,0.552195635,0,2,El Salvador,0,18,634,18,6426,"DEN 1,2,3",21,3803,2015,6426
359.92,0,0,6,French Guiana,0,18,234,13,262,"DEN 1,2,4",0,943,2015,262
7.45,0,0,6,Guadeloupe,0,18,5,13,470,DEN,0,35,2015,470
20.36,0.090634441,0.091,2,Guatemala,3,18,104,18,16255,"DEN 1,2,3,4",3,3310,2015,16255
185.62,2.99929654,0,2,Honduras,0,18,0,18,8424,DEN,469,15637,2015,8424
0.75,0,0,6,Jamaica,0,18,2,17,2813,DEN 4,0,21,2015,2813
7.39,0,0,6,Martinique,0,18,5,13,406,DEN,0,30,2015,406
18.63,2.961597806,0,2,Mexico,0,18,3248,18,125236,"DEN 1,2,3,4",691,23332,2015,125236
147.79,0,0,2,Nicaragua,0,18,126,18,6257,"DEN 2,3",0,9247,2015,6257
10.76,0.233100233,0,2,Panama,0,18,291,18,3988,"DEN 1,2,3",1,429,2015,3988
392.76,0,0,4,Paraguay,0,18,3036,18,7033,"DEN 1,2,4",0,27623,2015,7033
51.71,0.341360477,0.118,3,Peru,19,18,6542,18,31161,"DEN 2,3",55,16112,2015,31161
18.1,0,0,5,Puerto Rico,0,18,22,18,3680,"DEN 1,2,3,4",0,666,2015,3680
88.89,0,0,6,Saint Barthelemy,0,18,8,13,9,DEN,0,8,2015,9
5.77,0,0,6,Saint Kitts and Nevis,0,18,0,5,52,DEN,0,3,2015,52
18.75,0,0,6,Anguilla,0,18,0,4,16,DEN,0,3,2015,16
4.27,0,0,6,Saint Lucia,0,18,4,11,164,DEN 1,0,7,2015,164
246.34,0,0,6,Saint Martin,0,18,42,13,41,DEN,0,101,2015,41
2.08,0,0,6,Trinidad and Tobago,0,18,1,4,1347,DEN 1,0,28,2015,1347
0,,,6,Turks and Caicos Islands,0,18,0,4,50,  ,0,0,2015,50
0.03,0,0,1,United States of America,0,18,90,18,325128,DEN,0,90,2015,325128
0,,,6,Virgin Islands (US),0,18,0,18,104,  ,0,0,2015,104
0,,,4,Uruguay,0,18,0,18,3430,  ,0,0,2015,3430
338.51,,,2,Belize,,18,114,18,348,DEN 2,,1178,2015,348
137.49,0.382636232,,3,Bolivia,,18,,18,11025,"DEN 1,4",58,15158,2015,11025
,,,6,Aruba,,18,,-,112,  ,,,2015,112
,,,3,Venezuela,,18,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,18,,-,103,  ,,,2015,103
,,,6,Guyana,,18,,-,808,  ,,,2015,808
,,,6,Haiti,,18,,-,10604,  ,,,2015,10604
,,,5,Cuba,,18,,-,11249,  ,,,2015,11249
,,,6,Barbados,,18,,-,291,  ,,,2015,291
,,,6,Montserrat,,18,,-,5,  ,,,2015,5
,,,6,Suriname,,18,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,18,,-,33,  ,,,2015,33
,,,6,Grenada,,18,,-,111,  ,,,2015,111
0.03,0,0,1,North America,0,18,90,-,325128,  ,0,90,2015,325128
15.45,1.038374718,1.038,5,Latin Caribbean,23,18,22,-,14332,  ,23,2215,2015,25581
18.69,0,0,6,Non-Latin Caribbean,0,18,304,-,6414,  ,0,1199,2015,19029
435.46,0.097821217,0.055,4,Southern Cone,655,18,8670,-,274199,  ,1168,1194015,2015,274199
33.76,2.041308505,0.005,2,Central America Ithsmus and Mexico,3,18,4517,-,171936,  ,1185,58051,2015,171936
74.56,0.798916555,0.039,3,Andean Subregion,31,18,6956,-,107941,  ,643,80484,2015,139234
148.46,0.225963921,0.053,7,The Americas,712,18,20559,-,899950,  ,3019,1336054,2015,955107
