Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
229.31,,,2,Belize,,12,63,12,348,DEN 2,,798,2015,348
0,,,6,Antigua and Barbuda,0,12,0,4,92,  ,0,0,2015,92
2.83,0,0,4,Argentina,0,12,49,12,42155,"DEN 1,4",0,1192,2015,42155
1.29,0,0,6,Bahamas,0,12,1,12,388,DEN,0,5,2015,388
0,,,6,Bermuda,0,12,0,4,70,  ,0,0,2015,70
303.88,0.103899881,0.061,4,Brazil,380,12,5248,12,203657,"DEN 1,2,3,4",643,618865,2015,203657
,,,1,Canada,0,12,0,12,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,12,0,4,56,"DEN 2,3,4",0,5,2015,56
0.04,0,0,4,Chile,0,12,7,9,17924,DEN,0,7,2015,17924
52.41,2.946954813,0,3,Colombia,0,12,0,12,49529,"DEN 1,2,3,4",765,25959,2015,49529
17.33,0,0,2,Costa Rica,0,12,0,12,5002,"DEN 1,2,3",0,867,2015,5002
13.51,0,0,6,Dominica,0,12,2,5,74,DEN,0,10,2015,74
9.65,0,0.778,5,Dominican Republic,8,12,0,12,10652,"DEN 2,3,4",0,1028,2015,10652
22.18,0.166712976,0,3,Ecuador,0,12,0,12,16226,"DEN 1,2,3,4",6,3599,2015,16226
35,0.578034682,0,2,El Salvador,0,12,255,12,6426,"DEN 1,2,3",13,2249,2015,6426
359.92,0,0,6,French Guiana,0,12,107,12,262,"DEN 1,2,4",0,943,2015,262
7.45,0,0,6,Guadeloupe,0,12,5,12,470,DEN,0,35,2015,470
13.25,0.139275766,0.139,2,Guatemala,3,12,35,12,16255,"DEN 1,2,3,4",3,2154,2015,16255
110.73,3.827186964,0,2,Honduras,0,12,0,12,8424,DEN,357,9328,2015,8424
0.53,0,0,6,Jamaica,0,12,0,8,2813,DEN 4,0,15,2015,2813
7.39,0,0,6,Martinique,0,12,5,12,406,DEN,0,30,2015,406
10.51,3.55515041,0,2,Mexico,0,12,1820,12,125236,"DEN 1,2,3,4",468,13164,2015,125236
117.12,0,0,2,Nicaragua,0,12,101,12,6257,"DEN 2,3",0,7328,2015,6257
8.83,0.284090909,0,2,Panama,0,12,0,9,3988,"DEN 1,2,3",1,352,2015,3988
195.18,0,0,4,Paraguay,0,12,573,12,7033,"DEN 1,2,4",0,13727,2015,7033
20.45,0.360897536,0.126,3,Peru,8,12,2517,12,31161,"DEN 2,3",23,6373,2015,31161
12.96,0,0,5,Puerto Rico,0,12,14,11,3680,"DEN 1,2,3,4",0,477,2015,3680
88.89,0,0,6,Saint Barthelemy,0,12,8,12,9,DEN,0,8,2015,9
5.77,0,0,6,Saint Kitts and Nevis,0,12,0,5,52,DEN,0,3,2015,52
18.75,0,0,6,Anguilla,0,12,0,4,16,DEN,0,3,2015,16
4.27,0,0,6,Saint Lucia,0,12,4,11,164,DEN 1,0,7,2015,164
246.34,0,0,6,Saint Martin,0,12,42,12,41,DEN,0,101,2015,41
2.08,0,0,6,Trinidad and Tobago,0,12,1,4,1347,DEN 1,0,28,2015,1347
0,,,6,Turks and Caicos Islands,0,12,0,4,50,  ,0,0,2015,50
0.01,0,0,1,United States of America,0,12,40,12,325128,DEN,0,40,2015,325128
0,,,6,Virgin Islands (US),0,12,0,12,104,  ,0,0,2015,104
0,,,4,Uruguay,0,12,0,12,3430,  ,0,0,2015,3430
41.52,0.655307995,,3,Bolivia,,12,,12,11025,"DEN 1,4",30,4578,2015,11025
,,,6,Aruba,,12,,-,112,  ,,,2015,112
,,,3,Venezuela,,12,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,12,,-,103,  ,,,2015,103
,,,6,Guyana,,12,,-,808,  ,,,2015,808
,,,6,Haiti,,12,,-,10604,  ,,,2015,10604
,,,5,Cuba,,12,,-,11249,  ,,,2015,11249
,,,6,Barbados,,12,,-,291,  ,,,2015,291
,,,6,Montserrat,,12,,-,5,  ,,,2015,5
,,,6,Suriname,,12,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,12,,-,33,  ,,,2015,33
,,,6,Grenada,,12,,-,111,  ,,,2015,111
0.01,0,0,1,North America,0,12,40,-,325128,  ,0,40,2015,325128
10.5,0,0.532,5,Latin Caribbean,8,12,14,-,14332,  ,0,1505,2015,25581
18.6,0,0,6,Non-Latin Caribbean,0,12,175,-,6414,  ,0,1193,2015,19029
231.14,0.101453003,0.06,4,Southern Cone,380,12,5877,-,274199,  ,643,633791,2015,274199
21.08,2.323399558,0.008,2,Central America Ithsmus and Mexico,3,12,2274,-,171936,  ,842,36240,2015,171936
37.53,2.034115875,0.02,3,Andean Subregion,8,12,2517,-,107941,  ,824,40509,2015,139234
79.26,0.3237167,0.056,7,The Americas,399,12,10897,-,899950,  ,2309,713278,2015,955107
