Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
15.22,0,0,6,Antigua and Barbuda,0,20,6,20,92,DEN,0,14,2015,92
5.37,0,0,4,Argentina,0,20,379,19,42155,"DEN 1,4",0,2263,2015,42155
1.29,0,0,6,Bahamas,0,20,1,12,388,DEN,0,5,2015,388
33.33,0,0,6,Barbados,0,20,16,20,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,20,0,20,70,  ,0,0,2015,70
628.73,0.099730953,0.055,4,Brazil,710,20,5248,20,203657,"DEN 1,2,3,4",1277,1280445,2015,203657
118.18,0,0,6,Virgin Islands (UK),0,20,27,20,33,DEN,0,39,2015,33
,,,1,Canada,0,20,0,20,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,20,0,4,56,"DEN 2,3,4",0,5,2015,56
0.04,0,0,4,Chile,0,20,7,9,17924,DEN,0,7,2015,17924
83.6,1.296944813,0.051,3,Colombia,21,20,0,20,49529,"DEN 1,2,3,4",537,41405,2015,49529
24.39,0,0,2,Costa Rica,0,20,0,20,5002,"DEN 1,2,3",0,1220,2015,5002
13.51,0,0,6,Dominica,0,20,2,5,74,DEN,0,10,2015,74
70.22,0.105318589,0.018,3,Ecuador,2,20,414,17,16226,"DEN 1,2,3,4",12,11394,2015,16226
71.94,0.497512438,0,2,El Salvador,0,20,767,20,6426,"DEN 1,2,3",23,4623,2015,6426
359.92,0,0,6,French Guiana,0,20,234,13,262,"DEN 1,2,4",0,943,2015,262
6.31,0,0,6,Grenada,0,20,7,20,111,DEN,0,7,2015,111
7.45,0,0,6,Guadeloupe,0,20,5,13,470,DEN,0,35,2015,470
22.1,0.111358575,0.084,2,Guatemala,3,20,113,19,16255,"DEN 1,2,3,4",4,3592,2015,16255
222.14,2.666595415,0,2,Honduras,0,20,0,20,8424,DEN,499,18713,2015,8424
0.78,0,0,6,Jamaica,0,20,2,20,2813,DEN 4,0,22,2015,2813
7.39,0,0,6,Martinique,0,20,5,13,406,DEN,0,30,2015,406
22.33,2.897099324,0,2,Mexico,0,20,3767,20,125236,"DEN 1,2,3,4",810,27959,2015,125236
147.79,0,0,2,Nicaragua,0,20,126,18,6257,"DEN 2,3",0,9247,2015,6257
12.16,0,0,2,Panama,0,20,318,20,3988,"DEN 1,2,3",0,485,2015,3988
409.33,0,0,4,Paraguay,0,20,4059,19,7033,"DEN 1,2,4",0,28788,2015,7033
18.72,0,0,5,Puerto Rico,0,20,22,19,3680,"DEN 1,2,3,4",0,689,2015,3680
88.89,0,0,6,Saint Barthelemy,0,20,8,13,9,DEN,0,8,2015,9
5.77,0,0,6,Saint Kitts and Nevis,0,20,0,20,52,DEN,0,3,2015,52
50,0,0,6,Anguilla,0,20,2,20,16,DEN,0,8,2015,16
4.27,0,0,6,Saint Lucia,0,20,4,11,164,DEN 1,0,7,2015,164
246.34,0,0,6,Saint Martin,0,20,42,13,41,DEN,0,101,2015,41
2.08,0,0,6,Trinidad and Tobago,0,20,1,4,1347,DEN 1,0,28,2015,1347
132,0,0,6,Turks and Caicos Islands,0,20,66,20,50,DEN,0,66,2015,50
0.03,0,0,1,United States of America,0,20,94,20,325128,DEN,0,94,2015,325128
0,,,6,Virgin Islands (US),0,20,0,20,104,  ,0,0,2015,104
0,,,4,Uruguay,0,20,0,20,3430,  ,0,0,2015,3430
372.99,,,2,Belize,,20,123,20,348,DEN 2,,1298,2015,348
165.38,0.329073658,,3,Bolivia,,20,,20,11025,"DEN 1,4",60,18233,2015,11025
66.39,0.309373036,0.097,3,Peru,20,20,8643,20,31161,"DEN 2,3",64,20687,2015,31161
16.83,1.450083659,1.45,5,Dominican Republic,26,20,0,20,10652,"DEN 2,3,4",26,1793,2015,10652
,,,6,Aruba,,20,,-,112,  ,,,2015,112
,,,3,Venezuela,,20,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,20,,-,103,  ,,,2015,103
,,,6,Guyana,,20,,-,808,  ,,,2015,808
,,,6,Haiti,,20,,-,10604,  ,,,2015,10604
,,,5,Cuba,,20,,-,11249,  ,,,2015,11249
,,,6,Montserrat,,20,,-,5,  ,,,2015,5
,,,6,Suriname,,20,,-,548,  ,,,2015,548
0.03,0,0,1,North America,0,20,94,-,325128,  ,0,94,2015,325128
17.32,1.047542305,1.048,5,Latin Caribbean,26,20,22,-,14332,  ,26,2482,2015,25581
20.85,0,0,6,Non-Latin Caribbean,0,20,428,-,6849,  ,0,1428,2015,19029
478.3,0.097369202,0.054,4,Southern Cone,710,20,9693,-,274199,  ,1277,1311503,2015,274199
39.05,1.989960826,0.004,2,Central America Ithsmus and Mexico,3,20,5214,-,171936,  ,1336,67137,2015,171936
84.97,0.733762906,0.047,3,Andean Subregion,43,20,9057,-,107941,  ,673,91719,2015,139234
163.75,0.224639387,0.053,7,The Americas,782,20,24508,-,900385,  ,3312,1474363,2015,955107
