Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
699.14,,,2,Belize,,31,215,31,348,DEN 2,,2433,2015,348
17.39,0,0,6,Antigua and Barbuda,0,31,6,28,92,DEN,0,16,2015,92
6.53,0,0,4,Argentina,0,31,381,31,42155,"DEN 1,4",0,2752,2015,42155
2.32,0,0,6,Bahamas,0,31,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,31,16,20,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,31,0,20,70,  ,0,0,2015,70
118.18,0,0,6,Virgin Islands (UK),0,31,27,20,33,DEN,0,39,2015,33
,,,1,Canada,0,31,0,31,0,  ,0,0,2015,0
42.86,0,0,6,Cayman Islands,0,31,1,24,56,"DEN 2,3,4",0,24,2015,56
0.04,0,0,4,Chile,0,31,7,9,17924,DEN,0,7,2015,17924
119.63,1.340016539,0.073,3,Colombia,43,31,0,31,49529,"DEN 1,2,3,4",794,59253,2015,49529
71.29,0.168255749,0,2,Costa Rica,0,31,0,31,5002,"DEN 1,2,3",6,3566,2015,5002
33.78,0,0,6,Dominica,0,31,2,24,74,DEN,0,25,2015,74
35.74,1.129498293,1.129,5,Dominican Republic,43,31,0,31,10652,"DEN 2,3,4",43,3807,2015,10652
248.77,0.116437508,0.012,3,Ecuador,5,31,414,31,16226,"DEN 1,2,3,4",47,40365,2015,16226
269.61,0.756132756,0.006,2,El Salvador,1,31,3078,31,6426,"DEN 1,2,3",131,17325,2015,6426
359.92,0,0,6,French Guiana,0,31,311,24,262,"DEN 1,2,4",0,943,2015,262
6.31,0,0,6,Grenada,0,31,7,20,111,DEN,0,7,2015,111
7.45,0,0,6,Guadeloupe,0,31,7,25,470,DEN,0,35,2015,470
59.43,0.113871636,0.041,2,Guatemala,4,31,421,31,16255,"DEN 1,2,3,4",11,9660,2015,16255
17.57,0,0,6,Guyana,0,31,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,31,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
410.04,1.971512941,0,2,Honduras,0,31,0,31,8424,DEN,681,34542,2015,8424
1.03,0,0,6,Jamaica,0,31,3,27,2813,DEN 4,0,29,2015,2813
7.39,0,0,6,Martinique,0,31,8,25,406,DEN,0,30,2015,406
66.08,2.107349138,0.013,2,Mexico,11,31,8930,31,125236,"DEN 1,2,3,4",1744,82758,2015,125236
0,,,6,Montserrat,0,31,0,24,5,  ,0,0,2015,5
307.3,0.010401498,0.01,2,Nicaragua,2,31,526,31,6257,"DEN 2,3",2,19228,2015,6257
29.99,0.08361204,0,2,Panama,0,31,735,31,3988,"DEN 1,2,3",1,1196,2015,3988
522.78,0.013599151,0.005,4,Paraguay,2,31,3736,27,7033,"DEN 1,2,4",5,36767,2015,7033
109.99,0.318034604,0.105,3,Peru,36,31,16225,31,31161,"DEN 2,3",109,34273,2015,31161
28.97,0,0,5,Puerto Rico,0,31,32,31,3680,"DEN 1,2,3,4",0,1066,2015,3680
88.89,0,0,6,Saint Barthelemy,0,31,8,25,9,DEN,0,8,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,31,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,31,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,31,10,28,164,DEN 1,0,13,2015,164
246.34,0,0,6,Saint Martin,0,31,42,25,41,DEN,0,101,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,31,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,31,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,31,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,31,96,24,50,DEN,0,96,2015,50
0.07,0,0,1,United States of America,0,31,236,31,325128,DEN,0,236,2015,325128
2.88,0,0,6,Virgin Islands (US),0,31,3,31,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,31,0,31,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,31,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
202.12,0.314126728,,3,Bolivia,,31,,31,11025,"DEN 1,4",70,22284,2015,11025
723.43,0.100250456,0.055,4,Brazil,813,31,409221,31,203657,"DEN 1,2,3,4",1477,1473310,2015,203657
,,,6,Aruba,,31,,-,112,  ,,,2015,112
,,,5,Cuba,,31,,-,11249,  ,,,2015,11249
0.07,0,0,1,North America,0,31,236,-,325128,  ,0,236,2015,325128
34,0.882413298,0.882,5,Latin Caribbean,43,31,32,-,14332,  ,43,4873,2015,25581
9.08,0,0,6,Non-Latin Caribbean,0,31,697,-,18917,  ,0,1717,2015,19029
551.73,0.097961709,0.054,4,Southern Cone,815,31,413345,-,274199,  ,1482,1512836,2015,274199
99.29,1.509009537,0.011,2,Central America Ithsmus and Mexico,18,31,13905,-,171936,  ,2576,170708,2015,171936
124.02,0.640487373,0.049,3,Andean Subregion,84,31,16639,-,139234,  ,1106,172681,2015,139234
197.41,0.279487786,0.052,7,The Americas,960,31,444854,-,943746,  ,5207,1863051,2015,955107
