Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
175.86,,,2,Belize,,9,48,9,348,DEN 2,,612,2015,348
0,,,6,Antigua and Barbuda,0,9,0,4,92,  ,0,0,2015,92
1.42,0,0,4,Argentina,0,9,30,9,42155,"DEN 1,4",0,599,2015,42155
0.77,0,0,6,Bahamas,0,9,0,2,388,DEN,0,3,2015,388
0,,,6,Bermuda,0,9,0,4,70,  ,0,0,2015,70
18.78,1.304347826,,3,Bolivia,,9,,9,11025,"DEN 1,4",27,2070,2015,11025
165.84,0.118731087,0.074,4,Brazil,249,9,5248,9,203657,"DEN 1,2,3,4",401,337738,2015,203657
,,,1,Canada,0,9,0,9,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,9,0,4,56,"DEN 2,3,4",0,5,2015,56
0.04,0,0,4,Chile,0,9,7,9,17924,DEN,0,7,2015,17924
40.51,1.415329413,0,3,Colombia,0,9,0,9,49529,"DEN 1,2,3,4",284,20066,2015,49529
14.81,0,0,2,Costa Rica,0,9,0,9,5002,"DEN 1,2,3",0,741,2015,5002
13.51,0,0,6,Dominica,0,9,2,5,74,DEN,0,10,2015,74
6.58,0,1.141,5,Dominican Republic,8,9,0,9,10652,"DEN 2,3,4",0,701,2015,10652
7.41,0.08312552,0,3,Ecuador,0,9,0,7,16226,"DEN 1,2,3,4",1,1203,2015,16226
26.16,0.594883998,0,2,El Salvador,0,9,230,9,6426,"DEN 1,2,3",10,1681,2015,6426
22.52,0,0,6,French Guiana,0,9,59,8,262,"DEN 1,2,4",0,59,2015,262
7.45,0,0,6,Guadeloupe,0,9,3,8,470,DEN,0,35,2015,470
9.42,0.065316786,0.065,2,Guatemala,1,9,17,7,16255,"DEN 1,2,3,4",1,1531,2015,16255
86.97,3.862953863,0,2,Honduras,0,9,0,9,8424,DEN,283,7326,2015,8424
0.53,0,0,6,Jamaica,0,9,0,8,2813,DEN 4,0,15,2015,2813
7.39,0,0,6,Martinique,0,9,3,8,406,DEN,0,30,2015,406
7.58,3.877357497,0,2,Mexico,0,9,1512,9,125236,"DEN 1,2,3,4",368,9491,2015,125236
98.11,0,0,2,Nicaragua,0,9,87,9,6257,"DEN 2,3",0,6139,2015,6257
8.83,0.284090909,0,2,Panama,0,9,0,9,3988,"DEN 1,2,3",1,352,2015,3988
72.46,0,0,4,Paraguay,0,9,469,8,7033,"DEN 1,2,4",0,5096,2015,7033
13.59,0.377714825,0.071,3,Peru,3,9,1861,9,31161,"DEN 2,3",16,4236,2015,31161
9.43,0,0,5,Puerto Rico,0,9,8,8,3680,"DEN 1,2,3,4",0,347,2015,3680
88.89,0,0,6,Saint Barthelemy,0,9,8,7,9,DEN,0,8,2015,9
5.77,0,0,6,Saint Kitts and Nevis,0,9,0,5,52,DEN,0,3,2015,52
18.75,0,0,6,Anguilla,0,9,0,4,16,DEN,0,3,2015,16
246.34,0,0,6,Saint Martin,0,9,38,8,41,DEN,0,101,2015,41
2.08,0,0,6,Trinidad and Tobago,0,9,1,4,1347,DEN 1,0,28,2015,1347
0,,,6,Turks and Caicos Islands,0,9,0,4,50,  ,0,0,2015,50
0.01,0,0,1,United States of America,0,9,21,9,325128,DEN,0,21,2015,325128
0,,,6,Virgin Islands (US),0,9,0,9,104,  ,0,0,2015,104
0,,,4,Uruguay,0,9,0,9,3430,  ,0,0,2015,3430
,,,6,Aruba,,9,,-,112,  ,,,2015,112
,,,3,Venezuela,,9,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,9,,-,103,  ,,,2015,103
,,,6,Guyana,,9,,-,808,  ,,,2015,808
,,,6,Haiti,,9,,-,10604,  ,,,2015,10604
,,,5,Cuba,,9,,-,11249,  ,,,2015,11249
,,,6,Saint Lucia,,9,,-,164,  ,,,2015,164
,,,6,Barbados,,9,,-,291,  ,,,2015,291
,,,6,Montserrat,,9,,-,5,  ,,,2015,5
,,,6,Suriname,,9,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,9,,-,33,  ,,,2015,33
,,,6,Grenada,,9,,-,111,  ,,,2015,111
0.01,0,0,1,North America,0,9,21,-,325128,  ,0,21,2015,325128
7.31,0,0.763,5,Latin Caribbean,8,9,8,-,14332,  ,0,1048,2015,25581
4.8,0,0,6,Non-Latin Caribbean,0,9,114,-,6250,  ,0,300,2015,19029
125.25,0.116759842,0.073,4,Southern Cone,249,9,5754,-,274199,  ,401,343440,2015,274199
16.21,2.378646002,0.004,2,Central America Ithsmus and Mexico,1,9,1894,-,171936,  ,663,27873,2015,171936
25.55,1.189483228,0.011,3,Andean Subregion,3,9,1861,-,107941,  ,328,27575,2015,139234
44.48,0.347776554,0.065,7,The Americas,261,9,9652,-,899786,  ,1392,400257,2015,955107
