Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
872.7,,,2,Belize,,35,283,35,348,DEN 2,,3037,2015,348
17.39,0,0,6,Antigua and Barbuda,0,35,6,28,92,DEN,0,16,2015,92
7.04,0,0,4,Argentina,0,35,257,35,42155,"DEN 1,4",0,2967,2015,42155
2.32,0,0,6,Bahamas,0,35,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,35,16,32,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,35,0,32,70,  ,0,0,2015,70
490.91,0,0,6,Virgin Islands (UK),0,35,75,32,33,DEN,0,162,2015,33
,,,1,Canada,0,35,0,35,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,35,2,32,56,"DEN 2,3,4",0,40,2015,56
0.04,0,0,4,Chile,0,35,7,9,17924,DEN,0,7,2015,17924
126.8,1.327983185,0.08,3,Colombia,50,35,0,35,49529,"DEN 1,2,3,4",834,62802,2015,49529
105.5,0.113700966,0,2,Costa Rica,0,35,0,35,5002,"DEN 1,2,3",6,5277,2015,5002
33.78,0,0,6,Dominica,0,35,2,24,74,DEN,0,25,2015,74
49.02,1.09153581,1.092,5,Dominican Republic,57,35,0,35,10652,"DEN 2,3,4",57,5222,2015,10652
250.62,0.125414976,0.015,3,Ecuador,6,35,414,35,16226,"DEN 1,2,3,4",51,40665,2015,16226
359.92,0,0,6,French Guiana,0,35,311,35,262,"DEN 1,2,4",0,943,2015,262
9.91,0,0,6,Grenada,0,35,11,32,111,DEN,0,11,2015,111
7.45,0,0,6,Guadeloupe,0,35,13,35,470,DEN,0,35,2015,470
75.55,0.13028255,0.041,2,Guatemala,5,35,468,35,16255,"DEN 1,2,3,4",16,12281,2015,16255
17.57,0,0,6,Guyana,0,35,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,35,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
444.6,1.962459616,0,2,Honduras,0,35,0,35,8424,DEN,735,37453,2015,8424
1.17,0,0,6,Jamaica,0,35,3,33,2813,DEN 4,0,33,2015,2813
7.39,0,0,6,Martinique,0,35,8,35,406,DEN,0,30,2015,406
92.68,2.099721703,0.011,2,Mexico,13,35,12559,35,125236,"DEN 1,2,3,4",2437,116063,2015,125236
0,,,6,Montserrat,0,35,0,32,5,  ,0,0,2015,5
407.14,0.015701668,0.016,2,Nicaragua,4,35,1086,35,6257,"DEN 2,3",4,25475,2015,6257
36.51,0.137362637,0.069,2,Panama,1,35,913,34,3988,"DEN 1,2,3",2,1456,2015,3988
554.2,0.015393694,0.008,4,Paraguay,3,35,4456,35,7033,"DEN 1,2,4",6,38977,2015,7033
114.77,0.321543408,0.109,3,Peru,39,35,17747,35,31161,"DEN 2,3",115,35765,2015,31161
32.85,0,0,5,Puerto Rico,0,35,30,35,3680,"DEN 1,2,3,4",0,1209,2015,3680
88.89,0,0,6,Saint Barthelemy,0,35,8,35,9,DEN,0,8,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,35,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,35,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,35,9,32,164,DEN 1,0,13,2015,164
246.34,0,0,6,Saint Martin,0,35,65,35,41,DEN,0,101,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,35,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,35,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,35,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,35,96,24,50,DEN,0,96,2015,50
0.09,0,0,1,United States of America,0,35,296,35,325128,DEN,0,296,2015,325128
2.88,0,0,6,Virgin Islands (US),0,35,3,35,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,35,0,35,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,35,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
204.68,0.323495524,,3,Bolivia,,35,,35,11025,"DEN 1,4",73,22566,2015,11025
399.64,0.837194813,0.004,2,El Salvador,1,35,6548,35,6426,"DEN 1,2,3",215,25681,2015,6426
734.46,0.100014641,0.055,4,Brazil,826,35,409221,35,203657,"DEN 1,2,3,4",1496,1495781,2015,203657
,,,6,Aruba,,35,,-,112,  ,,,2015,112
,,,5,Cuba,,35,,-,11249,  ,,,2015,11249
0.09,0,0,1,North America,0,35,296,-,325128,  ,0,296,2015,325128
44.87,0.88633183,0.886,5,Latin Caribbean,57,35,30,-,14332,  ,57,6431,2015,25581
9.85,0,0,6,Non-Latin Caribbean,0,35,778,-,18917,  ,0,1864,2015,19029
560.81,0.097676318,0.054,4,Southern Cone,829,35,413941,-,274199,  ,1502,1537732,2015,274199
131.86,1.506243301,0.011,2,Central America Ithsmus and Mexico,24,35,21857,-,171936,  ,3415,226723,2015,171936
128.06,0.65001346,0.053,3,Andean Subregion,95,35,18161,-,139234,  ,1159,178304,2015,139234
206.77,0.314295232,0.052,7,The Americas,1005,35,455063,-,943746,  ,6133,1951350,2015,955107
