Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
2.88,0,0,6,Virgin Islands (US),0,47,3,47,104,DEN,0,3,2015,104
"1,393.68",,,2,Belize,,47,464,47,348,DEN 2,,4850,2015,348
273.61,0.043840421,0,2,Costa Rica,0,47,0,47,5002,"DEN 1,2,3",6,13686,2015,5002
17.39,0,0,6,Antigua and Barbuda,0,47,6,28,92,DEN,0,16,2015,92
8.19,0,0,4,Argentina,0,47,345,47,42155,"DEN 1,4",0,3454,2015,42155
2.32,0,0,6,Bahamas,0,47,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,47,16,32,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,47,0,32,70,  ,0,0,2015,70
312.12,0.970873786,0,6,Virgin Islands (UK),0,47,103,40,33,DEN,1,103,2015,33
,,,1,Canada,0,47,0,47,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,47,2,32,56,"DEN 2,3,4",0,40,2015,56
0.04,0,0,4,Chile,0,47,7,9,17924,DEN,0,7,2015,17924
166.18,1.354667833,0.074,3,Colombia,61,47,0,46,49529,"DEN 1,2,3,4",1115,82308,2015,49529
33.78,0,0,6,Dominica,0,47,2,24,74,DEN,0,25,2015,74
137.61,0.627643608,0.628,5,Dominican Republic,92,47,0,47,10652,"DEN 2,3,4",92,14658,2015,10652
259.19,0.128400228,0.019,3,Ecuador,8,47,1274,47,16226,"DEN 1,2,3,4",54,42056,2015,16226
733.04,0.757881329,0.011,2,El Salvador,5,47,10536,47,6426,"DEN 1,2,3",357,47105,2015,6426
359.92,0,0,6,French Guiana,0,47,311,37,262,"DEN 1,2,4",0,943,2015,262
9.91,0,0,6,Grenada,0,47,11,32,111,DEN,0,11,2015,111
7.45,0,0,6,Guadeloupe,0,47,14,37,470,DEN,0,35,2015,470
98.04,0.24471356,0.056,2,Guatemala,9,47,1228,47,16255,"DEN 1,2,3,4",39,15937,2015,16255
17.57,0,0,6,Guyana,0,47,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,47,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
501.29,2.334888347,0.007,2,Honduras,3,47,0,47,8424,DEN,986,42229,2015,8424
2.13,0,0,6,Jamaica,0,47,6,47,2813,DEN 4,0,60,2015,2813
7.39,0,0,6,Martinique,0,47,8,37,406,DEN,0,30,2015,406
165.57,2.255639098,0.015,2,Mexico,31,47,23584,47,125236,"DEN 1,2,3,4",4677,207347,2015,125236
0,,,6,Montserrat,0,47,0,32,5,  ,0,0,2015,5
690.99,0.020816468,0.021,2,Nicaragua,9,47,3149,47,6257,"DEN 2,3",9,43235,2015,6257
55.62,0.135256988,0.045,2,Panama,1,47,1708,45,3988,"DEN 1,2,3",3,2218,2015,3988
552.34,0.025742676,0.01,4,Paraguay,4,47,5183,47,7033,"DEN 1,2,4",10,38846,2015,7033
123.13,0.336208919,0.107,3,Peru,41,47,19424,47,31161,"DEN 2,3",129,38369,2015,31161
47.23,0,0,5,Puerto Rico,0,47,43,47,3680,"DEN 1,2,3,4",0,1738,2015,3680
88.89,0,0,6,Saint Barthelemy,0,47,8,37,9,DEN,0,8,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,47,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,47,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,47,9,32,164,DEN 1,0,13,2015,164
246.34,0,0,6,Saint Martin,0,47,61,37,41,DEN,0,101,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,47,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,47,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,47,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,47,96,24,50,DEN,0,96,2015,50
0.15,0,0,1,United States of America,0,47,480,47,325128,DEN,0,480,2015,325128
0,,,4,Uruguay,0,47,0,47,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,47,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
226.57,0.308258938,,3,Bolivia,,47,,47,11025,"DEN 1,4",77,24979,2015,11025
779.47,0.098271493,0.054,4,Brazil,859,47,465153,47,203657,"DEN 1,2,3,4",1560,1587439,2015,203657
,,,6,Aruba,,47,,-,112,  ,,,2015,112
,,,5,Cuba,,47,,-,11249,  ,,,2015,11249
0.15,0,0,1,North America,0,47,480,-,325128,  ,0,480,2015,325128
114.4,0.561112466,0.561,5,Latin Caribbean,92,47,43,-,14332,  ,92,16396,2015,25581
9.68,0.054585153,0,6,Non-Latin Caribbean,0,47,806,-,18917,  ,1,1832,2015,19029
594.37,0.09633403,0.053,4,Southern Cone,863,47,470688,-,274199,  ,1570,1629746,2015,274199
219.04,1.61361844,0.015,2,Central America Ithsmus and Mexico,58,47,40669,-,171936,  ,6077,376607,2015,171936
146.67,0.715411962,0.054,3,Andean Subregion,110,47,20698,-,139234,  ,1461,204218,2015,139234
236.22,0.412734341,0.05,7,The Americas,1123,47,533384,-,943746,  ,9201,2229279,2015,955107
