Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
167.51,1.16662998,0,3,Bolivia,0,21,1158,21,10848,DEN 4,212,18172,2014,10848
4.81,0,0,6,Virgin Islands (US),0,21,5,21,104,DEN,0,5,2014,104
43.75,0,0,6,Anguilla,0,21,2,6,16,"DEN 1,4",0,7,2014,16
3.25,0,0,4,Argentina,0,21,405,21,41803,"DEN 1,4",0,1360,2014,41803
3.39,0,0,6,Bahamas,0,21,1,20,383,DEN,0,13,2014,383
0,,,6,Bermuda,0,21,0,21,70,  ,0,0,2014,70
203.5,0.116259838,0.069,4,Brazil,284,21,171965,21,202034,"DEN 1,2,3,4",478,411148,2014,202034
39.39,0,0,6,Virgin Islands (UK),0,21,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,21,0,21,0,  ,0,0,2014,0
3.64,0,0,6,Cayman Islands,0,21,0,6,55,DEN,0,2,2014,55
88.9,2.105795536,0.046,3,Colombia,20,21,18291,21,48930,"DEN 1,2,3,4",916,43499,2014,48930
54.21,,0,2,Costa Rica,0,21,,21,4938,"DEN 1,2,3",,2677,2014,4938
31.51,0,0,6,Dominica,0,21,0,6,73,DEN,0,23,2014,73
26.98,4.399859205,0.563,5,Dominican Republic,16,21,,21,10529,"DEN 1,2,4",125,2841,2014,10529
42.85,0.277412761,0,3,Ecuador,0,21,6849,21,15983,"DEN 1,2,3,4",19,6849,2014,15983
170.22,0.75457808,0.009,2,El Salvador,1,21,3969,21,6384,"DEN 1,2,3",82,10867,2014,6384
462.75,0.593220339,0,6,French Guiana,0,21,321,18,255,"DEN 1,2,4",7,1180,2014,255
141.88,1.204819277,0,6,Guadeloupe,0,21,601,18,468,"DEN 1,2,4",8,664,2014,468
42.37,1100,0.03,2,Guatemala,2,21,,21,15860,"DEN 1,2,3,4",73920,6720,2014,15860
51.53,12.91989664,0,2,Honduras,0,21,,21,8261,"DEN 1,2,3",550,4257,2014,8261
3,0,0,6,Jamaica,0,21,7,21,2799,DEN,0,84,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,21,586,18,405,"DEN 1,2,4",11,1680,2014,405
19.48,5.909920372,0,2,Mexico,0,21,4399,21,123799,"DEN 1,2,3,4",1425,24112,2014,123799
0,,,6,Montserrat,0,21,0,21,5,  ,0,0,2014,5
136.8,0,0,2,Nicaragua,0,21,599,21,6169,"DEN 1,2,3,4",0,8439,2014,6169
100.92,0.429076224,0.202,2,Panama,8,21,2060,21,3926,"DEN 1,2,3",17,3962,2014,3926
121.13,0.035799523,0.024,4,Paraguay,2,21,1038,21,6918,"DEN 1,2,4",3,8380,2014,6918
31.72,0.481508042,0.215,3,Peru,21,21,5955,21,30769,"DEN 1,2,3,4",47,9761,2014,30769
53.28,0.10188487,0,5,Puerto Rico,0,21,333,21,3684,"DEN 1,2,4",2,1963,2014,3684
100,0,0,6,Saint Barthelemy,0,21,31,18,35,DEN,0,35,2014,35
650,0.384615385,0,6,Saint Martin,0,21,260,18,40,DEN,1,260,2014,40
0.3,0,0,6,Trinidad and Tobago,0,21,1,6,1344,DEN,0,4,2014,1344
0.04,0,0,1,United States of America,0,21,144,21,322583,DEN,0,144,2014,322583
0,,,4,Uruguay,0,21,0,21,3419,  ,0,0,2014,3419
75.05,0.375745012,0,3,Venezuela,0,21,70,21,30851,"DEN 1,2,3,4",87,23154,2014,30851
372.35,,,2,Belize,,21,51,21,340,DEN,,1266,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,21,,-,225,  ,,,2014,225
,,,6,Turks and Caicos Islands,,21,,-,49,  ,,,2014,49
,,,6,Aruba,,21,,-,111,  ,,,2014,111
,,,4,Chile,,21,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,21,,-,103,  ,,,2014,103
,,,6,Guyana,,21,,-,804,  ,,,2014,804
,,,6,Haiti,,21,,-,10461,  ,,,2014,10461
,,,5,Cuba,,21,,-,11259,  ,,,2014,11259
,,,6,Saint Lucia,,21,,-,163,  ,,,2014,163
,,,6,Antigua and Barbuda,,21,,-,91,  ,,,2014,91
,,,6,Barbados,,21,,-,290,  ,,,2014,290
,,,6,Saint Kitts and Nevis,,21,,-,52,  ,,,2014,52
,,,6,Suriname,,21,,-,544,  ,,,2014,544
,,,6,Curaçao,,21,,-,148,  ,,,2014,148
,,,6,Grenada,,21,,-,110,  ,,,2014,110
0.04,0,0,1,North America,0,21,144,-,322583,  ,0,144,2014,322583
33.8,2.643630308,0.333,5,Latin Caribbean,16,21,333,-,14213,  ,127,4804,2014,25472
65.24,0.680100756,0.05,6,Non-Latin Caribbean,2,21,1815,-,6085,  ,27,3970,2014,19236
165.59,0.114282184,0.068,4,Southern Cone,286,21,173408,-,254174,  ,481,420888,2014,271947
36.72,121.9807384,0.018,2,Central America Ithsmus and Mexico,11,21,11078,-,169677,  ,75994,62300,2014,169677
73.83,1.262877705,0.04,3,Andean Subregion,41,21,32323,-,137381,  ,1281,101435,2014,137381
65.65,13.12630467,0.06,7,The Americas,356,21,219101,-,904113,  ,77910,593541,2014,946296
