Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
17.61,0.137710078,0.104,4,Brazil,37,5,13160,5,202034,"DEN 1,2,3,4",49,35582,2014,202034
0.96,0,0,6,Virgin Islands (US),0,5,1,5,104,DEN,0,1,2014,104
0.51,0,0,4,Argentina,0,5,5,5,41803,"DEN 1,4",0,213,2014,41803
1.04,0,0,6,Bahamas,0,5,0,4,383,DEN,0,4,2014,383
0,,,6,Bermuda,0,5,0,5,70,  ,0,0,2014,70
9.83,0.187617261,0,3,Bolivia,0,5,0,5,10848,DEN,2,1066,2014,10848
39.39,0,0,6,Virgin Islands (UK),0,5,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,5,0,5,0,  ,0,0,2014,0
22.83,2.390117268,0,3,Colombia,0,5,3556,5,48930,"DEN 1,2,3,4",267,11171,2014,48930
20.76,,0,2,Costa Rica,0,5,,5,4938,"DEN 1,2,3",,1025,2014,4938
8.95,3.715498938,0.531,5,Dominican Republic,5,5,,5,10529,"DEN 1,2,4",35,942,2014,10529
5.11,0.245098039,0,3,Ecuador,0,5,81,5,15983,"DEN 1,2,3,4",2,816,2014,15983
27.96,0.392156863,0,2,El Salvador,0,5,536,5,6384,"DEN 1,2,3",7,1785,2014,6384
27.06,0,0,6,French Guiana,0,5,69,4,255,"DEN 1,2,4",0,69,2014,255
10.09,300,0,2,Guatemala,0,5,,5,15860,"DEN 1,2,3,4",4800,1600,2014,15860
8.86,15.30054645,0,2,Honduras,0,5,,5,8261,"DEN 1,2,3",112,732,2014,8261
1.14,0,0,6,Jamaica,0,5,4,5,2799,DEN,0,32,2014,2799
43.21,0,0,6,Martinique,0,5,175,4,405,"DEN 1,2,4",0,175,2014,405
4.19,5.048169557,0,2,Mexico,0,5,783,5,123799,"DEN 1,2,3,4",262,5190,2014,123799
0,,,6,Montserrat,0,5,0,5,5,  ,0,0,2014,5
33.62,0,0,2,Nicaragua,0,5,242,5,6169,"DEN 1,2,3,4",0,2074,2014,6169
45.58,0.063431652,0.032,4,Paraguay,1,5,59,5,6918,"DEN 1,2,4",2,3153,2014,6918
8.68,0.299625468,0.075,3,Peru,2,5,892,5,30769,"DEN 1,2,3,4",8,2670,2014,30769
14.96,0.181488203,0,5,Puerto Rico,0,5,88,5,3684,"DEN 1,2,4",1,551,2014,3684
100,0,0,6,Saint Barthelemy,0,5,14,5,35,DEN,0,35,2014,35
355,0.704225352,0,6,Saint Martin,0,5,142,4,40,DEN,1,142,2014,40
0.02,0,0,1,United States of America,0,5,54,5,322583,DEN,0,54,2014,322583
0,,,4,Uruguay,0,5,0,5,3419,  ,0,0,2014,3419
29.57,0.339837755,0,3,Venezuela,0,5,0,5,30851,DEN,31,9122,2014,30851
130.59,,,2,Belize,,5,14,5,340,DEN,,444,2014,340
,,,6,Cayman Islands,,5,,-,55,  ,,,2014,55
,,,6,"Bonaire, Saint Eustatius and Saba",,5,,-,225,  ,,,2014,225
,,,6,Dominica,,5,,-,73,  ,,,2014,73
,,,6,Turks and Caicos Islands,,5,,-,49,  ,,,2014,49
,,,6,Aruba,,5,,-,111,  ,,,2014,111
,,,6,Guadeloupe,,5,,-,468,  ,,,2014,468
,,,4,Chile,,5,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,5,,-,103,  ,,,2014,103
,,,6,Guyana,,5,,-,804,  ,,,2014,804
,,,6,Haiti,,5,,-,10461,  ,,,2014,10461
,,,5,Cuba,,5,,-,11259,  ,,,2014,11259
,,,6,Saint Lucia,,5,,-,163,  ,,,2014,163
,,,6,Antigua and Barbuda,,5,,-,91,  ,,,2014,91
,,,6,Barbados,,5,,-,290,  ,,,2014,290
,,,6,Anguilla,,5,,-,16,  ,,,2014,16
,,,2,Panama,,5,,-,3926,  ,,,2014,3926
,,,6,Trinidad and Tobago,,5,,-,1344,  ,,,2014,1344
,,,6,Saint Kitts and Nevis,,5,,-,52,  ,,,2014,52
,,,6,Suriname,,5,,-,544,  ,,,2014,544
,,,6,Curaçao,,5,,-,148,  ,,,2014,148
,,,6,Grenada,,5,,-,110,  ,,,2014,110
0.02,0,0,1,North America,0,5,54,-,322583,  ,0,54,2014,322583
10.5,2.411252512,0.335,5,Latin Caribbean,5,5,88,-,14213,  ,36,1493,2014,25472
11.41,0.212314225,0,6,Non-Latin Caribbean,0,5,405,-,4129,  ,1,471,2014,19236
15.32,0.130943823,0.098,4,Southern Cone,38,5,13224,-,254174,  ,51,38948,2014,271947
7.75,40.31906615,0,2,Central America Ithsmus and Mexico,0,5,1575,-,165751,  ,5181,12850,2014,169677
18.08,1.247735963,0.008,3,Andean Subregion,2,5,4529,-,137381,  ,310,24845,2014,137381
8.76,7.09246005,0.057,7,The Americas,45,5,19875,-,898231,  ,5579,78661,2014,946296
