Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
189.84,1.54413907,0,3,Bolivia,0,25,1158,25,10848,DEN 4,318,20594,2014,10848
4.81,0,0,6,Virgin Islands (US),0,25,5,25,104,DEN,0,5,2014,104
462.5,0,0,6,Anguilla,0,25,7,25,16,"DEN 1,4",0,74,2014,16
3.42,0,0,4,Argentina,0,25,460,25,41803,"DEN 1,4",0,1428,2014,41803
3.39,0,0,6,Bahamas,0,25,1,20,383,DEN,0,13,2014,383
0,,,6,Bermuda,0,25,0,25,70,  ,0,0,2014,70
230.23,0.117384518,0.071,4,Brazil,328,25,193289,25,202034,"DEN 1,2,3,4",546,465138,2014,202034
39.39,0,0,6,Virgin Islands (UK),0,25,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,25,0,25,0,  ,0,0,2014,0
3.64,0,0,6,Cayman Islands,0,25,0,6,55,DEN,0,2,2014,55
105.46,2.373892991,0.052,3,Colombia,27,25,21791,25,48930,"DEN 1,2,3,4",1225,51603,2014,48930
73.31,,0,2,Costa Rica,0,25,,25,4938,"DEN 1,2,3",,3620,2014,4938
212.33,0,0,6,Dominica,0,25,9,24,73,DEN 4,0,155,2014,73
33.27,4.367684842,0.685,5,Dominican Republic,24,25,,25,10529,"DEN 1,2,4",153,3503,2014,10529
56.62,0.265222677,0.022,3,Ecuador,2,25,9049,25,15983,"DEN 1,2,3,4",24,9049,2014,15983
240.41,0.599426635,0.007,2,El Salvador,1,25,5323,25,6384,"DEN 1,2,3",92,15348,2014,6384
462.75,0.593220339,0,6,French Guiana,0,25,321,18,255,"DEN 1,2,4",7,1180,2014,255
27.27,0,0,6,Grenada,0,25,1,24,110,DEN,0,30,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,25,601,18,468,"DEN 1,2,4",8,664,2014,468
50.44,1300,0.088,2,Guatemala,7,25,,25,15860,"DEN 1,2,3,4",104000,8000,2014,15860
77.71,11.32398754,0,2,Honduras,0,25,,25,8261,"DEN 1,2,3",727,6420,2014,8261
3.54,0,0,6,Jamaica,0,25,13,25,2799,DEN,0,99,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,25,586,18,405,"DEN 1,2,4",11,1680,2014,405
25.6,5.582378743,0,2,Mexico,0,25,5703,25,123799,"DEN 1,2,3,4",1769,31689,2014,123799
0,,,6,Montserrat,0,25,0,25,5,  ,0,0,2014,5
168.81,0,0,2,Nicaragua,0,25,743,25,6169,"DEN 1,2,3,4",0,10414,2014,6169
107.28,0.403608737,0.19,2,Panama,8,25,2148,25,3926,"DEN 1,2,3",17,4212,2014,3926
122.71,0.058899753,0.059,4,Paraguay,5,25,1119,25,6918,"DEN 1,2,4",5,8489,2014,6918
36.2,0.430918395,0.198,3,Peru,22,25,6861,25,30769,"DEN 1,2,3,4",48,11139,2014,30769
63.08,0.08605852,0,5,Puerto Rico,0,25,374,25,3684,"DEN 1,2,4",2,2324,2014,3684
100,0,0,6,Saint Barthelemy,0,25,31,18,35,DEN,0,35,2014,35
16.56,0,0,6,Saint Lucia,0,25,27,24,163,DEN 4,0,27,2014,163
650,0.384615385,0,6,Saint Martin,0,25,260,18,40,DEN,1,260,2014,40
2.76,0,0,6,Suriname,0,25,4,22,544,DEN 2,0,15,2014,544
3.27,0,0,6,Trinidad and Tobago,0,25,6,23,1344,"DEN 1,4",0,44,2014,1344
0.06,0,0,1,United States of America,0,25,197,25,322583,DEN,0,197,2014,322583
0,,,4,Uruguay,0,25,0,25,3419,  ,0,0,2014,3419
86.65,0.359120156,0,3,Venezuela,0,25,70,25,30851,"DEN 1,2,3,4",96,26732,2014,30851
152.76,0.451467269,0,6,Barbados,0,25,101,24,290,DEN 1,2,443,2014,290
438.53,,,2,Belize,,25,68,25,340,DEN,,1491,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,25,,-,225,  ,,,2014,225
,,,6,Turks and Caicos Islands,,25,,-,49,  ,,,2014,49
,,,6,Aruba,,25,,-,111,  ,,,2014,111
,,,4,Chile,,25,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,25,,-,103,  ,,,2014,103
,,,6,Guyana,,25,,-,804,  ,,,2014,804
,,,6,Haiti,,25,,-,10461,  ,,,2014,10461
,,,5,Cuba,,25,,-,11259,  ,,,2014,11259
,,,6,Antigua and Barbuda,,25,,-,91,  ,,,2014,91
,,,6,Saint Kitts and Nevis,,25,,-,52,  ,,,2014,52
,,,6,Curaçao,,25,,-,148,  ,,,2014,148
0.06,0,0,1,North America,0,25,197,-,322583,  ,0,197,2014,322583
41,2.660030891,0.412,5,Latin Caribbean,24,25,374,-,14213,  ,155,5827,2014,25472
65.89,0.611943448,0.042,6,Non-Latin Caribbean,2,25,1973,-,7192,  ,29,4739,2014,19236
186.9,0.11598657,0.07,4,Southern Cone,333,25,194868,-,254174,  ,551,475055,2014,271947
47.85,131.2966475,0.02,2,Central America Ithsmus and Mexico,16,25,13985,-,169677,  ,106605,81194,2014,169677
86.71,1.436402864,0.043,3,Andean Subregion,51,25,38929,-,137381,  ,1711,119117,2014,137381
75.8,15.89365848,0.062,7,The Americas,426,25,250326,-,905220,  ,109051,686129,2014,946296
