Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
70.82,0.520629962,0,3,Bolivia,0,14,1158,14,10848,DEN 4,40,7683,2014,10848
93.51,0.122272037,0.073,4,Brazil,138,14,79578,14,202034,"DEN 1,2,3,4",231,188923,2014,202034
0.96,0,0,6,Virgin Islands (US),0,14,1,14,104,DEN,0,1,2014,104
43.75,0,0,6,Anguilla,0,14,2,6,16,"DEN 1,4",0,7,2014,16
1.45,0,0,4,Argentina,0,14,31,14,41803,"DEN 1,4",0,607,2014,41803
1.04,0,0,6,Bahamas,0,14,0,4,383,DEN,0,4,2014,383
0,,,6,Bermuda,0,14,0,14,70,  ,0,0,2014,70
39.39,0,0,6,Virgin Islands (UK),0,14,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,14,0,14,0,  ,0,0,2014,0
3.64,0,0,6,Cayman Islands,0,14,0,6,55,DEN,0,2,2014,55
60.78,2.330116674,0.034,3,Colombia,10,14,11994,14,48930,"DEN 1,2,3,4",693,29741,2014,48930
40,,0,2,Costa Rica,0,14,,14,4938,"DEN 1,2,3",,1975,2014,4938
31.51,0,0,6,Dominica,0,14,0,6,73,DEN,0,23,2014,73
19.84,3.973192915,0.622,5,Dominican Republic,13,14,,14,10529,"DEN 1,2,4",83,2089,2014,10529
18.39,0.306226608,0,3,Ecuador,0,14,2939,13,15983,"DEN 1,2,3,4",9,2939,2014,15983
98.26,0.972421489,0.016,2,El Salvador,1,14,2310,14,6384,"DEN 1,2,3",61,6273,2014,6384
462.75,0.593220339,0,6,French Guiana,0,14,219,9,255,"DEN 1,2,4",7,1180,2014,255
141.88,1.204819277,0,6,Guadeloupe,0,14,262,7,468,"DEN 1,2,4",8,664,2014,468
28.25,750,0,2,Guatemala,0,14,,14,15860,"DEN 1,2,3,4",33600,4480,2014,15860
30.15,14.13087114,0,2,Honduras,0,14,,14,8261,"DEN 1,2,3",352,2491,2014,8261
2.22,0,0,6,Jamaica,0,14,4,14,2799,DEN,0,62,2014,2799
414.81,0.654761905,0,6,Martinique,0,14,175,12,405,"DEN 1,2,4",11,1680,2014,405
13.04,6.401041021,0,2,Mexico,0,14,3074,14,123799,"DEN 1,2,3,4",1033,16138,2014,123799
0,,,6,Montserrat,0,14,0,14,5,  ,0,0,2014,5
95.41,0,0,2,Nicaragua,0,14,516,14,6169,"DEN 1,2,3,4",0,5886,2014,6169
91.44,0.473537604,0.223,2,Panama,8,14,1954,14,3926,"DEN 1,2,3",17,3590,2014,3926
91.37,0.047460845,0.032,4,Paraguay,2,14,586,14,6918,"DEN 1,2,4",3,6321,2014,6918
25.14,0.426687355,0.142,3,Peru,11,14,4074,14,30769,"DEN 1,2,3,4",33,7734,2014,30769
36.54,0.14858841,0,5,Puerto Rico,0,14,307,14,3684,"DEN 1,2,4",2,1346,2014,3684
100,0,0,6,Saint Barthelemy,0,14,14,14,35,DEN,0,35,2014,35
355,0.704225352,0,6,Saint Martin,0,14,142,4,40,DEN,1,142,2014,40
0.3,0,0,6,Trinidad and Tobago,0,14,1,6,1344,DEN,0,4,2014,1344
0.03,0,0,1,United States of America,0,14,105,14,322583,DEN,0,105,2014,322583
0,,,4,Uruguay,0,14,0,14,3419,  ,0,0,2014,3419
62.02,0.334500601,0,3,Venezuela,0,14,70,14,30851,"DEN 1,2,3,4",64,19133,2014,30851
267.65,,,2,Belize,,14,34,14,340,DEN,,910,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,14,,-,225,  ,,,2014,225
,,,6,Turks and Caicos Islands,,14,,-,49,  ,,,2014,49
,,,6,Aruba,,14,,-,111,  ,,,2014,111
,,,4,Chile,,14,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,14,,-,103,  ,,,2014,103
,,,6,Guyana,,14,,-,804,  ,,,2014,804
,,,6,Haiti,,14,,-,10461,  ,,,2014,10461
,,,5,Cuba,,14,,-,11259,  ,,,2014,11259
,,,6,Saint Lucia,,14,,-,163,  ,,,2014,163
,,,6,Antigua and Barbuda,,14,,-,91,  ,,,2014,91
,,,6,Barbados,,14,,-,290,  ,,,2014,290
,,,6,Saint Kitts and Nevis,,14,,-,52,  ,,,2014,52
,,,6,Suriname,,14,,-,544,  ,,,2014,544
,,,6,Curaçao,,14,,-,148,  ,,,2014,148
,,,6,Grenada,,14,,-,110,  ,,,2014,110
0.03,0,0,1,North America,0,14,105,-,322583,  ,0,105,2014,322583
24.17,2.474526929,0.378,5,Latin Caribbean,13,14,307,-,14213,  ,85,3435,2014,25472
62.73,0.707361802,0,6,Non-Latin Caribbean,0,14,820,-,6085,  ,27,3817,2014,19236
77.05,0.119478583,0.071,4,Southern Cone,140,14,80195,-,254174,  ,234,195851,2014,271947
24.6,83.99731692,0.022,2,Central America Ithsmus and Mexico,9,14,7888,-,169677,  ,35063,41743,2014,169677
48.94,1.247954782,0.031,3,Andean Subregion,21,14,20235,-,137381,  ,839,67230,2014,137381
34.53,11.61121273,0.059,7,The Americas,183,14,109550,-,904113,  ,36248,312181,2014,946296
