Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
201,1.499724821,0,3,Bolivia,0,34,1158,31,10848,DEN 4,327,21804,2014,10848
13.46,0,0,6,Virgin Islands (US),0,34,14,34,104,DEN,0,14,2014,104
468.75,0,0,6,Anguilla,0,34,8,32,16,"DEN 1,4",0,75,2014,16
39.56,0,0,6,Antigua and Barbuda,0,34,6,34,91,DEN,0,36,2014,91
3.61,0,0,4,Argentina,0,34,488,34,41803,"DEN 1,4",0,1510,2014,41803
275.68,0,0,6,Aruba,0,34,12,34,111,DEN 1,0,306,2014,111
3.39,0,0,6,Bahamas,0,34,1,20,383,DEN,0,13,2014,383
0,,,6,Bermuda,0,34,0,34,70,  ,0,0,2014,70
252.89,0.123895607,0.074,4,Brazil,379,34,209326,34,202034,"DEN 1,2,3,4",633,510914,2014,202034
248.48,0,0,6,Virgin Islands (UK),0,34,52,32,33,DEN,0,82,2014,33
,,,1,Canada,0,34,0,34,0,  ,0,0,2014,0
32.73,0,0,6,Cayman Islands,0,34,0,28,55,DEN,0,18,2014,55
143.42,2.492305062,0.073,3,Colombia,51,34,30328,34,48930,"DEN 1,2,3,4",1749,70176,2014,48930
135.16,,0,2,Costa Rica,0,34,,34,4938,"DEN 1,2,3",,6674,2014,4938
217.81,0,0,6,Dominica,0,34,9,32,73,DEN 4,0,159,2014,73
41.49,5.218585489,0.87,5,Dominican Republic,38,34,,34,10529,"DEN 1,2,4",228,4369,2014,10529
82.83,0.370146548,0.06,3,Ecuador,8,34,13238,34,15983,"DEN 1,2,3,4",49,13238,2014,15983
511.81,0.422354165,0.012,2,El Salvador,4,34,10799,34,6384,"DEN 1,2,3",138,32674,2014,6384
462.75,0.593220339,0,6,French Guiana,0,34,321,18,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,34,1,32,110,DEN,0,38,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,34,601,18,468,"DEN 1,2,4",8,664,2014,468
68.6,1750,0.083,2,Guatemala,9,34,,34,15860,"DEN 1,2,3,4",190400,10880,2014,15860
18.03,0,0,6,Guyana,0,34,4,28,804,DEN 4,0,145,2014,804
204.2,7.510818661,0.012,2,Honduras,2,34,,34,8261,"DEN 1,2,3",1267,16869,2014,8261
5.93,0,0,6,Jamaica,0,34,30,34,2799,DEN,0,166,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,34,586,18,405,"DEN 1,2,4",11,1680,2014,405
44.27,5.939022388,0.029,2,Mexico,16,34,10910,34,123799,"DEN 1,2,3,4",3255,54807,2014,123799
140,0,0,6,Montserrat,0,34,0,32,5,DEN,0,7,2014,5
297.78,0,0,2,Nicaragua,0,34,1233,34,6169,"DEN 1,2,3,4",0,18370,2014,6169
114.72,0.421847247,0.178,2,Panama,8,34,2032,34,3926,"DEN 1,2,3",19,4504,2014,3926
135.88,0.053191489,0.053,4,Paraguay,5,34,1237,34,6918,"DEN 1,2,4",5,9400,2014,6918
44.4,0.431886392,0.168,3,Peru,23,34,8409,34,30769,"DEN 1,2,3,4",59,13661,2014,30769
127.77,0.042489909,0,5,Puerto Rico,0,34,428,34,3684,"DEN 1,2,4",2,4707,2014,3684
100,0,0,6,Saint Barthelemy,0,34,31,18,35,DEN,0,35,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,34,6,32,52,DEN,0,62,2014,52
60.12,0,0,6,Saint Lucia,0,34,34,32,163,DEN 4,0,98,2014,163
650,0.384615385,0,6,Saint Martin,0,34,260,18,40,DEN,1,260,2014,40
94.17,0,0,6,Saint Vincent and the Grenadines,0,34,4,32,103,DEN,0,97,2014,103
2.76,0,0,6,Suriname,0,34,4,22,544,DEN 2,0,15,2014,544
3.27,0,0,6,Trinidad and Tobago,0,34,6,23,1344,"DEN 1,4",0,44,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,34,48,32,49,DEN 1,0,48,2014,49
0.11,0,0,1,United States of America,0,34,366,34,322583,DEN,0,366,2014,322583
0,,,4,Uruguay,0,34,0,34,3419,  ,0,0,2014,3419
132.79,0.319769571,0,3,Venezuela,0,34,70,34,30851,"DEN 1,2,3,4",131,40967,2014,30851
152.76,0.451467269,0,6,Barbados,0,34,101,24,290,DEN 1,2,443,2014,290
703.24,,,2,Belize,,34,163,34,340,DEN,,2391,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,34,,-,225,  ,,,2014,225
,,,4,Chile,,34,,-,17773,  ,,,2014,17773
,,,6,Haiti,,34,,-,10461,  ,,,2014,10461
,,,5,Cuba,,34,,-,11259,  ,,,2014,11259
,,,6,Curaçao,,34,,-,148,  ,,,2014,148
0.11,0,0,1,North America,0,34,366,-,322583,  ,0,366,2014,322583
63.86,2.534156016,0.419,5,Latin Caribbean,38,34,428,-,14213,  ,230,9076,2014,25472
67.66,0.510114336,0.035,6,Non-Latin Caribbean,2,34,2139,-,8402,  ,29,5685,2014,19236
205.3,0.122263445,0.074,4,Southern Cone,384,34,211051,-,254174,  ,638,521824,2014,271947
86.73,132.5544102,0.027,2,Central America Ithsmus and Mexico,39,34,25137,-,169677,  ,195079,147169,2014,169677
116.35,1.448268959,0.051,3,Andean Subregion,82,34,53203,-,137381,  ,2315,159846,2014,137381
93.11,23.4951408,0.065,7,The Americas,545,34,292324,-,906430,  ,198291,843966,2014,946296
