Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
199.96,1.507468191,0,3,Bolivia,0,30,1158,30,10848,DEN 4,327,21692,2014,10848
11.54,0,0,6,Virgin Islands (US),0,30,12,30,104,DEN,0,12,2014,104
462.5,0,0,6,Anguilla,0,30,7,30,16,"DEN 1,4",0,74,2014,16
39.56,0,0,6,Antigua and Barbuda,0,30,6,30,91,DEN,0,36,2014,91
3.54,0,0,4,Argentina,0,30,488,30,41803,"DEN 1,4",0,1481,2014,41803
275.68,0,0,6,Aruba,0,30,12,30,111,DEN 1,0,306,2014,111
3.39,0,0,6,Bahamas,0,30,1,20,383,DEN,0,13,2014,383
0,,,6,Bermuda,0,30,0,30,70,  ,0,0,2014,70
245.25,0.121898796,0.074,4,Brazil,367,30,204979,30,202034,"DEN 1,2,3,4",604,495493,2014,202034
39.39,0,0,6,Virgin Islands (UK),0,30,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,30,0,30,0,  ,0,0,2014,0
32.73,0,0,6,Cayman Islands,0,30,0,28,55,DEN,0,18,2014,55
126.99,2.444598226,0.05,3,Colombia,31,30,26303,30,48930,"DEN 1,2,3,4",1519,62137,2014,48930
107.47,,0,2,Costa Rica,0,30,,30,4938,"DEN 1,2,3",,5307,2014,4938
212.33,0,0,6,Dominica,0,30,9,24,73,DEN 4,0,155,2014,73
38.65,4.841484394,0.811,5,Dominican Republic,33,30,,30,10529,"DEN 1,2,4",197,4069,2014,10529
73.45,0.31516184,0.034,3,Ecuador,4,30,11740,30,15983,"DEN 1,2,3,4",37,11740,2014,15983
370.43,0.498985115,0.008,2,El Salvador,2,30,8033,30,6384,"DEN 1,2,3",118,23648,2014,6384
462.75,0.593220339,0,6,French Guiana,0,30,321,18,255,"DEN 1,2,4",7,1180,2014,255
27.27,0,0,6,Grenada,0,30,1,24,110,DEN,0,30,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,30,601,18,468,"DEN 1,2,4",8,664,2014,468
60.53,1550,0.083,2,Guatemala,8,30,,30,15860,"DEN 1,2,3,4",148800,9600,2014,15860
18.03,0,0,6,Guyana,0,30,4,28,804,DEN 4,0,145,2014,804
144.22,7.503777069,0,2,Honduras,0,30,,30,8261,"DEN 1,2,3",894,11914,2014,8261
4.39,0,0,6,Jamaica,0,30,18,30,2799,DEN,0,123,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,30,586,18,405,"DEN 1,2,4",11,1680,2014,405
36.08,5.409520398,0,2,Mexico,0,30,8139,30,123799,"DEN 1,2,3,4",2416,44662,2014,123799
0,,,6,Montserrat,0,30,0,28,5,  ,0,0,2014,5
243.65,0,0,2,Nicaragua,0,30,1080,30,6169,"DEN 1,2,3,4",0,15031,2014,6169
112.02,0.386539336,0.182,2,Panama,8,30,2270,30,3926,"DEN 1,2,3",17,4398,2014,3926
128.82,0.056104129,0.056,4,Paraguay,5,30,1199,30,6918,"DEN 1,2,4",5,8912,2014,6918
41.1,0.419104855,0.182,3,Peru,23,30,7788,30,30769,"DEN 1,2,3,4",53,12646,2014,30769
94.41,0.057504313,0,5,Puerto Rico,0,30,400,30,3684,"DEN 1,2,4",2,3478,2014,3684
100,0,0,6,Saint Barthelemy,0,30,31,18,35,DEN,0,35,2014,35
13.46,0,0,6,Saint Kitts and Nevis,0,30,0,28,52,DEN,0,7,2014,52
16.56,0,0,6,Saint Lucia,0,30,27,24,163,DEN 4,0,27,2014,163
650,0.384615385,0,6,Saint Martin,0,30,260,18,40,DEN,1,260,2014,40
2.76,0,0,6,Suriname,0,30,4,22,544,DEN 2,0,15,2014,544
3.27,0,0,6,Trinidad and Tobago,0,30,6,23,1344,"DEN 1,4",0,44,2014,1344
79.59,0,0,6,Turks and Caicos Islands,0,30,39,28,49,DEN 1,0,39,2014,49
0.09,0,0,1,United States of America,0,30,294,30,322583,DEN,0,294,2014,322583
0,,,4,Uruguay,0,30,0,30,3419,  ,0,0,2014,3419
108.58,0.340328985,0,3,Venezuela,0,30,70,30,30851,"DEN 1,2,3,4",114,33497,2014,30851
152.76,0.451467269,0,6,Barbados,0,30,101,24,290,DEN 1,2,443,2014,290
572.06,,,2,Belize,,30,119,30,340,DEN,,1945,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,30,,-,225,  ,,,2014,225
,,,4,Chile,,30,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,30,,-,103,  ,,,2014,103
,,,6,Haiti,,30,,-,10461,  ,,,2014,10461
,,,5,Cuba,,30,,-,11259,  ,,,2014,11259
,,,6,Curaçao,,30,,-,148,  ,,,2014,148
0.09,0,0,1,North America,0,30,294,-,322583,  ,0,294,2014,322583
53.1,2.636809328,0.437,5,Latin Caribbean,33,30,400,-,14213,  ,199,7547,2014,25472
64.09,0.545215266,0.038,6,Non-Latin Caribbean,2,30,2046,-,8299,  ,29,5319,2014,19236
199.03,0.120382853,0.074,4,Southern Cone,372,30,206666,-,254174,  ,609,505886,2014,271947
68.66,130.676795,0.015,2,Central America Ithsmus and Mexico,18,30,19641,-,169677,  ,152245,116505,2014,169677
103.15,1.446595913,0.041,3,Andean Subregion,58,30,47059,-,137381,  ,2050,141712,2014,137381
85.76,19.9587527,0.062,7,The Americas,483,30,276106,-,906327,  ,155132,777263,2014,946296
