Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
208.61,1.564295183,0,3,Bolivia,0,44,1158,42,10848,DEN 4,354,22630,2014,10848
15.38,0,0,6,Virgin Islands (US),0,44,16,44,104,DEN,0,16,2014,104
531.25,0,0,6,Anguilla,0,44,8,44,16,"DEN 1,4",0,85,2014,16
40.66,0,0,6,Antigua and Barbuda,0,44,17,44,91,DEN,0,37,2014,91
3.83,0,0,4,Argentina,0,44,490,44,41803,"DEN 1,4",0,1599,2014,41803
275.68,0,0,6,Aruba,0,44,12,36,111,DEN 1,0,306,2014,111
35.51,0,0,6,Bahamas,0,44,11,40,383,"DEN 1,2",0,136,2014,383
595.86,0.115740741,0,6,Barbados,0,44,299,40,290,DEN 1,2,1728,2014,290
0,,,6,Bermuda,0,44,0,44,70,  ,0,0,2014,70
276.2,0.121323121,0.073,4,Brazil,405,44,216887,44,202034,"DEN 1,2,3,4",677,558014,2014,202034
621.21,0,0,6,Virgin Islands (UK),0,44,59,44,33,DEN,0,205,2014,33
,,,1,Canada,0,44,0,44,0,  ,0,0,2014,0
190.91,0,0,6,Cayman Islands,0,44,4,44,55,"DEN 1,3",0,105,2014,55
0.14,0,0,4,Chile,0,44,25,42,17773,DEN,0,25,2014,17773
187.56,2.530128359,0.083,3,Colombia,76,44,40097,44,48930,"DEN 1,2,3,4",2322,91774,2014,48930
190.68,,0,2,Costa Rica,0,44,,44,4938,"DEN 1,2,3",,9416,2014,4938
131.08,0,0,6,Curaçao,0,44,20,36,148,DEN,0,194,2014,148
217.81,0,0,6,Dominica,0,44,9,32,73,DEN 4,0,159,2014,73
51.57,6.151012891,0.884,5,Dominican Republic,48,44,,44,10529,"DEN 1,2,4",334,5430,2014,10529
90.19,0.437044745,0.062,3,Ecuador,9,44,14415,42,15983,"DEN 1,2,3,4",63,14415,2014,15983
795.02,0.348740986,0.01,2,El Salvador,5,44,15580,44,6384,"DEN 1,2,3",177,50754,2014,6384
462.75,0.593220339,0,6,French Guiana,0,44,321,18,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,44,1,32,110,DEN,0,38,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,44,601,18,468,"DEN 1,2,4",8,664,2014,468
88.78,2250,0.071,2,Guatemala,10,44,,44,15860,"DEN 1,2,3,4",316800,14080,2014,15860
102.24,0,0,6,Guyana,0,44,822,36,804,DEN 4,0,822,2014,804
395.41,6.082963417,0.006,2,Honduras,2,44,,44,8261,"DEN 1,2,3",1987,32665,2014,8261
22.04,0,0,6,Jamaica,0,44,72,44,2799,DEN,0,617,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,44,710,43,405,"DEN 1,2,4",11,1680,2014,405
81.18,6.405038856,0.029,2,Mexico,29,44,23533,44,123799,"DEN 1,2,3,4",6437,100499,2014,123799
140,0,0,6,Montserrat,0,44,0,32,5,DEN,0,7,2014,5
445.47,0,0,2,Nicaragua,0,44,1641,44,6169,"DEN 1,2,3,4",0,27481,2014,6169
122.59,0.39476418,0.187,2,Panama,9,44,2536,44,3926,"DEN 1,2,3",19,4813,2014,3926
128.84,0.056097835,0.056,4,Paraguay,5,44,1884,44,6918,"DEN 1,2,4",5,8913,2014,6918
51.52,0.492051476,0.17,3,Peru,27,44,9756,44,30769,"DEN 1,2,3,4",78,15852,2014,30769
188.71,0.0287687,0,5,Puerto Rico,0,44,465,44,3684,"DEN 1,2,4",2,6952,2014,3684
142.86,0,0,6,Saint Barthelemy,0,44,50,43,35,DEN,0,50,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,44,6,32,52,DEN,0,62,2014,52
68.71,0,0,6,Saint Lucia,0,44,69,43,163,DEN 4,0,112,2014,163
990,0.252525253,0,6,Saint Martin,0,44,396,43,40,DEN,1,396,2014,40
113.59,0,0,6,Saint Vincent and the Grenadines,0,44,8,44,103,DEN,0,117,2014,103
3.49,0,0,6,Suriname,0,44,4,44,544,DEN 2,0,19,2014,544
9.52,0,0,6,Trinidad and Tobago,0,44,16,44,1344,"DEN 1,4",0,128,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,44,48,32,49,DEN 1,0,48,2014,49
0.17,0,0,1,United States of America,0,44,539,44,322583,DEN,0,539,2014,322583
0,,,4,Uruguay,0,44,0,44,3419,  ,0,0,2014,3419
243.17,0.249266862,0,3,Venezuela,0,44,70,44,30851,"DEN 1,2,3,4",187,75020,2014,30851
"1,224.71",,,2,Belize,,44,342,44,340,DEN,,4164,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,44,,-,225,  ,,,2014,225
,,,6,Haiti,,44,,-,10461,  ,,,2014,10461
,,,5,Cuba,,44,,-,11259,  ,,,2014,11259
0.17,0,0,1,North America,0,44,539,-,322583,  ,0,539,2014,322583
87.12,2.71361654,0.388,5,Latin Caribbean,48,44,465,-,14213,  ,336,12382,2014,25472
104.22,0.325440467,0.022,6,Non-Latin Caribbean,2,44,3579,-,8550,  ,29,8911,2014,19236
209.07,0.119954059,0.072,4,Southern Cone,410,44,219286,-,271947,  ,682,568551,2014,271947
143.73,133.4388532,0.023,2,Central America Ithsmus and Mexico,55,44,43632,-,169677,  ,325420,243872,2014,169677
159.91,1.367375086,0.051,3,Andean Subregion,112,44,65496,-,137381,  ,3004,219691,2014,137381
114.02,31.26070975,0.059,7,The Americas,627,44,332997,-,924351,  ,329471,1053946,2014,946296
