Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
201,1.499724821,0,3,Bolivia,0,35,1158,31,10848,DEN 4,327,21804,2014,10848
14.42,0,0,6,Virgin Islands (US),0,35,15,35,104,DEN,0,15,2014,104
468.75,0,0,6,Anguilla,0,35,8,32,16,"DEN 1,4",0,75,2014,16
39.56,0,0,6,Antigua and Barbuda,0,35,6,35,91,DEN,0,36,2014,91
3.64,0,0,4,Argentina,0,35,488,35,41803,"DEN 1,4",0,1520,2014,41803
275.68,0,0,6,Aruba,0,35,12,35,111,DEN 1,0,306,2014,111
3.39,0,0,6,Bahamas,0,35,1,20,383,DEN,0,13,2014,383
0,,,6,Bermuda,0,35,0,35,70,  ,0,0,2014,70
254.74,0.123966782,0.074,4,Brazil,382,35,210108,35,202034,"DEN 1,2,3,4",638,514654,2014,202034
248.48,0,0,6,Virgin Islands (UK),0,35,52,32,33,DEN,0,82,2014,33
,,,1,Canada,0,35,0,35,0,  ,0,0,2014,0
32.73,0,0,6,Cayman Islands,0,35,0,28,55,DEN,0,18,2014,55
146.84,2.524809665,0.071,3,Colombia,51,35,31579,35,48930,"DEN 1,2,3,4",1814,71847,2014,48930
142.32,,0,2,Costa Rica,0,35,,35,4938,"DEN 1,2,3",,7028,2014,4938
217.81,0,0,6,Dominica,0,35,9,32,73,DEN 4,0,159,2014,73
42.13,5.252479711,0.902,5,Dominican Republic,40,35,,35,10529,"DEN 1,2,4",233,4436,2014,10529
84.42,0.363151264,0.059,3,Ecuador,8,35,13493,35,15983,"DEN 1,2,3,4",49,13493,2014,15983
555.86,0.408611847,0.011,2,El Salvador,4,35,11503,35,6384,"DEN 1,2,3",145,35486,2014,6384
462.75,0.593220339,0,6,French Guiana,0,35,321,18,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,35,1,32,110,DEN,0,38,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,35,601,18,468,"DEN 1,2,4",8,664,2014,468
70.62,1800,0.08,2,Guatemala,9,35,,35,15860,"DEN 1,2,3,4",201600,11200,2014,15860
18.03,0,0,6,Guyana,0,35,4,28,804,DEN 4,0,145,2014,804
217.88,7.583754653,0.011,2,Honduras,2,35,,35,8261,"DEN 1,2,3",1365,17999,2014,8261
6.65,0,0,6,Jamaica,0,35,32,35,2799,DEN,0,186,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,35,586,18,405,"DEN 1,2,4",11,1680,2014,405
46.89,5.973645681,0.031,2,Mexico,18,35,11778,35,123799,"DEN 1,2,3,4",3468,58055,2014,123799
140,0,0,6,Montserrat,0,35,0,32,5,DEN,0,7,2014,5
315.32,0,0,2,Nicaragua,0,35,1247,35,6169,"DEN 1,2,3,4",0,19452,2014,6169
115.94,0.417398946,0.176,2,Panama,8,35,2350,35,3926,"DEN 1,2,3",19,4552,2014,3926
136.77,0.052842951,0.053,4,Paraguay,5,35,1263,35,6918,"DEN 1,2,4",5,9462,2014,6918
44.89,0.441676924,0.181,3,Peru,25,35,8605,35,30769,"DEN 1,2,3,4",61,13811,2014,30769
133.52,0.04065867,0,5,Puerto Rico,0,35,430,35,3684,"DEN 1,2,4",2,4919,2014,3684
100,0,0,6,Saint Barthelemy,0,35,31,18,35,DEN,0,35,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,35,6,32,52,DEN,0,62,2014,52
60.12,0,0,6,Saint Lucia,0,35,34,32,163,DEN 4,0,98,2014,163
650,0.384615385,0,6,Saint Martin,0,35,260,18,40,DEN,1,260,2014,40
94.17,0,0,6,Saint Vincent and the Grenadines,0,35,4,32,103,DEN,0,97,2014,103
2.76,0,0,6,Suriname,0,35,4,22,544,DEN 2,0,15,2014,544
3.27,0,0,6,Trinidad and Tobago,0,35,6,23,1344,"DEN 1,4",0,44,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,35,48,32,49,DEN 1,0,48,2014,49
0.12,0,0,1,United States of America,0,35,379,35,322583,DEN,0,379,2014,322583
0,,,4,Uruguay,0,35,0,35,3419,  ,0,0,2014,3419
140.07,0.310099047,0,3,Venezuela,0,35,70,35,30851,"DEN 1,2,3,4",134,43212,2014,30851
152.76,0.451467269,0,6,Barbados,0,35,101,24,290,DEN 1,2,443,2014,290
748.24,,,2,Belize,,35,171,35,340,DEN,,2544,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,35,,-,225,  ,,,2014,225
,,,4,Chile,,35,,-,17773,  ,,,2014,17773
,,,6,Haiti,,35,,-,10461,  ,,,2014,10461
,,,5,Cuba,,35,,-,11259,  ,,,2014,11259
,,,6,Curaçao,,35,,-,148,  ,,,2014,148
0.12,0,0,1,North America,0,35,379,-,322583,  ,0,379,2014,322583
65.82,2.512025655,0.428,5,Latin Caribbean,40,35,430,-,14213,  ,235,9355,2014,25472
67.91,0.508236944,0.035,6,Non-Latin Caribbean,2,35,2142,-,8402,  ,29,5706,2014,19236
206.8,0.122327999,0.074,4,Southern Cone,387,35,211859,-,254174,  ,643,525636,2014,271947
92.13,132.166253,0.026,2,Central America Ithsmus and Mexico,41,35,27049,-,169677,  ,206597,156316,2014,169677
119.5,1.452788928,0.051,3,Andean Subregion,84,35,54905,-,137381,  ,2385,164167,2014,137381
95.05,24.36153531,0.064,7,The Americas,554,35,296764,-,906430,  ,209889,861559,2014,946296
